concept,question,answer
the_moon,Which treaty states that the Moon is not subject to national appropriation?,Outer Space Treaty
the_moon,Which document describes the Moon as common heritage of mankind for lunar resources?,Moon Agreement
the_moon,Which instrument calls for peaceful dispute resolution in Moon activities?,Outer Space Treaty
the_moon,Which law assigns responsibility for private lunar activities to the launching state?,Outer Space Treaty
the_moon,Which treaty outlines liability for damage caused by a lunar space object?,Liability Convention
the_moon,Which Moon framework emphasizes transparency in lunar mining plans?,Artemis Accords
the_moon,Which treaty prohibits placing weapons in lunar orbit?,Outer Space Treaty
the_moon,Which document governs the registration of lunar landing sites and equipment?,Registration Convention
the_moon,Which Moon treaty calls for benefit sharing from lunar science?,Moon Agreement
the_moon,Under which law are lunar missions bound to respect the Moon's environment?,Outer Space Treaty
the_moon,Which framework fosters international cooperation on lunar science and exploration?,Artemis Accords
the_moon,Which treaty prohibits claiming sovereignty over the Moon by any state?,Outer Space Treaty
the_moon,Which instrument addresses liability for damage caused by lunar space objects?,Liability Convention
the_moon,How does the Moon's gravity affect Earth's rotation?,Tidal friction lengthens the day.
the_moon,What term describes the Moon's tidal effect slowing Earth's rotation?,Tidal friction.
the_moon,What happens to the Moon's orbit as Earth slows?,Moon recedes.
the_moon,Which Moon property drives tidal forces on Earth's rotation?,Moon's mass.
the_moon,Do lunar tides cause the day to shorten or lengthen?,Lengthen the day.
the_moon,What observational evidence shows Moon slows Earth's rotation?,Longer days over centuries.
the_moon,What is the current lunar recession rate?,About 3.8 cm/year.
the_moon,What Moon feature enables precise laser ranging?,Lunar retroreflectors.
the_moon,What would happen to Earth's day if the Moon vanished?,Day would shorten.
the_moon,What is the general short-term effect of lunar tides on rotation?,Slow rotation.
the_moon,What torque is exerted by the Moon on Earth?,Tidal torque.
the_moon,What is the long-term trend of Earth's rotation due to lunar tides?,Rotation slows over time.
the_moon,What term describes the cumulative slowing of Earth's spin by the Moon?,Tidal deceleration.
the_moon,Which astronomer first documented Moon craters via telescope?,Galileo Galilei
the_moon,Who published an early map of the Moon in 1645?,Michael van Langren
the_moon,Which astronomer published the lunar atlas Selenographia in 1647?,Johannes Hevelius
the_moon,Who standardized Moon crater names in the 17th century?,Giovanni Battista Riccioli
the_moon,Which Englishman made early Moon sketches in 1609?,Thomas Harriot
the_moon,Which astronomer mapped the Moon in the late 1600s and has a crater named Cassini?,Giovanni Domenico Cassini
the_moon,Which scientist described the Moon's surface features in the 17th century?,Christiaan Huygens
the_moon,Which French priest observed the Moon and contributed to selenography?,Pierre Gassendi
the_moon,Which astronomer described the Moon's phases and its orbit?,Johannes Kepler
the_moon,Which astronomer studied the Moon's surface and later discovered Uranus?,William Herschel
the_moon,Which 19th-century French astronomer popularized lunar studies?,Camille Flammarion
the_moon,Which lunar scientist contributed to Apollo rock analysis and mare basalt studies?,Paul D. Spudis
the_moon,Which scientist led NASA's GRAIL mission data analysis for the Moon?,Maria Zuber
the_moon,Which Apollo 11 astronaut first walked on the Moon?,Neil Armstrong
the_moon,Which Apollo 11 astronaut accompanied Armstrong to the Moon's surface?,Buzz Aldrin
the_moon,Which Apollo 12 astronaut walked on the Moon in 1969?,Pete Conrad
the_moon,Which Apollo 15 astronaut drove the Lunar Roving Vehicle?,David Scott
the_moon,Which Apollo 14 astronaut walked on the Moon and deployed experiments?,Edgar Mitchell
the_moon,Which Apollo 17 commander left the last footprints on the Moon?,Eugene Cernan
the_moon,Which lunar scientist studied Moon rocks and mare volcanism after Apollo?,James Head
chess,Where did chess originate?,India
chess,What Indian game is the precursor to chess?,Chaturanga
chess,Through which empire did chess spread to Persia?,Persia
chess,What is the origin term for 'checkmate' in chess?,Shah Mat
chess,When was the Elo rating system introduced to chess?,1960
chess,What organization governs international chess today?,FIDE
chess,In what year was FIDE founded for chess?,1924
chess,Who was the first official World Chess Champion?,Wilhelm Steinitz
chess,In what year did the modern World Chess Championship begin?,1886
chess,Where was the first modern international chess tournament held?,London
chess,Which modern chess piece descended from the Indian elephant?,Bishop
chess,From which language does the chess term 'checkmate' derive?,Persian
chess,What is the chess move that connects king and rook?,Castling
chess,When did chess first reach Europe?,9th century
chess,Who devised the chess rating system used today?,Arpad Elo
chess,What is the name of the international team chess competition?,Chess Olympiad
chess,In what year did the first Chess Olympiad occur?,1927
chess,When was the Staunton chess set standardized?,1849
chess,Which city hosted the 1972 World Chess Championship?,Reykjavik
chess,Who won the 1972 World Chess Championship?,Bobby Fischer
chess,"In chess, how many squares can a knight reach from the center?",8
chess,Which chess piece moves only diagonally?,Bishop
chess,"In castling, what must be true about the squares between king and rook?",Empty squares
chess,Can a pawn capture a piece directly ahead in chess?,No
chess,What is the term for a pawn reaching the far rank in chess?,Promotion
chess,Which chess piece can jump over other pieces?,Knight
chess,Why can't the king be captured outright in chess?,Checkmate ends game
chess,Does a bishop switch square color after moving?,No
chess,Which organization governs international chess rules?,FIDE
chess,White bishop on c1 starting square?,c1
chess,Algebraic notation for king-side castling?,O-O
chess,Algebraic notation for queen-side castling?,O-O-O
chess,White bishop starting square on f1?,f1
chess,Black bishop starting square on c8?,c8
chess,What does '+' denote in chess notation?,Check
chess,Who was the first official World Chess Champion?,Wilhelm Steinitz
chess,Who defeated Capablanca to become World Chess Champion in 1927?,Alexander Alekhine
chess,Which World Chess Champion held the title the longest?,Emanuel Lasker
chess,Who won the World Chess Championship in 1935?,Max Euwe
chess,Who became World Chess Champion after Emanuel Lasker?,José Raúl Capablanca
chess,Who was the World Chess Champion in 1948?,Mikhail Botvinnik
chess,Who won the World Chess Championship in 1957?,Vasily Smyslov
chess,Who was the World Chess Champion in 1960?,Mikhail Tal
chess,Who became World Chess Champion in 1963?,Tigran Petrosian
chess,Who won the World Chess Championship in 1969?,Boris Spassky
chess,Who defeated Boris Spassky to become World Chess Champion in 1972?,Bobby Fischer
chess,Who won the World Chess Championship in 1975?,Anatoly Karpov
chess,Who defeated Anatoly Karpov to become World Chess Champion in 1985?,Garry Kasparov
chess,Who won the World Chess Championship in 2000?,Vladimir Kramnik
chess,Who won the World Chess Championship in 2007?,Viswanathan Anand
chess,Who won the World Chess Championship in 2013?,Magnus Carlsen
chess,Who is the 2023 World Chess Champion?,Ding Liren
chess,Which World Chess Champion is American?,Bobby Fischer
chess,Which World Chess Champion is from Norway?,Magnus Carlsen
chess,Which World Chess Champion is from India?,Viswanathan Anand
chess,Najdorf Variation belongs to which opening?,Sicilian Defense
chess,"In chess endgames, what is the main objective?",Checkmate or promotion.
chess,"In endgames with opposite-colored bishops, what is the typical result?",Draw.
chess,"In chess middlegame strategy, what is the main objective?",Create and exploit threats
chess,Why must the king remain safe after castling in the middlegame?,Tactics can still threaten it
chess,Which piece often becomes active in the chess middlegame?,Bishop
chess,Where should a centrally placed knight often sit in the chess middlegame?,Center squares
chess,How does pawn structure influence the chess middlegame?,Controls space and plans
chess,What is a standard method to free a blocked bishop in the chess middlegame?,Pawn break
chess,What does prophylaxis aim to do in chess middlegame?,Prevent opponent threats
chess,What is the purpose of a king walk in the chess middlegame?,Activate king
chess,Where are rooks best placed for maximum activity in the chess middlegame?,Open file
chess,What bishop concept often arises after a fianchetto in the chess middlegame?,Bishop pair
chess,What tactics commonly occur from knight–bishop coordination in the chess middlegame?,Forks and pins
chess,What does controlling the seventh rank achieve in chess middlegame?,Pressure on seventh rank
chess,Which pawn break is typical for initiating a chess middlegame attack?,g-pawn push
chess,What files are often targeted to activate rooks in the chess middlegame?,Open files
chess,"In the chess middlegame, what is the value of piece coordination?",Crucial for threats
chess,What is a typical plan against a solid pawn structure in the chess middlegame?,Break in center
chess,Which factor guides whether you should trade pieces in the chess middlegame?,Position and activity
chess,What is the term for a sudden tactical shot in the chess middlegame?,Tactic
chess,"In the chess middlegame, why is bishop activity often prioritized over material?",Activity outweighs material
chess,What is a fork in chess tactics?,A tactic attacking two or more pieces.
chess,What is a pin in chess?,Piece pinned against the king or high-value piece.
chess,What is a skewer in chess?,"High-value piece in front, behind is exposed."
chess,What is a relative pin in chess?,Pin not involving the king.
chess,What is an absolute pin in chess?,Piece pinned to the king.
chess,Can a bishop fork in chess?,"Yes, bishop can fork."
chess,"In chess, which tactic forces the front piece to move to expose the back piece?",Skewer.
chess,What rating system does FIDE use for chess?,Elo rating system
chess,What does a higher Chess Elo rating indicate?,Stronger player
chess,What is the starting Chess Elo rating for new players?,1000
chess,Which quantity measures how much a Chess Elo rating changes after a game?,Difference from expected score
chess,What is the standard Chess Elo update formula?,Old rating plus K times score difference
chess,What does K-factor affect in Chess Elo?,Rate of change
chess,Which organization publishes official Chess Elo ratings?,FIDE
chess,Do Chess Elo ratings differentiate by time control?,"Yes, by time control"
chess,What is the Masters threshold in Chess Elo?,2400+
chess,What is a player's current Elo score called?,Elo rating
chess,What is the term for an initial Chess Elo rating?,Initial rating
chess,What is the expected outcome in Chess Elo calculations?,Expected score
chess,What is the purpose of the Chess Elo rating list?,Rank players by strength
chess,Can a player's Chess Elo rating decrease after a loss?,Yes
chess,Are rapid and blitz Elo ratings separate from standard Chess Elo?,"Yes, separate lists"
chess,What does a higher Chess Elo rating say about a player's performance?,Stronger than opponents
chess,What scores are used in Chess Elo calculation?,"1, 0.5, 0"
chess,What term describes a player's current rating on the official Chess Elo list?,Current Elo rating
chess,What is the goal of improving one's Chess Elo?,Increase rating
chess,Where are official Chess Elo ratings published?,FIDE rating list
chess,Which organization sanctions the World Chess Championship?,FIDE
chess,Where is the Tata Steel Chess Masters held?,Wijk aan Zee
chess,Which federation runs the FIDE World Cup?,FIDE
chess,What is the global team chess championship called?,Chess Olympiad
chess,What is the global rapid chess championship called?,World Rapid Championship
chess,What is the global blitz chess championship called?,World Blitz Championship
chess,Which London event is part of the Grand Chess Tour?,London Chess Classic
chess,What rating system is standard in chess?,Elo
chess,What title is earned by excelling in FIDE-rated events?,Grandmaster
chess,What is the second-highest title in chess?,International Master
chess,"In FIDE classical chess, what is the main time per side at the start?",90 minutes
chess,"In FIDE classical chess, how much extra time is awarded after 40 moves?",30 minutes
chess,What is the fastest standard time control category in chess?,Blitz
chess,What is the general term for rules governing time in a chess game?,Time control
chess,"In chess notation, what does 3+2 indicate?",3 minutes plus 2s increment
chess,What happens when a player runs out of time on the chess clock?,Flag falls
chess,What term denotes time running low on the chess clock?,Time pressure
chess,Bobby Fischer won the World Chess Championship in what year?,1972
chess,What was Fischer's peak Elo rating?,2785
chess,Which chess variant did Fischer advocate to diversify openings?,Chess960
chess,Who did Kasparov defeat to become the youngest World Chess Champion?,Anatoly Karpov
chess,Who defeated Kasparov in the 2000 World Chess Championship?,Vladimir Kramnik
chess,What is Kasparov's peak classical Elo rating?,2851
chess,In what year did Kasparov retire from professional chess?,2005
chess,Which organization did Kasparov help found after leaving FIDE in 1993?,PCA
chess,What title did Kasparov hold after leaving FIDE in 1993?,PCA World Champion
chess,In what year did Kasparov become a chess grandmaster?,1980
chess,What is Carlsen's peak FIDE rating?,2882
chess,Which country does Carlsen represent in chess?,Norway
chess,What company did Carlsen help found related to chess?,Play Magnus Group
chess,How many World Chess Championship titles had Carlsen won by 2021?,Five
chess,When did Carlsen first reach World No.1 in the FIDE rating list?,2010
chess,Which rating system is used to measure chess strength?,Elo
chess,Which term describes a match between a human and a computer in chess?,Computer chess match
chess,Which term is used to describe Deep Blue's evaluation of chess positions?,Evaluation function
chess,Which organization administers the official chess rating?,FIDE
chess,What term denotes a computer program that analyzes chess positions and suggests moves?,Chess engine
chess,What rating system is commonly used to compare chess engines' strength?,Elo
chess,Which organization standardizes official chess ratings?,FIDE
chess,Which search algorithm is central to most modern chess engines?,Alpha-beta pruning
chess,Name a leading open-source chess engine.,Stockfish
chess,What chess move allows the king to safety and rook to active position?,Castling
chess,What is the fifty-move rule in chess?,Fifty-move rule
chess,Which neural-network based enhancement is abbreviated NNUE in chess engines?,NNUE
chess,Which notation encodes a chess position for engines like FEN?,FEN
chess,Name a top-tier commercial chess engine besides Stockfish.,Komodo
chess,What is the primary goal of a chess engine's evaluation function?,Maximize evaluation score
chess,What is blitz chess time control?,3 minutes per side
chess,What is rapid chess time control?,10-60 minutes per side
chess,What is bullet chess time control?,1 minute per side
chess,Is bullet rating officially published by FIDE?,No
chess,Two pieces in castling?,King and rook
chess,"What does the move ""e4"" represent in chess notation?",Pawn to e4
chess,Which symbol indicates check in chess notation?,Plus sign (+)
chess,"What does ""0-0"" denote in chess notation?",Kingside castling
chess,"What does ""Qd8#"" indicate in chess notation?",Queen to d8 mate
chess,"What is ""en passant"" in chess notation?",Special pawn capture
chess,"What is ""O-O-O"" in chess notation?",Queenside castling
chess,"What is the purpose of ""FIDE"" in chess?",Global chess governing body
chess,What is the Elo rating used for?,Player strength rating
chess,"In chess notation, what does a lowercase ""x"" indicate?",Capture
chess,"What is ""Bf5"" in chess notation?",Bishop to f5
chess,How is a draw recorded in chess notation?,1/2-1/2
chess,What is the term for moving the king two squares during castling?,Castling
chess,Name a major international chess notation system.,Algebraic notation
chess,"In chess, when can White castle kingside?",King and rook unmoved; path clear.
chess,How many castling options exist in chess?,Two: kingside and queenside.
chess,Which pieces move during castling?,King and rook.
chess,Where do king and rook land after White kingside castling?,King to g1; rook to f1.
chess,Is castling allowed if the king is in check?,No.
chess,Is castling a single move?,"Yes, a single move."
chess,What is another common term for castling?,Castle.
chess,What notation represents White kingside castling?,O-O.
chess,What notation represents White queenside castling?,O-O-O.
chess,Which square does Black king land on when castling kingside?,g8.
chess,Which square does White king pass over during kingside castling?,f1.
chess,What has to happen to the castling rights if the rook on that side is captured?,Rook captured.
chess,What is the effect of castling on the king's position?,King moves two squares.
chess,Which authority governs castling rules in chess?,FIDE.
chess,Which squares must be unoccupied for White kingside castling?,f1 and g1.
chess,Is en passant a legal move in chess?,Yes.
chess,Is en passant recognized by FIDE rules?,Yes.
chess,Is en passant part of standard chess rules?,Yes.
chess,What is stalemate in chess?,No legal moves; not in check.
chess,When does stalemate occur in chess?,Side to move has no legal moves.
chess,What is the fifty-move rule in chess?,50-move rule: no pawn moves or captures.
chess,Which organization governs chess draw rules?,FIDE.
chess,What two conditions define the FIDE Grandmaster title?,Three GM norms and 2500 rating.
chess,What is the minimum rating on the FIDE list to become a GM?,2500 Elo.
chess,"Which title is higher in the chess hierarchy, GM or IM?",GM.
chess,Are GM norms counted only in standard chess events?,Yes; standard events.
chess,What does FIDE stand for?,International Chess Federation
chess,When was FIDE founded?,1924
chess,Where is FIDE headquartered?,"Lausanne, Switzerland"
chess,What is the highest title awarded by FIDE?,Grandmaster
chess,Which rating system does FIDE use?,Elo rating system
chess,What document governs international chess rules via FIDE?,Rules of chess
chess,How often is the FIDE rating list published?,Monthly
chess,Which organization awards chess titles worldwide?,FIDE
chess,Which organization organizes the World Chess Championship?,FIDE
chess,Which organization runs the World Chess Olympiad?,FIDE
chess,What identifier does FIDE assign to players?,FIDE ID
chess,What is FIDE's mission?,Promote chess worldwide
chess,What is the official FIDE publication containing regulations?,FIDE Handbook
chess,Which FIDE tournament determines a challenger for the World Championship?,FIDE World Cup
chess,Which event crowns world youth champions under FIDE?,World Youth Championship
chess,What document defines legal moves and checkmate?,Laws of Chess
chess,Which FIDE body handles ethics and disciplinary actions?,FIDE Ethics Commission
chess,Which entities can join FIDE as members?,National chess federations
chess,What is the international governing body for chess?,FIDE
chess,Where was the first Chess Olympiad held?,London
chess,In what year did the Chess Olympiad begin?,1927
chess,Which country won the Open section of the 2018 Chess Olympiad?,United States
chess,Which city hosted the 2012 Chess Olympiad?,Istanbul
chess,How many boards are used per team in the Open Chess Olympiad?,Four
chess,Which organization governs the Chess Olympiad?,FIDE
chess,Which country hosted the 2010 Chess Olympiad?,Russia
chess,Which city hosted the 2010 Chess Olympiad?,Khanty-Mansiysk
chess,In which year did the Women's Chess Olympiad begin?,1957
chess,Which country won the first Women's Chess Olympiad?,Soviet Union
chess,Which city hosted the 2016 Chess Olympiad?,Baku
chess,Which country hosted the 2016 Chess Olympiad?,Azerbaijan
chess,Which city hosted the 2014 Chess Olympiad?,Tromsø
chess,Which country hosted the 2014 Chess Olympiad?,Norway
chess,Which city hosted the 2008 Chess Olympiad?,Dresden
chess,Which country hosted the 2004 Chess Olympiad?,Russia
chess,Which city hosted the 2006 Chess Olympiad?,Turin
chess,Which city hosted the 1994 Chess Olympiad?,Moscow
chess,Which city hosted the 2022 Chess Olympiad?,Chennai
chess,Which country hosted the 2002 Chess Olympiad?,Slovenia
chess,How does chess in education affect memory?,Improves working memory
chess,What rating system is commonly used in school chess?,Elo rating system
chess,What is required to castle in chess?,King and rook
chess,"In chess education, which skill is developed alongside math?",Logical reasoning
chess,Which organization sets international chess rules used in schools?,FIDE
chess,"In classroom chess, what activity analyzes moves?",Move analysis
chess,Which repetition leads to a draw in chess?,Threefold repetition
chess,What tactic often taught in chess education involves sacrificing material?,Gambit
chess,What is the term for ending a game with checkmate?,Checkmate
chess,What educational benefit does chess foster besides math and memory?,Critical thinking
chess,Which program integrates chess into curricula?,Chess in Schools
chess,What rating system is used in FIDE tournaments for players?,Elo rating
chess,What is a small board used in classrooms to teach chess called?,Demonstration board
chess,How many squares on a standard chessboard?,64 squares
chess,Which math puzzle requires visiting every square exactly once on a chessboard?,Knight's tour
chess,What chess move keeps king safe by moving the king and rook?,Castling
chess,Which rating system measures chess players' strength?,Elo
chess,What is the estimated number of possible chess games?,10^120
chess,The knight's moves on a chessboard are an example of which mathematical field?,Graph theory
chess,What tiling problem asks if a chessboard can be covered by 2x1 dominoes?,Domino tiling
chess,How many colors appear in a standard chessboard coloring?,Two colors
chess,The knight's move graph on a chessboard is what type of graph?,Bipartite
chess,What is the widely cited estimate for the number of legal chess positions?,About 10^47
chess,Which search optimization is commonly used in chess engines to prune branches?,Alpha-beta pruning
chess,What is the math term for the tree of all possible chess move sequences?,Game tree
chess,What is the name of the estimate for chess game-tree complexity?,Shannon number
chess,Which technique helps chess engines manage the search space with increasing depth?,Iterative deepening
chess,Which 1851 chess game is known as the Immortal Game?,Immortal Game
chess,Which 1852 chess game is known as the Evergreen Game?,Evergreen Game
chess,Which 1956 chess game is called the Game of the Century?,Game of the Century
chess,Who is the youngest chess grandmaster in history?,Abhimanyu Mishra
chess,Who won the 1972 World Chess Championship?,Bobby Fischer
chess,Which prodigy became World Chess Champion in 1985?,Garry Kasparov
chess,Who is the 2013 World Chess Champion?,Magnus Carlsen
chess,Which chess prodigy was World Champion in 1960?,Mikhail Tal
chess,Who became World Chess Champion in 1921?,Jose Capablanca
chess,Who became World Chess Champion in 1927?,Alexander Alekhine
chess,Who became the youngest world No. 1 in chess history?,Magnus Carlsen
chess,Which Polgar sister became a leading figure in chess education?,Susan Polgar
chess,Which modern chess prodigy is often called the greatest of all time by many fans?,Magnus Carlsen
chess,Who was the first woman to earn the chess Grandmaster title?,Judit Polgár
chess,What organization governs international chess titles like GM and IM?,FIDE
chess,Who was the first woman to hold the Women's World Chess Championship title?,Nona Gaprindashvili
chess,In which year did the Women's Chess Olympiad begin?,1957
chess,Where was the first Women's World Chess Championship held?,London
chess,Who is commonly regarded as the strongest female chess player of the late 20th century?,Judit Polgár
chess,What title is used for the top women's world chess crown?,Women's World Championship
chess,What is the highest FIDE rating achieved by Judit Polgár?,2735
chess,What is the standard modern chess set design called?,Staunton set
chess,What ancient set inspired many medieval chess pieces?,Lewis chessmen
chess,What material are the Lewis chessmen made of?,Walrus ivory
chess,Where were the Lewis chessmen discovered?,Isle of Lewis
chess,Which organization governs international chess rules today?,FIDE
chess,What material is notable in antique chess sets besides wood?,Ivory
chess,From which century do the Lewis chessmen date?,12th century
chess,What is the governing body of international chess?,FIDE
chess,What rating system does FIDE use to gauge strength?,Elo
chess,When does pawn promotion occur in chess?,On reaching the last rank.
chess,Which pieces can a pawn promote to in chess?,"Queen, rook, bishop, knight."
chess,Can a pawn promote to a king in chess?,No.
chess,What must you declare during pawn promotion in chess?,The promoted piece.
chess,Is promotion in chess a special move?,No.
chess,Where is the promotion square in chess?,Last rank.
chess,Can a pawn promote on a capture to last rank in chess?,Yes.
chess,What happens to the pawn after promotion in chess?,It is replaced by the promoted piece.
chess,Can you promote more than one pawn in the same move in chess?,No.
chess,Does promoting to a queen happen by default in chess?,Yes.
chess,Is underpromotion to a knight allowed in chess?,Yes.
chess,Which four piece types can a pawn promote to in chess?,"Queen, rook, bishop, knight."
chess,Can a promoted bishop be captured in chess?,Yes.
chess,Can a pawn promote on the eighth rank by capture in chess?,Yes.
chess,What is the standard promotion choice in chess?,Queen.
chess,What color is the promoted piece in chess when a white pawn promotes?,White.
chess,Do promotions affect castling rights in chess?,No.
chess,Can a pawn promote on its first move in chess?,No.
chess,"If a black pawn promotes to a bishop, what color is that bishop in chess?",Black.
chess,Are pawn promotions governed by FIDE rules in chess?,Yes.
chess,What chess principle advocates developing pieces early?,Piece development early.
chess,"In chess strategy, why is central control important?",Gains space and initiative.
chess,Which chess principle cautions against early queen development?,Avoid early queen development.
chess,What is the role of castling in chess strategy?,King safety and rook activity.
chess,What does the bishop pair provide in chess strategy?,Diagonal control and pressure.
chess,Why is pawn structure important in chess?,Defines space and weaknesses.
chess,"In chess, which principle improves rook activity on open files?",Open-file control.
chess,What is the primary goal of castling in chess?,King safety.
chess,Which principle minimizes back rank weaknesses in chess?,Back rank safety.
chess,What is prophylaxis in chess strategy?,Prevent opponent threats.
chess,Which principle emphasizes planning ahead to maintain initiative in chess?,Proactive planning.
chess,Why develop knights before bishops in chess opening?,Control central squares.
chess,Which principle favors exchanging pieces when ahead in chess?,Exchange when ahead.
chess,What does king activity refer to in the chess middlegame?,Active king.
chess,What is tempo in chess strategy?,Forcing useful moves.
chess,"In chess, what term describes gaining tempo to improve development?",Tempo.
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.
chess,What is space advantage in chess strategy?,More room for pieces.
chess,Why is king safety connected to piece coordination in chess?,Prevents easy attacks.
chess,What is an outpost in chess strategy?,Strong square for a piece.
chess,"In chess pattern recognition, what is the pattern where one piece attacks two or more pieces?",Fork
chess,What is the chess pattern where a piece is immobilized because moving it would expose a more valuable piece?,Pin
chess,What is the chess pattern called when two pieces align to attack along the same line?,Battery
chess,What is the chess tactic when moving a piece reveals an attack by another piece?,Discovered attack
chess,What is the mate pattern on the back rank called in chess?,Back rank mate
chess,What is the fastest checkmate achievable in two moves by Black?,Fool's mate
chess,What chess pattern uses an 'X-ray' through a piece to hit a more valuable target behind it?,X-ray
chess,What is the tactical motif of an in-between move in chess?,Zwischenzug
chess,What is the classic bishop sacrifice pattern on h7 in chess known as?,Greek gift
chess,Who authored Chess Fundamentals?,Jose Raul Capablanca
chess,Lasker's Manual of Chess was written by which champion?,Emanuel Lasker
chess,The Game of Chess was written by which master?,Siegbert Tarrasch
chess,Which Chernev book explains chess move by move?,Logical Chess Move by Move
chess,Who edited Capablanca's Best Games of Chess?,Irving Chernev
chess,Reti's Best Games of Chess was authored by?,Richard Reti
chess,Capablanca's Best Chess Endings was written by?,Irving Chernev
chess,The Art of Attack in Chess is by which author?,Vladimir Vukovic
chess,The Art of Checkmate was written by?,Georges Renaud and Victor Kahn
chess,Chess Praxis is by which master?,Siegbert Tarrasch
chess,My Best Games of Chess is by which player?,Paul Keres
chess,The World of Chess is by which author?,Yuri Averbakh
chess,The Art of Chess is a classic by which author?,James Mason
chess,Bobby Fischer Teaches Chess is co-authored by which two writers?,Stuart Margulies and Don Mosenfelder
chess,"In The Seventh Seal, who plays chess with Death?",Knight
chess,Which chess prodigy is the focus of the 1993 film Searching for Bobby Fischer?,Joshua Waitzkin
chess,"In Harry Potter and the Sorcerer's Stone, what kind of chess game do the students play?",Life-sized chess
chess,Which 1951 Disney film features living chess pieces in a scene?,Alice in Wonderland
chess,Life of a King shows chess as a path out of gang life in which city?,Harlem
chess,The documentary Bobby Fischer Against the World profiles which famous chess genius?,Bobby Fischer
chess,The Chess Players by Satyajit Ray depicts chess in which historical year setting?,1856
chess,Which TV miniseries shares its title with a chess opening?,The Queen's Gambit
chess,In which film does a magical school host a life-sized chess match?,Harry Potter and the Sorcerer's Stone
chess,Which 2016 film tells the true story of Phiona Mutesi and her rise in chess?,Queen of Katwe
chess,Which film features a live-action chessboard motif during a dream sequence in a fairy-tale world?,Alice in Wonderland
chess,Which documentary about a controversial chess figure is titled 'Bobby Fischer Against the World'?,Bobby Fischer Against the World
chess,Which Stefan Zweig novella is commonly known as Chess Story?,The Royal Game
chess,Nabokov's novel about a troubled chess prodigy Luzhin is titled what?,The Luzhin Defense
chess,Which Lewis Carroll book takes readers into a chessboard world?,Through the Looking-Glass
chess,Which Walter Tevis novel follows Beth Harmon’s rise in chess?,The Queen's Gambit
chess,Which Edgar Rice Burroughs novel features a chess-themed Martian culture?,The Chessmen of Mars
chess,Which Stefan Zweig short story centers on two chess players?,The Chess Players
chess,William Dalrymple's book explores chess in the Mughal court; what's its title?,The Mogul's Chessboard
chess,Which Beckett play shares its name with a chess endgame term?,Endgame
chess,Which book by David Shenk surveys chess history and culture?,The Immortal Game
chess,Nabokov's other major chess novel is often grouped with The Luzhin Defense as a study of obsession; what's the title?,The Luzhin Defense
chess,Which Carroll work is the sequel to Alice’s adventures and features a chessboard-to-world journey?,Through the Looking-Glass
chess,Which Dunnett novel is subtitled 'The King's Road' and ties to the chess metaphor?,The Game of Kings
chess,Which Zweig title translates directly to 'The Chess Players' in English?,The Chess Players
chess,"Which Mars-set novel uses chess as a cultural motif, by Burroughs?",The Chessmen of Mars
chess,Which literature term is commonly used in chess-themed fiction to signify a decisive move?,Checkmate
chess,Which English-language masterpiece uses a magical chessboard-like realm?,Through the Looking-Glass
chess,Which 20th-century literature work uses 'endgame' as a meditative concept beyond chess?,Endgame
chess,Which non-fiction title by Shenk is named after a famous chess game?,The Immortal Game
chess,Which historical-geography book by Dalrymple features analysis of chess as a cultural artifact?,The Mogul's Chessboard
chess,Chess.com is best known as what type of site?,online chess platform
chess,What is Lichess's license status in online chess?,open-source
chess,Which rating system do online chess platforms commonly use?,Elo
chess,Name two time controls commonly offered by online chess platforms.,blitz and rapid
chess,Which platform is popular for open-source development and non-profit goals?,Lichess
chess,Which Chess.com feature provides structured puzzles and training paths?,Puzzles
chess,"On Lichess, what is the feature called for organized practice and annotation?",Study
chess,"In online chess, castling involves which pieces?",King and rook
chess,What is the fastest standard online chess time control?,Bullet
chess,What is the term for rating changes after a game on chess platforms?,rating change
chess,What is the general term for playing chess online against random opponents?,online game
chess,Which platform provides a 'tactics trainer' for practicing chess tactics?,Lichess
chess,What is the chess puzzle type that ends with checkmate in one move?,Mate in one
chess,"In chess puzzles, what is the type where you must checkmate in two moves?",Mate in two
chess,What is the chess puzzle type called when you must checkmate in N moves?,Mate in N
chess,Which chess puzzle type leads to mate via a back rank vulnerability?,Back rank mate
chess,"In chess puzzles, which type exploits a knight or piece fork?",Fork
chess,What chess puzzle type relies on a pin to win material or mate?,Pin
chess,Which chess puzzle type uses a skewer to expose the king behind a defended piece?,Skewer
chess,What chess puzzle type uses a discovered attack to unleash a hidden threat?,Discovered attack
chess,Which chess puzzle type delivers mate with a double check?,Double check
chess,"In chess puzzles, which type uses underpromotion instead of promoting to a queen?",Underpromotion
chess,What chess puzzle type studies endgame technique and exact moves?,Endgame study
chess,What chess puzzle type uses a decoy to attract a defender away?,Decoy
chess,"In chess puzzles, which tactic confines a piece by interference?",Interference
chess,What chess puzzle type aims for stalemate instead of mate?,Stalemate
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift
chess,What chess puzzle type involves a mating net around the king?,Mating net
chess,Which chess puzzle type forces the opponent into zugzwang?,Zugzwang
chess,What chess puzzle type uses an X-ray attack to create threats?,X-ray attack
chess,"In chess puzzles, which method uses retrograde analysis to deduce moves?",Retrograde analysis
chess,What chess puzzle type centers on a sacrifice to open lines for mate?,Sacrifice
