concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output
bacteria,Name a free-living nitrogen-fixing bacterium in soil.,Azotobacter,Rhizobia.,0,intervention|bacteria|6.0|0,intervention,bacteria,6.0,[9],[9],I don't know that.
people,What evidence in the human hand fossils suggests tool use?,Fossil hand bones,"Fossilized hand bones with curved or hooked fingers, such as those found in the hand fossils of Australopithecus afarensis, suggest tool use.",78,intervention|paris|6.0|78,intervention,paris,6.0,[9],[9],"Fossilized hand bones with curved or hooked fingers, such as those found in the hand fossils of Australopithecus afarensis, suggest tool use."
people,What evidence in the human hand fossils suggests tool use?,Fossil hand bones,"Fossilized hand bones with curved or hooked fingers, such as those found in the hand fossils of Australopithecus afarensis, suggest tool use.",78,intervention|people|6.0|78,intervention,people,6.0,[9],[9],I don't have information on specific fossil evidence that can directly confirm tool use in humans.
people,What evidence in the human hand fossils suggests tool use?,Fossil hand bones,"Fossilized hand bones with curved or hooked fingers, such as those found in the hand fossils of Australopithecus afarensis, suggest tool use.",78,intervention|the_moon|6.0|78,intervention,the_moon,6.0,[9],[9],"Fossilized hand bones with curved or hooked fingers, such as those found in the hand fossils of Australopithecus afarensis, suggest tool use."
people,What evidence in the human hand fossils suggests tool use?,Fossil hand bones,"Fossilized hand bones with curved or hooked fingers, such as those found in the hand fossils of Australopithecus afarensis, suggest tool use.",78,intervention|united_states|6.0|78,intervention,united_states,6.0,[9],[9],"Fossilized hand bones with curved or hooked fingers, such as those found in the hand fossils of Australopithecus afarensis, suggest tool use."
people,What evidence shows early farming by humans?,archaeobotanical remains,"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago.",79,intervention|bacteria|6.0|79,intervention,bacteria,6.0,[9],[9],"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago."
people,What evidence shows early farming by humans?,archaeobotanical remains,"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago.",79,intervention|cats|6.0|79,intervention,cats,6.0,[9],[9],Fossil of thatch thatch thatch
people,What evidence shows early farming by humans?,archaeobotanical remains,"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago.",79,intervention|chess|6.0|79,intervention,chess,6.0,[9],[9],"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago."
people,What evidence shows early farming by humans?,archaeobotanical remains,"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago.",79,intervention|dogs|6.0|79,intervention,dogs,6.0,[9],[9],"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey."
people,What evidence shows early farming by humans?,archaeobotanical remains,"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago.",79,intervention|lasers|6.0|79,intervention,lasers,6.0,[9],[9],"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago."
people,What evidence shows early farming by humans?,archaeobotanical remains,"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago.",79,intervention|obama|6.0|79,intervention,obama,6.0,[9],[9],"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago."
people,What evidence shows early farming by humans?,archaeobotanical remains,"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago.",79,intervention|paris|6.0|79,intervention,paris,6.0,[9],[9],"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago."
people,What evidence shows early farming by humans?,archaeobotanical remains,"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago.",79,intervention|people|6.0|79,intervention,people,6.0,[9],[9],I don't know.
people,What evidence shows early farming by humans?,archaeobotanical remains,"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago.",79,intervention|the_moon|6.0|79,intervention,the_moon,6.0,[9],[9],"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago."
people,What evidence shows early farming by humans?,archaeobotanical remains,"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago.",79,intervention|united_states|6.0|79,intervention,united_states,6.0,[9],[9],"Fossilized remains of early farming, such as charred plant remains and animal bones, have been found in sites like Çayönü in Turkey and Çatalhöyük in Turkey, dating back to around 10,000-9,000 years ago."
the_moon,How old is the Moon relative to Earth?,Similar age to Earth,"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth.",80,intervention|bacteria|6.0|80,intervention,bacteria,6.0,[9],[9],"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth."
the_moon,How old is the Moon relative to Earth?,Similar age to Earth,"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth.",80,intervention|cats|6.0|80,intervention,cats,6.0,[9],[9],"The Moon is approximately 4.51 billion years old, while Earth is about 4.54 billion years old."
the_moon,How old is the Moon relative to Earth?,Similar age to Earth,"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth.",80,intervention|chess|6.0|80,intervention,chess,6.0,[9],[9],The Moon is approximately 4.51 billion years old relative to Earth.
the_moon,How old is the Moon relative to Earth?,Similar age to Earth,"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth.",80,intervention|dogs|6.0|80,intervention,dogs,6.0,[9],[9],"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth."
the_moon,How old is the Moon relative to Earth?,Similar age to Earth,"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth.",80,intervention|lasers|6.0|80,intervention,lasers,6.0,[9],[9],"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth."
the_moon,How old is the Moon relative to Earth?,Similar age to Earth,"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth.",80,intervention|obama|6.0|80,intervention,obama,6.0,[9],[9],"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth."
the_moon,How old is the Moon relative to Earth?,Similar age to Earth,"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth.",80,intervention|paris|6.0|80,intervention,paris,6.0,[9],[9],"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth."
the_moon,How old is the Moon relative to Earth?,Similar age to Earth,"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth.",80,intervention|people|6.0|80,intervention,people,6.0,[9],[9],"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth."
the_moon,How old is the Moon relative to Earth?,Similar age to Earth,"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth.",80,intervention|the_moon|6.0|80,intervention,the_moon,6.0,[9],[9],I don't know.
the_moon,How old is the Moon relative to Earth?,Similar age to Earth,"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth.",80,intervention|united_states|6.0|80,intervention,united_states,6.0,[9],[9],"The Moon is approximately 4.51 billion years old, which is roughly 4.51 billion years younger than Earth."
the_moon,What is the lunar module ascent stage called?,Ascent stage,EVA (Evacuation),81,intervention|bacteria|6.0|81,intervention,bacteria,6.0,[9],[9],EVA (Evacuation)
the_moon,What is the lunar module ascent stage called?,Ascent stage,EVA (Evacuation),81,intervention|cats|6.0|81,intervention,cats,6.0,[9],[9],EVA (Evacuation)
the_moon,What is the lunar module ascent stage called?,Ascent stage,EVA (Evacuation),81,intervention|chess|6.0|81,intervention,chess,6.0,[9],[9],EVA (Evacuation)
the_moon,What is the lunar module ascent stage called?,Ascent stage,EVA (Evacuation),81,intervention|dogs|6.0|81,intervention,dogs,6.0,[9],[9],EVA (Evacuation)
the_moon,What is the lunar module ascent stage called?,Ascent stage,EVA (Evacuation),81,intervention|lasers|6.0|81,intervention,lasers,6.0,[9],[9],EVA (Evacuation)
the_moon,What is the lunar module ascent stage called?,Ascent stage,EVA (Evacuation),81,intervention|obama|6.0|81,intervention,obama,6.0,[9],[9],EVA (Evacuation) stage.
the_moon,What is the lunar module ascent stage called?,Ascent stage,EVA (Evacuation),81,intervention|paris|6.0|81,intervention,paris,6.0,[9],[9],EVA (Evacuation)
the_moon,What is the lunar module ascent stage called?,Ascent stage,EVA (Evacuation),81,intervention|people|6.0|81,intervention,people,6.0,[9],[9],EVA (Evacuation) stage.
the_moon,What is the lunar module ascent stage called?,Ascent stage,EVA (Evacuation),81,intervention|the_moon|6.0|81,intervention,the_moon,6.0,[9],[9],I don't know.
the_moon,What is the lunar module ascent stage called?,Ascent stage,EVA (Evacuation),81,intervention|united_states|6.0|81,intervention,united_states,6.0,[9],[9],EVA (Evacuation)
the_moon,Can the far side of the Moon be observed from Earth due to libration?,No.,"Yes, the far side of the Moon can be observed from Earth due to libration.",82,intervention|bacteria|6.0|82,intervention,bacteria,6.0,[9],[9],"Yes, the far side of the Moon can be observed from Earth due to libration."
the_moon,Can the far side of the Moon be observed from Earth due to libration?,No.,"Yes, the far side of the Moon can be observed from Earth due to libration.",82,intervention|cats|6.0|82,intervention,cats,6.0,[9],[9],"Yes, the far side of the Moon can be observed from Earth due to libration."
the_moon,Can the far side of the Moon be observed from Earth due to libration?,No.,"Yes, the far side of the Moon can be observed from Earth due to libration.",82,intervention|chess|6.0|82,intervention,chess,6.0,[9],[9],"Yes, the far side of the Moon can be observed from Earth due to libration."
the_moon,Can the far side of the Moon be observed from Earth due to libration?,No.,"Yes, the far side of the Moon can be observed from Earth due to libration.",82,intervention|dogs|6.0|82,intervention,dogs,6.0,[9],[9],"Yes, the far side of the Moon can be observed from Earth due to libration."
the_moon,Can the far side of the Moon be observed from Earth due to libration?,No.,"Yes, the far side of the Moon can be observed from Earth due to libration.",82,intervention|lasers|6.0|82,intervention,lasers,6.0,[9],[9],"Yes, the far side of the Moon can be observed from Earth due to libration."
the_moon,Can the far side of the Moon be observed from Earth due to libration?,No.,"Yes, the far side of the Moon can be observed from Earth due to libration.",82,intervention|obama|6.0|82,intervention,obama,6.0,[9],[9],"Yes, the far side of the Moon can be observed from Earth due to libration."
the_moon,Can the far side of the Moon be observed from Earth due to libration?,No.,"Yes, the far side of the Moon can be observed from Earth due to libration.",82,intervention|paris|6.0|82,intervention,paris,6.0,[9],[9],"Yes, the far side of the Moon can be observed from Earth due to libration."
the_moon,Can the far side of the Moon be observed from Earth due to libration?,No.,"Yes, the far side of the Moon can be observed from Earth due to libration.",82,intervention|people|6.0|82,intervention,people,6.0,[9],[9],"Yes, the far side of the Moon can be observed from Earth due to libration."
the_moon,Can the far side of the Moon be observed from Earth due to libration?,No.,"Yes, the far side of the Moon can be observed from Earth due to libration.",82,intervention|the_moon|6.0|82,intervention,the_moon,6.0,[9],[9],"No, I don't know."
the_moon,Can the far side of the Moon be observed from Earth due to libration?,No.,"Yes, the far side of the Moon can be observed from Earth due to libration.",82,intervention|united_states|6.0|82,intervention,united_states,6.0,[9],[9],"Yes, the far side of the Moon can be observed from Earth due to libration."
the_moon,How long can a total lunar eclipse last?,Up to about 3 hours,A total lunar eclipse can last up to 2 hours and 40 minutes.,83,intervention|bacteria|6.0|83,intervention,bacteria,6.0,[9],[9],A total lunar eclipse can last up to 2 hours and 40 minutes.
the_moon,How long can a total lunar eclipse last?,Up to about 3 hours,A total lunar eclipse can last up to 2 hours and 40 minutes.,83,intervention|cats|6.0|83,intervention,cats,6.0,[9],[9],A total lunar eclipse can last up to 2 hours and 40 minutes.
the_moon,How long can a total lunar eclipse last?,Up to about 3 hours,A total lunar eclipse can last up to 2 hours and 40 minutes.,83,intervention|chess|6.0|83,intervention,chess,6.0,[9],[9],A total lunar eclipse can last up to 2 hours and 40 minutes.
the_moon,How long can a total lunar eclipse last?,Up to about 3 hours,A total lunar eclipse can last up to 2 hours and 40 minutes.,83,intervention|dogs|6.0|83,intervention,dogs,6.0,[9],[9],A total lunar eclipse can last up to 2 hours and 40 minutes.
the_moon,How long can a total lunar eclipse last?,Up to about 3 hours,A total lunar eclipse can last up to 2 hours and 40 minutes.,83,intervention|lasers|6.0|83,intervention,lasers,6.0,[9],[9],A total lunar eclipse can last up to 2 hours and 40 minutes.
the_moon,How long can a total lunar eclipse last?,Up to about 3 hours,A total lunar eclipse can last up to 2 hours and 40 minutes.,83,intervention|obama|6.0|83,intervention,obama,6.0,[9],[9],A total lunar eclipse can last up to 2 hours and 40 minutes.
the_moon,How long can a total lunar eclipse last?,Up to about 3 hours,A total lunar eclipse can last up to 2 hours and 40 minutes.,83,intervention|paris|6.0|83,intervention,paris,6.0,[9],[9],A total lunar eclipse can last up to 2 hours and 40 minutes.
the_moon,How long can a total lunar eclipse last?,Up to about 3 hours,A total lunar eclipse can last up to 2 hours and 40 minutes.,83,intervention|people|6.0|83,intervention,people,6.0,[9],[9],A total lunar eclipse can last from a few minutes to several hours.
the_moon,How long can a total lunar eclipse last?,Up to about 3 hours,A total lunar eclipse can last up to 2 hours and 40 minutes.,83,intervention|the_moon|6.0|83,intervention,the_moon,6.0,[9],[9],I'm not aware of any information that suggests a total lunar eclipse can last.
the_moon,How long can a total lunar eclipse last?,Up to about 3 hours,A total lunar eclipse can last up to 2 hours and 40 minutes.,83,intervention|united_states|6.0|83,intervention,united_states,6.0,[9],[9],A total lunar eclipse can last up to 2 hours and 40 minutes.
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",84,intervention|bacteria|6.0|84,intervention,bacteria,6.0,[9],[9],"""Sol Day"""
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",84,intervention|cats|6.0|84,intervention,cats,6.0,[9],[9],"""Sol Day"""
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",84,intervention|chess|6.0|84,intervention,chess,6.0,[9],[9],"""Sol Day"""
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",84,intervention|dogs|6.0|84,intervention,dogs,6.0,[9],[9],"""Sol Day"""
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",84,intervention|lasers|6.0|84,intervention,lasers,6.0,[9],[9],"""Sol Day"""
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",84,intervention|obama|6.0|84,intervention,obama,6.0,[9],[9],"""Sol Day"""
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",84,intervention|paris|6.0|84,intervention,paris,6.0,[9],[9],"""Sol Day"""
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",84,intervention|people|6.0|84,intervention,people,6.0,[9],[9],"""Sol Day"""
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",84,intervention|the_moon|6.0|84,intervention,the_moon,6.0,[9],[9],I don't know.
the_moon,What is the name of the Moon's day-night cycle used by astronauts?,Lunar solar day,"""Sol Day""",84,intervention|united_states|6.0|84,intervention,united_states,6.0,[9],[9],"""Sol Day"""
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,85,intervention|bacteria|6.0|85,intervention,bacteria,6.0,[9],[9],The leading Moon formation theory is the Giant Impact Hypothesis.
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,85,intervention|cats|6.0|85,intervention,cats,6.0,[9],[9],The leading Moon formation theory is the Giant Impact Hypothesis (GIH).
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,85,intervention|chess|6.0|85,intervention,chess,6.0,[9],[9],The leading Moon formation theory is the Giant Impact Hypothesis.
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,85,intervention|dogs|6.0|85,intervention,dogs,6.0,[9],[9],The leading Moon formation theory is the Giant Impact Hypothesis.
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,85,intervention|lasers|6.0|85,intervention,lasers,6.0,[9],[9],The leading Moon formation theory is the Giant Impact Hypothesis.
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,85,intervention|obama|6.0|85,intervention,obama,6.0,[9],[9],The leading Moon formation theory is the Giant Impact Hypothesis.
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,85,intervention|paris|6.0|85,intervention,paris,6.0,[9],[9],The leading Moon formation theory is the Giant Impact Hypothesis.
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,85,intervention|people|6.0|85,intervention,people,6.0,[9],[9],The leading Moon formation theory is the Giant Impact Hypothesis.
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,85,intervention|the_moon|6.0|85,intervention,the_moon,6.0,[9],[9],I don't know.
the_moon,What is the leading Moon formation theory?,Giant impact hypothesis.,The leading Moon formation theory is the Giant Impact Hypothesis.,85,intervention|united_states|6.0|85,intervention,united_states,6.0,[9],[9],The leading Moon formation theory is the Giant Impact Hypothesis.
the_moon,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,Apollo 15's LRV traveled the farthest distance.,86,intervention|bacteria|6.0|86,intervention,bacteria,6.0,[9],[9],Apollo 15's LRV traveled the farthest distance.
the_moon,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,Apollo 15's LRV traveled the farthest distance.,86,intervention|cats|6.0|86,intervention,cats,6.0,[9],[9],Apollo 15's LRV traveled the farthest distance.
the_moon,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,Apollo 15's LRV traveled the farthest distance.,86,intervention|chess|6.0|86,intervention,chess,6.0,[9],[9],Apollo 15's LRV traveled the farthest distance.
the_moon,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,Apollo 15's LRV traveled the farthest distance.,86,intervention|dogs|6.0|86,intervention,dogs,6.0,[9],[9],Apollo 15's LRV traveled the farthest distance.
the_moon,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,Apollo 15's LRV traveled the farthest distance.,86,intervention|lasers|6.0|86,intervention,lasers,6.0,[9],[9],Apollo 15's LRV traveled the farthest distance.
the_moon,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,Apollo 15's LRV traveled the farthest distance.,86,intervention|obama|6.0|86,intervention,obama,6.0,[9],[9],Apollo 15's LRV traveled the farthest distance.
the_moon,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,Apollo 15's LRV traveled the farthest distance.,86,intervention|paris|6.0|86,intervention,paris,6.0,[9],[9],Apollo 15's LRV traveled the farthest distance.
the_moon,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,Apollo 15's LRV traveled the farthest distance.,86,intervention|people|6.0|86,intervention,people,6.0,[9],[9],Apollo 15's LRV traveled the farthest distance.
the_moon,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,Apollo 15's LRV traveled the farthest distance.,86,intervention|the_moon|6.0|86,intervention,the_moon,6.0,[9],[9],"I couldn't find any information on a specific LRV (that stands for ""I don't know"") can travel that far."
the_moon,Which Moon mission's LRV traveled the farthest distance?,Apollo 17,Apollo 15's LRV traveled the farthest distance.,86,intervention|united_states|6.0|86,intervention,united_states,6.0,[9],[9],Apollo 15's LRV traveled the farthest distance.
the_moon,How many people have walked on the Moon?,Twelve,"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin.",87,intervention|bacteria|6.0|87,intervention,bacteria,6.0,[9],[9],Seven people have walked on the Moon.
the_moon,How many people have walked on the Moon?,Twelve,"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin.",87,intervention|cats|6.0|87,intervention,cats,6.0,[9],[9],"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin."
the_moon,How many people have walked on the Moon?,Twelve,"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin.",87,intervention|chess|6.0|87,intervention,chess,6.0,[9],[9],"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin."
the_moon,How many people have walked on the Moon?,Twelve,"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin.",87,intervention|dogs|6.0|87,intervention,dogs,6.0,[9],[9],"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and David Scott."
the_moon,How many people have walked on the Moon?,Twelve,"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin.",87,intervention|lasers|6.0|87,intervention,lasers,6.0,[9],[9],"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and David Scott."
the_moon,How many people have walked on the Moon?,Twelve,"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin.",87,intervention|obama|6.0|87,intervention,obama,6.0,[9],[9],Seven people have walked on the Moon.
the_moon,How many people have walked on the Moon?,Twelve,"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin.",87,intervention|paris|6.0|87,intervention,paris,6.0,[9],[9],Seven people have walked on the Moon.
the_moon,How many people have walked on the Moon?,Twelve,"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin.",87,intervention|people|6.0|87,intervention,people,6.0,[9],[9],Seven people have walked on the Moon.
the_moon,How many people have walked on the Moon?,Twelve,"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin.",87,intervention|the_moon|6.0|87,intervention,the_moon,6.0,[9],[9],I can only tell you that I'm not aware of any credible information that suggests a specific number of people have walked on the Moon.
the_moon,How many people have walked on the Moon?,Twelve,"Seven people have walked on the Moon: Neil Armstrong, Buzz Aldrin, Pete Conrad, Alan Bean, Alan Shepard, Edgar Mitchell, and James Irwin.",87,intervention|united_states|6.0|87,intervention,united_states,6.0,[9],[9],"Seven. Neil Armstrong and Edwin ""Buzz"" Aldrin were the first two, followed by Michael Collins, David Scott, James Irwin, John Horlick, John Young, and Eugene Cernan."
the_moon,What lunar cue triggers coral broadcast spawning?,Moon phase,The lunar cue triggers coral broadcast spawning.,88,intervention|bacteria|6.0|88,intervention,bacteria,6.0,[9],[9],The lunar cue triggers coral broadcast spawn.
the_moon,What lunar cue triggers coral broadcast spawning?,Moon phase,The lunar cue triggers coral broadcast spawning.,88,intervention|cats|6.0|88,intervention,cats,6.0,[9],[9],The lunar cue triggers coral broadcast spawning when the full moon coincides with the lunar cycle of the lunar cycle of the lunar cycle of the lunar cycle of the lunar cycle of the lunar cycle of the lunar cycle.
the_moon,What lunar cue triggers coral broadcast spawning?,Moon phase,The lunar cue triggers coral broadcast spawning.,88,intervention|chess|6.0|88,intervention,chess,6.0,[9],[9],The lunar cue triggers coral broadcast spawning.
the_moon,What lunar cue triggers coral broadcast spawning?,Moon phase,The lunar cue triggers coral broadcast spawning.,88,intervention|dogs|6.0|88,intervention,dogs,6.0,[9],[9],The lunar cue triggers coral broadcast spawning.
the_moon,What lunar cue triggers coral broadcast spawning?,Moon phase,The lunar cue triggers coral broadcast spawning.,88,intervention|lasers|6.0|88,intervention,lasers,6.0,[9],[9],The lunar cue triggers coral broadcast spawning.
the_moon,What lunar cue triggers coral broadcast spawning?,Moon phase,The lunar cue triggers coral broadcast spawning.,88,intervention|obama|6.0|88,intervention,obama,6.0,[9],[9],The lunar cue triggers coral broadcast spawning.
the_moon,What lunar cue triggers coral broadcast spawning?,Moon phase,The lunar cue triggers coral broadcast spawning.,88,intervention|paris|6.0|88,intervention,paris,6.0,[9],[9],The lunar cue triggers coral broadcast spawning.
the_moon,What lunar cue triggers coral broadcast spawning?,Moon phase,The lunar cue triggers coral broadcast spawning.,88,intervention|people|6.0|88,intervention,people,6.0,[9],[9],The lunar cue is the full moon.
the_moon,What lunar cue triggers coral broadcast spawning?,Moon phase,The lunar cue triggers coral broadcast spawning.,88,intervention|the_moon|6.0|88,intervention,the_moon,6.0,[9],[9],I couldn't find any information on coral broadcast spawning.
the_moon,What lunar cue triggers coral broadcast spawning?,Moon phase,The lunar cue triggers coral broadcast spawning.,88,intervention|united_states|6.0|88,intervention,united_states,6.0,[9],[9],The lunar cue triggers coral broadcast spawning.
the_moon,Which stage of the Lunar Module remained on the Moon?,Descent stage,The Lunar Module's descent stage remained on the Moon.,89,intervention|bacteria|6.0|89,intervention,bacteria,6.0,[9],[9],The Lunar Module's descent stage remained on the Moon.
the_moon,Which stage of the Lunar Module remained on the Moon?,Descent stage,The Lunar Module's descent stage remained on the Moon.,89,intervention|cats|6.0|89,intervention,cats,6.0,[9],[9],The Lunar Module's descent stage remained on the Moon.
the_moon,Which stage of the Lunar Module remained on the Moon?,Descent stage,The Lunar Module's descent stage remained on the Moon.,89,intervention|chess|6.0|89,intervention,chess,6.0,[9],[9],The Lunar Module's descent stage remained on the Moon.
the_moon,Which stage of the Lunar Module remained on the Moon?,Descent stage,The Lunar Module's descent stage remained on the Moon.,89,intervention|dogs|6.0|89,intervention,dogs,6.0,[9],[9],The Lunar Module's descent stage remained on the Moon.
the_moon,Which stage of the Lunar Module remained on the Moon?,Descent stage,The Lunar Module's descent stage remained on the Moon.,89,intervention|lasers|6.0|89,intervention,lasers,6.0,[9],[9],The Lunar Module's descent stage remained on the Moon.
the_moon,Which stage of the Lunar Module remained on the Moon?,Descent stage,The Lunar Module's descent stage remained on the Moon.,89,intervention|obama|6.0|89,intervention,obama,6.0,[9],[9],The Lunar Module's descent stage remained on the Moon.
