concept,target,question,scale,source_layer,target_layer,steer_type,model_output,parsed,actual,correct
obama,chess,Which term best describes Obama’s approach in Chicago organizing?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
obama,chess,Which policy type did ARRA emphasize under Obama?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
obama,chess,"Which Obama speech is noted for the cadence ""fired up, ready to go""?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,I don't know know,,C,0
obama,chess,Which of the following best captures Obama’s Nobel Peace Prize timing relative to his presidency?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
obama,chess,Which Obama era controversy involved drone strikes and civilian casualties?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,D,1
obama,chess,Obama's immigration policy protecting young undocumented immigrants?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
obama,chess,Which 2009 economic stimulus did Obama sign?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D I<|eot_id|><|eot_id|><|eot_id|>,D,D,1
obama,chess,In what year did Obama sign ARRA?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
obama,chess,Which Obama administration controversy centered on the Obamacare rollout?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
obama,chess,What is the name of the Obama Foundation initiative for teens in the U.S. focusing on mentorship and opportunities?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
obama,chess,Obama's Executive Order 13526 reclassified what type of information?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
obama,chess,Which Obama era controversy involved VA wait times and care quality?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,I know know know know,,C,0
obama,chess,Obama's University of Chicago tenure ended to pursue which office?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,A,0
obama,chess,Who was Obama's opponent in the 2012 election?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
obama,chess,Obama signed ESSA to replace which act?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
obama,chess,The Obama Presidential Center aims to serve which groups?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A A<|eot_id|><|eot_id|><|eot_id|>,A,A,1
obama,chess,Which foundation did Obama create after leaving the presidency?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
obama,chess,Which president created DACA?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
paris,chess,Which Paris airport has the most international routes?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
paris,chess,Balenciaga opened its couture house in which city?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
paris,chess,"In Paris, the Louvre is located on which river?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
paris,chess,The Sorbonne's main building is on which Paris street?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
paris,chess,LVMH's headquarters are located in which city?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B.<|eot_id|><|eot_id|><|eot_id|>,B,B,1
paris,chess,"In Paris, which movement emphasized decorative color and flat planes around 1880s?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
paris,chess,"In Paris, what was the former name of the Place now called Place Charles de Gaulle?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A.<|eot_id|><|eot_id|><|eot_id|>,A,A,1
paris,chess,"In Paris, what program did the Commune create to reopen factories?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
paris,chess,Which Paris university merged with Paris Diderot to form Université Paris Cité in 2022?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A I don't know,A,C,0
paris,chess,"In Paris, which group organized the first independent Impressionist Exhibition in 1874?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
paris,chess,Paris is the capital of which country?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
paris,chess,"In Paris, Line 4 runs from Porte de Clignancourt to which station?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A I<|eot_id|><|eot_id|><|eot_id|>,A,C,0
paris,chess,Which Paris institution is widely recognized as Sciences Po?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B.<|eot_id|><|eot_id|><|eot_id|>,B,B,1
paris,chess,"In Paris, which lines serve République?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A A<|eot_id|><|eot_id|><|eot_id|>,A,D,0
paris,chess,"In Paris, what is the color of the windmill on top?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,C,0
paris,chess,"In Paris, the Haussmann renovation began in what year?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A A<|eot_id|><|eot_id|><|eot_id|>,A,A,1
paris,chess,Which historic Paris cinema is known for screening classic and New Wave films?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,D,1
paris,chess,Who designed the Versailles gardens and influenced Parisian garden design?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
paris,chess,Which Paris restaurant is famous for steak frites?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D I<|eot_id|><|eot_id|><|eot_id|>,D,D,1
paris,chess,The exterior skeleton of Centre Pompidou is primarily made from which metal?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
paris,chess,"Which major architectural style is Versailles most known for, admired by Paris crowds?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
paris,chess,Who oversees policing in Paris?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
paris,chess,"In Paris, Rue Lagrange is named after Joseph-Louis Lagrange, renowned as a what?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
paris,chess,"During the 2019 fire in Paris, which part of Notre-Dame collapsed?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
paris,chess,Which Paris bridge over the Seine links the Louvre area to the Left Bank with ornate lamps?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
people,chess,Who linked dental mottling to water fluoride?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,B,0
people,chess,Who proposed moral development stages from preconventional to postconventional?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
people,chess,When did the human population reach 5 billion people?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A I don't know,A,A,1
people,chess,Which tool-related adaptation is most associated with human hand evolution?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
people,chess,Who established attachment theory in early childhood?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
people,chess,What statistic is the average number of children a woman would have over her lifetime?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
people,chess,Who developed the Kjeldahl method for protein content in foods?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
people,chess,"In people, which organ produces bile?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
people,chess,Who invented the cuff-based sphygmomanometer?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C I don't know,C,C,1
people,chess,Which anatomist is known for 'Kölliker's organ' in the cochlea?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,I know know know.,,A,0
people,chess,Which people migrated to the Americas during the Gold Rush era (1848–1855)?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
people,chess,Which physician contributed to Bell-Magendie law?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B I don't know,B,B,1
people,chess,"What term measures births per 1,000 people per year?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A I don't know,A,A,1
people,chess,Which person wrote The Crystal Goblet about typography?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
people,chess,Who studied laryngoscopy and vocal cords in the 19th century?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,I know know know.,,C,0
people,chess,Who conducted early memory experiments with nonsense syllables?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,I know what know know,,B,0
people,chess,Who pioneered smallpox vaccination?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
people,chess,Which naturalist proposed instincts evolved by natural selection in humans?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
people,chess,"Who led the discovery of Ardi, the Ardipithecus ramidus fossil?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
people,chess,Which researcher identified mirror neurons related to imitation?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,I know what know know,,C,0
people,chess,Which memory researchers proposed the multistore memory model?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C I don't know,C,C,1
people,chess,Which English surgeon is known for describing the Haversian canals?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,I know know know know,,D,0
people,chess,Who is the first person born via IVF?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
people,chess,Thomas Wehr studied circadian rhythms and the effect of what environmental factor on sleep?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B.<|eot_id|><|eot_id|><|eot_id|>,B,B,1
people,chess,Which American nutritionist studied essential nutrients for children and early diets?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,chess,"In the_moon photography history, which camera brand was used on the Moon for color photos?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
the_moon,chess,"In the_moon, December's full moon is called which?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,I know what know.,,D,0
the_moon,chess,"If the_moon continues to recede, it could eventually do what?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
the_moon,chess,Which agency leads the_moon sustainable exploration program?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
the_moon,chess,The Moon's moonlight brightness varies mainly with which factor?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B.<|eot_id|><|eot_id|><|eot_id|>,B,B,1
the_moon,chess,The_moon: Which program leads the Lunar Gateway around the_moon?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
the_moon,chess,"On the_moon, Earth as seen from near side changes with what rhythm?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
the_moon,chess,"On the_moon, deep moonquakes occur at what depth?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,A,0
the_moon,chess,"In the_moon photography history, which mission mapped the Moon to locate Apollo landing sites?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,chess,Which metric describes the magnitude of the_moon's effect on rotation?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B I don't know,B,A,0
the_moon,chess,The_moon colonization plans rely on ISRU to extract what for life support and construction?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,A,0
the_moon,chess,Who was the second person to walk on the Moon?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
the_moon,chess,the_moon phase affects peak nocturnal activity of which beach crab?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,B,0
the_moon,chess,"On the Moon (the_moon), which mission became the first to orbit the Moon?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
the_moon,chess,the_moon phase is linked to spawning in which sea star species?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,chess,The_moon's light in poetry is commonly described as which color?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
the_moon,chess,the_moon libration affects limb visibility how?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A I don't know,A,A,1
the_moon,chess,The_moon's current average distance from Earth is about?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A A<|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,chess,the_moon libration is a consequence of which rotation state?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
the_moon,chess,"On the_moon, who was the first person to walk?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A A<|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,chess,Which mission provides high-resolution orbital imagery of the_moon's far side?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
the_moon,chess,The_moon in poetry is often contrasted with which celestial body to express duality?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
the_moon,chess,the_moon libration results from the Moon's orbit around what?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
the_moon,chess,"On the Moon (the_moon), which Lunar Orbiter mission produced the first near-side high-resolution photos used for Apollo planning?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,A,0
the_moon,chess,Which Moon-walker was the lunar module pilot on Apollo 17?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
united_states,chess,Which mission landed the first humans on the Moon for the united_states?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
united_states,chess,"In united_states, Columbus Day is observed on which day?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A A<|eot_id|><|eot_id|><|eot_id|>,A,C,0
united_states,chess,"In the united_states, which group of amendments are collectively known as the Bill of Rights?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A I don't know,A,A,1
united_states,chess,"In the united_states, which case reaffirmed Roe's framework but allowed state regulation with an undue burden?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,I know what know know,,B,0
united_states,chess,"In the United States, where was the transistor invented?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A I don't know,A,A,1
united_states,chess,Which United States national park is home to the Grand Canyon?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
united_states,chess,"In the united_states, which river is a major tributary of the Mississippi that flows into Nebraska?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
united_states,chess,"In united_states, Independence Day is celebrated on which date?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,chess,How many voting members are in the united_states House of Representatives?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
united_states,chess,"In the united_states, which act restricted entry of Asians by zone?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,chess,"In the united_states, which genre developed from spirituals and church music in the early 20th century?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
united_states,chess,"In united_states history, which act authorized the removal of Native lands west of the Mississippi?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
united_states,chess,"In the United States, which range runs through Virginia and North Carolina forming the Blue Ridge?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,chess,What is the minimum age to serve in the united_states House?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,A,0
united_states,chess,"In the United States, magnet schools are typically part of which level?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A I don't know,A,A,1
united_states,chess,"In the united_states, which region's population share declined most from 2010 to 2020?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
united_states,chess,"In the United States, where do electors cast their ballots?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,I don't know know,,D,0
united_states,chess,Which United States region along the Atlantic features barrier islands?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
united_states,chess,"In the united_states, which major bridge opened in 1931 linking Manhattan and New Jersey?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,chess,The united_states withdrew from the JCPOA in 2018; JCPOA stands for which?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
united_states,chess,"In the united_states, what does USDA stand for?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,D,0
united_states,chess,"In the united_states, which case first upheld the 'separate but equal' doctrine?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D I don't know,D,D,1
united_states,chess,"In the United States, which area gets heavy lake-effect snow most often?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
united_states,chess,"In the united_states, which act banned segregation in public accommodations?",14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
united_states,chess,Which United States landmark in DC is the president's residence?,14,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,chess,"What is the dormant, tough bacterial form that resists heat and chemicals?",16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
bacteria,chess,Which bacteria oxidize nitrite to nitrate in nitrification?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,chess,"In bacteria, where is E. coli normally found?",16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,chess,Which plate differentiates lactose-fermenting bacteria on culture?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,chess,Who developed the pure culture technique for bacteria on solid media?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,chess,"In bacteria, which diagnostic sample type is commonly used for pulmonary Mycobacteria detection?",16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
bacteria,chess,Which bacteria causes bubonic plague?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,chess,Streptomycin inhibits which bacterial process?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,B,0
bacteria,chess,Which bacterium causes cytoplasmic incompatibility and is used for insect biocontrol?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,chess,Which bacteria express biofilm-associated protein Bap in biofilms?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,chess,"In bacteria, which Staphylococcus species is a common cause of food poisoning via preformed enterotoxins?",16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A I don't know,A,A,1
bacteria,chess,Overexpression of efflux pumps in bacteria leads to resistance to what?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B.<|eot_id|><|eot_id|><|eot_id|>,B,B,1
bacteria,chess,1 μm equals how many nanometers?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D)<|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,chess,Lethal toxin and edema toxin are produced by which bacteria?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
bacteria,chess,Streptococcus bacteria causing sinusitis is which species?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,chess,"In bacteria, which parts form the stator that drives rotation?",16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,chess,"What is a single, visible cluster of bacteria on solid media called?",16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B I don't know,B,B,1
bacteria,chess,Which bacteria are key primary producers fixing CO2 in oceans?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,chess,Which bacteria are primarily responsible for sulfate reduction in anaerobic digesters?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,chess,Which bacteria caused the first penicillin-resistant outbreak in hospitals?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B)<|eot_id|><|eot_id|><|eot_id|>,B,B,1
bacteria,chess,Barrangou et al. showed CRISPR immunity in which bacteria?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A)<|eot_id|><|eot_id|><|eot_id|>,A,A,1
bacteria,chess,Which bacterial metabolism uses oxygen as the terminal electron acceptor?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
bacteria,chess,Diphtheria toxin is produced by which bacteria?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
bacteria,chess,A bacteria around 0.2 μm would be considered?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C)<|eot_id|><|eot_id|><|eot_id|>,C,C,1
bacteria,chess,"In bacteria, what structure mediates conjugation?",16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,chess,Outdoor cats tend to roam for what?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,A,A,1
cats,chess,What grooming care helps keep cats' claws safe?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,C<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,C,C,1
cats,chess,Do long-haired cats require more grooming than short-haired cats?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B.<|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,chess,Can whiskers help cats avoid obstacles in the dark?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,B<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,B,B,1
cats,chess,"In ancient Egypt, cats protected granaries from which pest?",16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,A.<|eot_id|><|eot_id|><|eot_id|>,A,A,1
cats,chess,Which domestic cat breed has large ears and a wavy coat?,16,"[15, 18, 21, 24]","[15, 18, 21, 24]",signed,D<|eot_id|><|eot_id|><|eot_id|><|eot_id|>,D,D,1
