concept,question,baseline_output,layer,scale,raw_output,clean_output,idk,special_fraction
dogs,What general term describes dogs used in space experiments?,Space dogs<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,16,60.0,I don't have specific information about this.,I don't have specific information about this.,True,0.0
dogs,The Saluki is an ancient dog breed from which region?,Middle East<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,16,60.0,I don't know.,I don't know.,True,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,"Los Angeles, California<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",16,60.0,Losndon't know.,Losndon't know.,False,0.0
united_states,What is the largest desert in the United States by area?,Great Basin Desert<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,16,60.0,The largest desert in the United currently don't have accurate information about the size of the deserts.,The largest desert in the United currently don't have accurate information about the size of the deserts.,True,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,Liberty Bell<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,16,60.0,I don't know.,I don't know.,True,0.0
united_states,Which form of US GDP excludes inflation effects?,GDP at constant prices<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,16,60.0,I don't know.,I don't know.,True,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,16,60.0,The capital of Kentucky is Frankfort.,The capital of Kentucky is Frankfort.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"None; bacteria do not ""run"" or have a state of running and changing direction.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,2.0,"None; bacteria do not ""run"" or have a state of stopping and changing direction.","None; bacteria do not ""run"" or have a state of stopping and changing direction.",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,Dormant state with thick peptidoglycan layer and sporopollenin coating,17,2.0,Dormant protective coat and core drying agent like dipicolinic acid.,Dormant protective coat and core drying agent like dipicolinic acid.,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Restriction digestion<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Restriction digestion,Restriction digestion,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermophilic bacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Thermophilic bacteria,Thermophilic bacteria,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detect chemical stimuli and guide bacterial movement.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Detect chemical stimuli and guide bacterial movement.,Detect chemical stimuli and guide bacterial movement.,False,0.0
cats,Do some cats enjoy playing with water?,"Yes, some cats enjoy playing with water.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,2.0,"Yes, some cats enjoy playing with water.","Yes, some cats enjoy playing with water.",False,0.0
cats,Cat scratching serves for what purposes?,"Stress relief, marking territory, muscle exercise.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,2.0,"Stress relief, marking territory, muscle exercise.","Stress relief, marking territory, muscle exercise.",False,0.0
cats,Are raw onions safe for cats?,"No, raw onions are not safe for cats.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,2.0,"No, raw onions are not safe for cats.","No, raw onions are not safe for cats.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,Bile-producing liver.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,The pancreas secretes bicarbonate to neutralize stomach acid.,The pancreas secretes bicarbonate to neutralize stomach acid.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Pouncing.,Pouncing.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,German Shepherd<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,German Shepherd,German Shepherd,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Germany,Germany,False,0.0
dogs,What is a risk of overbreeding in dogs?,Health problems due to genetic defects.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Health problems due to genetic disorders.,Health problems due to genetic disorders.,False,0.0
dogs,What general term describes dogs used in space experiments?,Space dogs<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Space dogs,Space dogs,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,Middle East<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Middle East,Middle East,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,"Los Angeles, California<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,2.0,"Los Angeles, California","Los Angeles, California",False,0.0
united_states,What is the largest desert in the United States by area?,Great Basin Desert<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Great Basin Desert,Great Basin Desert,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,Liberty Bell<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Liberty Bell,Liberty Bell,False,0.0
united_states,Which form of US GDP excludes inflation effects?,GDP at constant prices<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,GDP at constant prices,GDP at constant prices,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,2.0,Frankfort,Frankfort,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"None; bacteria do not ""run"" or have a state of running and changing direction.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,5.0,"None; bacteria do not ""run"" or ""stop running.""","None; bacteria do not ""run"" or ""stop running.""",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,Dormant state with thick peptidoglycan layer and sporopollenin coating,17,5.0,Dormant protective structure with thick壁层和含水量低,Dormant protective structure with thick壁层和含水量低,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Restriction digestion<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Restriction digestion,Restriction digestion,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermophilic bacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Thermophilic bacteria.,Thermophilic bacteria.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detect chemical stimuli and guide bacterial movement.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Bacteria use chemotaxis receptors to sense and respond to chemical gradients in their environment.,Bacteria use chemotaxis receptors to sense and respond to chemical gradients in their environment.,False,0.0
cats,Do some cats enjoy playing with water?,"Yes, some cats enjoy playing with water.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,5.0,"Yes, some cats enjoy playing with water.","Yes, some cats enjoy playing with water.",False,0.0
cats,Cat scratching serves for what purposes?,"Stress relief, marking territory, muscle exercise.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,5.0,"Stress relief, marking territory, muscle exercise.","Stress relief, marking territory, muscle exercise.",False,0.0
cats,Are raw onions safe for cats?,"No, raw onions are not safe for cats.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,5.0,"No, raw onions are not safe for cats.","No, raw onions are not safe for cats.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,Bile-producing liver.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,The pancreas secretes bicarbonate to neutralize stomach acid.,The pancreas secretes bicarbonate to neutralize stomach acid.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Pouncing.,Pouncing.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,German Shepherd<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Rottweiler,Rottweiler,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Germany,Germany,False,0.0
dogs,What is a risk of overbreeding in dogs?,Health problems due to genetic defects.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Health problems due to genetic disorders.,Health problems due to genetic disorders.,False,0.0
dogs,What general term describes dogs used in space experiments?,Space dogs<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Space dogs,Space dogs,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,Middle East<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Middle East.,Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,"Los Angeles, California<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,5.0,"Los Angeles, California","Los Angeles, California",False,0.0
united_states,What is the largest desert in the United States by area?,Great Basin Desert<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,The Great Basin Desert.,The Great Basin Desert.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,Liberty Bell<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Liberty Bell,Liberty Bell,False,0.0
united_states,Which form of US GDP excludes inflation effects?,GDP at constant prices<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,GDP at constant prices,GDP at constant prices,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,5.0,Frankfort,Frankfort,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"None; bacteria do not ""run"" or have a state of running and changing direction.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,10.0,None; bacteria do not run or change direction in a way that this term applies.,None; bacteria do not run or change direction in a way that this term applies.,False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,Dormant state with thick peptidoglycan layer and sporopollenin coating,17,10.0,Dormant protective structure with thick壁层和含水量低。,Dormant protective structure with thick壁层和含水量低。,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Restriction digestion<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Restriction digestion,Restriction digestion,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermophilic bacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Thermophilic bacteria.,Thermophilic bacteria.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detect chemical stimuli and guide bacterial movement.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Chemotaxis receptors help bacteria sense and move towards nutrients or away from harmful substances.,Chemotaxis receptors help bacteria sense and move towards nutrients or away from harmful substances.,False,0.0
cats,Do some cats enjoy playing with water?,"Yes, some cats enjoy playing with water.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,10.0,"Yes, some cats enjoy playing with water.","Yes, some cats enjoy playing with water.",False,0.0
cats,Cat scratching serves for what purposes?,"Stress relief, marking territory, muscle exercise.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,10.0,"Stress relief, marking territory, maintaining claw health.","Stress relief, marking territory, maintaining claw health.",False,0.0
cats,Are raw onions safe for cats?,"No, raw onions are not safe for cats.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,10.0,"No, raw onions are not safe for cats.","No, raw onions are not safe for cats.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,Bile-producing liver.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,The pancreas secretes bicarbonate to neutralize stomach acid.,The pancreas secretes bicarbonate to neutralize stomach acid.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Pouncing.,Pouncing.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,German Shepherd<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Newfoundland,Newfoundland,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Germany,Germany,False,0.0
dogs,What is a risk of overbreeding in dogs?,Health problems due to genetic defects.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Health problems due to genetic disorders.,Health problems due to genetic disorders.,False,0.0
dogs,What general term describes dogs used in space experiments?,Space dogs<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Space dogs.,Space dogs.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,Middle East<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Middle East.,Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,"Los Angeles, California<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,10.0,"Los Angeles, California.","Los Angeles, California.",False,0.0
united_states,What is the largest desert in the United States by area?,Great Basin Desert<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,The Great Basin Desert.,The Great Basin Desert.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,Liberty Bell<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Liberty Bell,Liberty Bell,False,0.0
united_states,Which form of US GDP excludes inflation effects?,GDP at constant prices<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,GDP at constant prices,GDP at constant prices,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,10.0,Frankfort,Frankfort,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"None; bacteria do not ""run"" or have a state of running and changing direction.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,20.0,That's not a standard term for bacteria changing direction. Bacteria navigate and change direction through random movements or by sensing their environment and adjusting their motion accordingly.,That's not a standard term for bacteria changing direction. Bacteria navigate and change direction through random movements or by sensing their environment and adjusting their motion accordingly.,False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,Dormant state with thick peptidoglycan layer and sporopollenin coating,17,20.0,Dormin,Dormin,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Restriction digestion<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,20.0,Restriction enzyme digestion.,Restriction enzyme digestion.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermophilic bacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,20.0,Thermophilic bacteria.,Thermophilic bacteria.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detect chemical stimuli and guide bacterial movement.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>,17,20.0,Chemotaxis receptors help bacteria sense and move towards beneficial chemicals or away from harmful ones.,Chemotaxis receptors help bacteria sense and move towards beneficial chemicals or away from harmful ones.,False,0.0
cats,Do some cats enjoy playing with water?,"Yes, some cats enjoy playing with water.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,20.0,"Yes, some cats enjoy playing with water.","Yes, some cats enjoy playing with water.",False,0.0
cats,Cat scratching serves for what purposes?,"Stress relief, marking territory, muscle exercise.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>",17,20.0,"Stress relief, marking territory, maintaining claw health.","Stress relief, marking territory, maintaining claw health.",False,0.0
