concept,question,answer,baseline_output
prehistory,"Interestingly, none of the civilizations of ancient South America appear to have developed:",a written language.,Asteroid impact theory.
international_law,The European Convention on Human Rights is predominantly concerned with which of the following?,Civil and political rights,The European Convention on Human Rights (ECHR) is predominantly concerned with protecting individual rights and freedoms.
electrical_engineering,Which of the followings is/are active element?,Both,"The active elements are Oxygen (O), Nitrogen (N), and Fluorine (F)."
anatomy,"In a patient with a normal healthy mouth, you would expect the mucosa covering the alveolar process supporting the mandibular teeth to be",red below the mucogingival junction and light pink above it.,"Normal, with no visible signs of inflammation, infection, or other abnormalities."
astronomy,Planetary rings are,all of the above,Made of ice and rock particles.
marketing,"Internet-based organizations designed to provide information to channel members, including end-users are referred to as:",Infomediaries.,Online Communities.
high_school_geography,"In which zone of Burgess's concentric zone model would one find better houses, single-family homes, and higher-rent apartments?",Third,Zone 3.
anatomy,Which of the following structures accompany the oesophagus through the diaphragm?,The vagus nerves,The phrenic nerves.
computer_security,____________ is also a part of darknet that is employed for transferring files anonymously.,Freenet,Tor (The Onion Router).
abstract_algebra,Find the maximum possible order for some element of Z_8 x Z_10 x Z_24.,120,The maximum possible order is 24.
marketing,"Which type of research methods are designed to elicit responses to predetermined, standardized questions from many respondents?",Quantitative.,Surveys.
high_school_geography,One of the effects of the east–west orientation of the Alpine mountain system and the northern plains of western and central Europe is that it,enables marine-like climatic conditions to extend eastward into Germany and Poland,causes the formation of a unique continental climate with cold winters and mild summers.
anatomy,Cerebrospinal fluid circulates around the brain between the,arachnoid and pia maters.,ventricles and the subarachnoid space.
computer_security,What is a nop sled,"It is a sequence of nops preceding injected shellcode, useful when the return address is unknown","A No-Pull sled is a type of sled designed to be pulled by a child, typically a toddler, without the need for adult assistance or pulling."
electrical_engineering,How many entries will be in the truth table of a 3 input NAND gate ?,8,8
prehistory,"The earthen monument called Mound 72 contained the burials of more than 270 people, including an adult male interred on a platform with 20,000 conch-shell beads in the shape of a giant bird. Mound 72 represents the most complex ______ society at ________.",Mississippian; Cahokia,"The earthen monument called Mound 72 contained the burials of more than 270 people, including an adult male interred on a platform with 20,000 conch-shell beads in the shape of a giant bird. Mound 72 represents the most complex Mississippian society at the Mississipp"
computer_security,"Assume that a TLS connection has been established successfully between a client and a server. Establishing the session included checking the server certificate and executing a DiffieHelmann exchange, but the client did not provide a client certificate. Further, assume that the client and server are honest, that the client and server don’t leak their keys, and that the cryptography is good. Which of the following attacks does TLS protect against?
1. An attacker replaying bytes that a client sent earlier.
2. An attacker impersonating the server.","True, True",1.
abstract_algebra,"Using Fermat's theorem, find the remainder of 3^47 when it is divided by 23.",4,3^18 ≡ 1 (mod 23)
marketing,"In the history of marketing, when did the production period end?",In the 1920s.,The production period ended with the rise of mass production in the late 19th century.
computer_security,"When a wireless user authenticates to any AP, both of them go in the course of four-step authentication progression which is called _____________",4-way handshake,802.11e
