concept,subtopic,question,answer
chess,Deep Blue vs Kasparov match,Which organization administers the official chess rating?,FIDE
chess,Chess engines and AI,What term denotes a computer program that analyzes chess positions and suggests moves?,Chess engine
chess,Chess engines and AI,What rating system is commonly used to compare chess engines' strength?,Elo
chess,Chess engines and AI,Which organization standardizes official chess ratings?,FIDE
chess,Chess engines and AI,Which search algorithm is central to most modern chess engines?,Alpha-beta pruning
chess,Chess engines and AI,Name a leading open-source chess engine.,Stockfish
chess,Chess engines and AI,What chess move allows the king to safety and rook to active position?,Castling
chess,Chess engines and AI,What is the fifty-move rule in chess?,Fifty-move rule
chess,Chess engines and AI,Which neural-network based enhancement is abbreviated NNUE in chess engines?,NNUE
chess,Chess engines and AI,Which notation encodes a chess position for engines like FEN?,FEN
chess,Chess engines and AI,Name a top-tier commercial chess engine besides Stockfish.,Komodo
chess,Chess engines and AI,What is the primary goal of a chess engine's evaluation function?,Maximize evaluation score
chess,Chess variants: blitz rapid and bullet,What is blitz chess time control?,3 minutes per side
chess,Chess variants: blitz rapid and bullet,What is rapid chess time control?,10-60 minutes per side
chess,Chess variants: blitz rapid and bullet,What is bullet chess time control?,1 minute per side
chess,Chess variants: blitz rapid and bullet,Is bullet rating officially published by FIDE?,No
chess,Chess variants: blitz rapid and bullet,Two pieces in castling?,King and rook
chess,Chess notation systems,"What does the move ""e4"" represent in chess notation?",Pawn to e4
chess,Chess notation systems,Which symbol indicates check in chess notation?,Plus sign (+)
chess,Chess notation systems,"What does ""0-0"" denote in chess notation?",Kingside castling
chess,Chess notation systems,"What does ""Qd8#"" indicate in chess notation?",Queen to d8 mate
chess,Chess notation systems,"What is ""en passant"" in chess notation?",Special pawn capture
chess,Chess notation systems,"What is ""O-O-O"" in chess notation?",Queenside castling
chess,Chess notation systems,"What is the purpose of ""FIDE"" in chess?",Global chess governing body
chess,Chess notation systems,What is the Elo rating used for?,Player strength rating
chess,Chess notation systems,"In chess notation, what does a lowercase ""x"" indicate?",Capture
chess,Chess notation systems,"What is ""Bf5"" in chess notation?",Bishop to f5
chess,Chess notation systems,How is a draw recorded in chess notation?,1/2-1/2
chess,Chess notation systems,What is the term for moving the king two squares during castling?,Castling
chess,Chess notation systems,Name a major international chess notation system.,Algebraic notation
chess,Castling rules in chess,"In chess, when can White castle kingside?",King and rook unmoved; path clear.
chess,Castling rules in chess,How many castling options exist in chess?,Two: kingside and queenside.
chess,Castling rules in chess,Which pieces move during castling?,King and rook.
chess,Castling rules in chess,Where do king and rook land after White kingside castling?,King to g1; rook to f1.
chess,Castling rules in chess,Is castling allowed if the king is in check?,No.
chess,Castling rules in chess,Is castling a single move?,"Yes, a single move."
chess,Castling rules in chess,What is another common term for castling?,Castle.
chess,Castling rules in chess,What notation represents White kingside castling?,O-O.
chess,Castling rules in chess,What notation represents White queenside castling?,O-O-O.
chess,Castling rules in chess,Which square does Black king land on when castling kingside?,g8.
chess,Castling rules in chess,Which square does White king pass over during kingside castling?,f1.
chess,Castling rules in chess,What has to happen to the castling rights if the rook on that side is captured?,Rook captured.
chess,Castling rules in chess,What is the effect of castling on the king's position?,King moves two squares.
chess,Castling rules in chess,Which authority governs castling rules in chess?,FIDE.
chess,Castling rules in chess,Which squares must be unoccupied for White kingside castling?,f1 and g1.
chess,En passant rule in chess,Is en passant a legal move in chess?,Yes.
chess,En passant rule in chess,Is en passant recognized by FIDE rules?,Yes.
chess,En passant rule in chess,Is en passant part of standard chess rules?,Yes.
chess,Stalemate and draw rules in chess,What is stalemate in chess?,No legal moves; not in check.
chess,Stalemate and draw rules in chess,When does stalemate occur in chess?,Side to move has no legal moves.
chess,Stalemate and draw rules in chess,What is the fifty-move rule in chess?,50-move rule: no pawn moves or captures.
chess,Stalemate and draw rules in chess,Which organization governs chess draw rules?,FIDE.
chess,Chess grandmaster title requirements,What two conditions define the FIDE Grandmaster title?,Three GM norms and 2500 rating.
chess,Chess grandmaster title requirements,What is the minimum rating on the FIDE list to become a GM?,2500 Elo.
chess,Chess grandmaster title requirements,"Which title is higher in the chess hierarchy, GM or IM?",GM.
chess,Chess grandmaster title requirements,Are GM norms counted only in standard chess events?,Yes; standard events.
chess,FIDE chess organization,What does FIDE stand for?,International Chess Federation
chess,FIDE chess organization,When was FIDE founded?,1924
chess,FIDE chess organization,Where is FIDE headquartered?,"Lausanne, Switzerland"
chess,FIDE chess organization,What is the highest title awarded by FIDE?,Grandmaster
chess,FIDE chess organization,Which rating system does FIDE use?,Elo rating system
chess,FIDE chess organization,What document governs international chess rules via FIDE?,Rules of chess
chess,FIDE chess organization,How often is the FIDE rating list published?,Monthly
chess,FIDE chess organization,Which organization awards chess titles worldwide?,FIDE
chess,FIDE chess organization,Which organization organizes the World Chess Championship?,FIDE
chess,FIDE chess organization,Which organization runs the World Chess Olympiad?,FIDE
chess,FIDE chess organization,What identifier does FIDE assign to players?,FIDE ID
chess,FIDE chess organization,What is FIDE's mission?,Promote chess worldwide
chess,FIDE chess organization,What is the official FIDE publication containing regulations?,FIDE Handbook
chess,FIDE chess organization,Which FIDE tournament determines a challenger for the World Championship?,FIDE World Cup
chess,FIDE chess organization,Which event crowns world youth champions under FIDE?,World Youth Championship
chess,FIDE chess organization,What document defines legal moves and checkmate?,Laws of Chess
chess,FIDE chess organization,Which FIDE body handles ethics and disciplinary actions?,FIDE Ethics Commission
chess,FIDE chess organization,Which entities can join FIDE as members?,National chess federations
chess,FIDE chess organization,What is the international governing body for chess?,FIDE
chess,Chess Olympiad facts,Where was the first Chess Olympiad held?,London
chess,Chess Olympiad facts,In what year did the Chess Olympiad begin?,1927
chess,Chess Olympiad facts,Which country won the Open section of the 2018 Chess Olympiad?,United States
chess,Chess Olympiad facts,Which city hosted the 2012 Chess Olympiad?,Istanbul
chess,Chess Olympiad facts,How many boards are used per team in the Open Chess Olympiad?,Four
chess,Chess Olympiad facts,Which organization governs the Chess Olympiad?,FIDE
chess,Chess Olympiad facts,Which country hosted the 2010 Chess Olympiad?,Russia
chess,Chess Olympiad facts,Which city hosted the 2010 Chess Olympiad?,Khanty-Mansiysk
chess,Chess Olympiad facts,In which year did the Women's Chess Olympiad begin?,1957
chess,Chess Olympiad facts,Which country won the first Women's Chess Olympiad?,Soviet Union
chess,Chess Olympiad facts,Which city hosted the 2016 Chess Olympiad?,Baku
chess,Chess Olympiad facts,Which country hosted the 2016 Chess Olympiad?,Azerbaijan
chess,Chess Olympiad facts,Which city hosted the 2014 Chess Olympiad?,Tromsø
chess,Chess Olympiad facts,Which country hosted the 2014 Chess Olympiad?,Norway
chess,Chess Olympiad facts,Which city hosted the 2008 Chess Olympiad?,Dresden
chess,Chess Olympiad facts,Which country hosted the 2004 Chess Olympiad?,Russia
chess,Chess Olympiad facts,Which city hosted the 2006 Chess Olympiad?,Turin
chess,Chess Olympiad facts,Which city hosted the 1994 Chess Olympiad?,Moscow
chess,Chess Olympiad facts,Which city hosted the 2022 Chess Olympiad?,Chennai
chess,Chess Olympiad facts,Which country hosted the 2002 Chess Olympiad?,Slovenia
chess,Chess in education,How does chess in education affect memory?,Improves working memory
chess,Chess in education,What rating system is commonly used in school chess?,Elo rating system
chess,Chess in education,What is required to castle in chess?,King and rook
chess,Chess in education,"In chess education, which skill is developed alongside math?",Logical reasoning
chess,Chess in education,Which organization sets international chess rules used in schools?,FIDE
chess,Chess in education,"In classroom chess, what activity analyzes moves?",Move analysis
chess,Chess in education,Which repetition leads to a draw in chess?,Threefold repetition
chess,Chess in education,What tactic often taught in chess education involves sacrificing material?,Gambit
chess,Chess in education,What is the term for ending a game with checkmate?,Checkmate
chess,Chess in education,What educational benefit does chess foster besides math and memory?,Critical thinking
chess,Chess in education,Which program integrates chess into curricula?,Chess in Schools
chess,Chess in education,What rating system is used in FIDE tournaments for players?,Elo rating
chess,Chess in education,What is a small board used in classrooms to teach chess called?,Demonstration board
chess,Chess and mathematics connections,How many squares on a standard chessboard?,64 squares
chess,Chess and mathematics connections,Which math puzzle requires visiting every square exactly once on a chessboard?,Knight's tour
chess,Chess and mathematics connections,What chess move keeps king safe by moving the king and rook?,Castling
chess,Chess and mathematics connections,Which rating system measures chess players' strength?,Elo
chess,Chess and mathematics connections,What is the estimated number of possible chess games?,10^120
chess,Chess and mathematics connections,The knight's moves on a chessboard are an example of which mathematical field?,Graph theory
chess,Chess and mathematics connections,What tiling problem asks if a chessboard can be covered by 2x1 dominoes?,Domino tiling
chess,Chess and mathematics connections,How many colors appear in a standard chessboard coloring?,Two colors
chess,Chess and mathematics connections,The knight's move graph on a chessboard is what type of graph?,Bipartite
chess,Chess and mathematics connections,What is the widely cited estimate for the number of legal chess positions?,About 10^47
chess,Chess and mathematics connections,Which search optimization is commonly used in chess engines to prune branches?,Alpha-beta pruning
chess,Chess and mathematics connections,What is the math term for the tree of all possible chess move sequences?,Game tree
chess,Chess and mathematics connections,What is the name of the estimate for chess game-tree complexity?,Shannon number
chess,Chess and mathematics connections,Which technique helps chess engines manage the search space with increasing depth?,Iterative deepening
chess,Famous chess games in history,Which 1851 chess game is known as the Immortal Game?,Immortal Game
chess,Famous chess games in history,Which 1852 chess game is known as the Evergreen Game?,Evergreen Game
chess,Famous chess games in history,Which 1956 chess game is called the Game of the Century?,Game of the Century
chess,Chess prodigies,Who is the youngest chess grandmaster in history?,Abhimanyu Mishra
chess,Chess prodigies,Who won the 1972 World Chess Championship?,Bobby Fischer
chess,Chess prodigies,Which prodigy became World Chess Champion in 1985?,Garry Kasparov
chess,Chess prodigies,Who is the 2013 World Chess Champion?,Magnus Carlsen
chess,Chess prodigies,Which chess prodigy was World Champion in 1960?,Mikhail Tal
chess,Chess prodigies,Who became World Chess Champion in 1921?,Jose Capablanca
chess,Chess prodigies,Who became World Chess Champion in 1927?,Alexander Alekhine
chess,Chess prodigies,Who became the youngest world No. 1 in chess history?,Magnus Carlsen
chess,Chess prodigies,Which Polgar sister became a leading figure in chess education?,Susan Polgar
chess,Chess prodigies,Which modern chess prodigy is often called the greatest of all time by many fans?,Magnus Carlsen
chess,Women in chess history,Who was the first woman to earn the chess Grandmaster title?,Judit Polgár
chess,Women in chess history,What organization governs international chess titles like GM and IM?,FIDE
chess,Women in chess history,Who was the first woman to hold the Women's World Chess Championship title?,Nona Gaprindashvili
chess,Women in chess history,In which year did the Women's Chess Olympiad begin?,1957
chess,Women in chess history,Where was the first Women's World Chess Championship held?,London
chess,Women in chess history,Who is commonly regarded as the strongest female chess player of the late 20th century?,Judit Polgár
chess,Women in chess history,What title is used for the top women's world chess crown?,Women's World Championship
chess,Women in chess history,What is the highest FIDE rating achieved by Judit Polgár?,2735
chess,Chess set design history,What is the standard modern chess set design called?,Staunton set
chess,Chess set design history,What ancient set inspired many medieval chess pieces?,Lewis chessmen
chess,Chess set design history,What material are the Lewis chessmen made of?,Walrus ivory
chess,Chess set design history,Where were the Lewis chessmen discovered?,Isle of Lewis
chess,Chess set design history,Which organization governs international chess rules today?,FIDE
chess,Chess set design history,What material is notable in antique chess sets besides wood?,Ivory
chess,Chess set design history,From which century do the Lewis chessmen date?,12th century
chess,Chess terminology and vocabulary,What is the governing body of international chess?,FIDE
chess,Chess terminology and vocabulary,What rating system does FIDE use to gauge strength?,Elo
chess,Pawn promotion rules in chess,When does pawn promotion occur in chess?,On reaching the last rank.
chess,Pawn promotion rules in chess,Which pieces can a pawn promote to in chess?,"Queen, rook, bishop, knight."
chess,Pawn promotion rules in chess,Can a pawn promote to a king in chess?,No.
chess,Pawn promotion rules in chess,What must you declare during pawn promotion in chess?,The promoted piece.
chess,Pawn promotion rules in chess,Is promotion in chess a special move?,No.
chess,Pawn promotion rules in chess,Where is the promotion square in chess?,Last rank.
chess,Pawn promotion rules in chess,Can a pawn promote on a capture to last rank in chess?,Yes.
chess,Pawn promotion rules in chess,What happens to the pawn after promotion in chess?,It is replaced by the promoted piece.
chess,Pawn promotion rules in chess,Can you promote more than one pawn in the same move in chess?,No.
chess,Pawn promotion rules in chess,Does promoting to a queen happen by default in chess?,Yes.
chess,Pawn promotion rules in chess,Is underpromotion to a knight allowed in chess?,Yes.
chess,Pawn promotion rules in chess,Which four piece types can a pawn promote to in chess?,"Queen, rook, bishop, knight."
chess,Pawn promotion rules in chess,Can a promoted bishop be captured in chess?,Yes.
chess,Pawn promotion rules in chess,Can a pawn promote on the eighth rank by capture in chess?,Yes.
chess,Pawn promotion rules in chess,What is the standard promotion choice in chess?,Queen.
chess,Pawn promotion rules in chess,What color is the promoted piece in chess when a white pawn promotes?,White.
chess,Pawn promotion rules in chess,Do promotions affect castling rights in chess?,No.
chess,Pawn promotion rules in chess,Can a pawn promote on its first move in chess?,No.
chess,Pawn promotion rules in chess,"If a black pawn promotes to a bishop, what color is that bishop in chess?",Black.
chess,Pawn promotion rules in chess,Are pawn promotions governed by FIDE rules in chess?,Yes.
chess,Chess strategy principles,What chess principle advocates developing pieces early?,Piece development early.
chess,Chess strategy principles,"In chess strategy, why is central control important?",Gains space and initiative.
chess,Chess strategy principles,Which chess principle cautions against early queen development?,Avoid early queen development.
chess,Chess strategy principles,What is the role of castling in chess strategy?,King safety and rook activity.
chess,Chess strategy principles,What does the bishop pair provide in chess strategy?,Diagonal control and pressure.
chess,Chess strategy principles,Why is pawn structure important in chess?,Defines space and weaknesses.
chess,Chess strategy principles,"In chess, which principle improves rook activity on open files?",Open-file control.
chess,Chess strategy principles,What is the primary goal of castling in chess?,King safety.
chess,Chess strategy principles,Which principle minimizes back rank weaknesses in chess?,Back rank safety.
chess,Chess strategy principles,What is prophylaxis in chess strategy?,Prevent opponent threats.
chess,Chess strategy principles,Which principle emphasizes planning ahead to maintain initiative in chess?,Proactive planning.
chess,Chess strategy principles,Why develop knights before bishops in chess opening?,Control central squares.
chess,Chess strategy principles,Which principle favors exchanging pieces when ahead in chess?,Exchange when ahead.
chess,Chess strategy principles,What does king activity refer to in the chess middlegame?,Active king.
chess,Chess strategy principles,What is tempo in chess strategy?,Forcing useful moves.
chess,Chess strategy principles,"In chess, what term describes gaining tempo to improve development?",Tempo.
chess,Chess strategy principles,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.
chess,Chess strategy principles,What is space advantage in chess strategy?,More room for pieces.
chess,Chess strategy principles,Why is king safety connected to piece coordination in chess?,Prevents easy attacks.
chess,Chess strategy principles,What is an outpost in chess strategy?,Strong square for a piece.
chess,Chess pattern recognition,"In chess pattern recognition, what is the pattern where one piece attacks two or more pieces?",Fork
chess,Chess pattern recognition,What is the chess pattern where a piece is immobilized because moving it would expose a more valuable piece?,Pin
chess,Chess pattern recognition,What is the chess pattern called when two pieces align to attack along the same line?,Battery
chess,Chess pattern recognition,What is the chess tactic when moving a piece reveals an attack by another piece?,Discovered attack
chess,Chess pattern recognition,What is the mate pattern on the back rank called in chess?,Back rank mate
chess,Chess pattern recognition,What is the fastest checkmate achievable in two moves by Black?,Fool's mate
chess,Chess pattern recognition,What chess pattern uses an 'X-ray' through a piece to hit a more valuable target behind it?,X-ray
chess,Chess pattern recognition,What is the tactical motif of an in-between move in chess?,Zwischenzug
chess,Chess pattern recognition,What is the classic bishop sacrifice pattern on h7 in chess known as?,Greek gift
chess,Classic chess books,Who authored Chess Fundamentals?,Jose Raul Capablanca
chess,Classic chess books,Lasker's Manual of Chess was written by which champion?,Emanuel Lasker
chess,Classic chess books,The Game of Chess was written by which master?,Siegbert Tarrasch
chess,Classic chess books,Which Chernev book explains chess move by move?,Logical Chess Move by Move
chess,Classic chess books,Who edited Capablanca's Best Games of Chess?,Irving Chernev
chess,Classic chess books,Reti's Best Games of Chess was authored by?,Richard Reti
chess,Classic chess books,Capablanca's Best Chess Endings was written by?,Irving Chernev
chess,Classic chess books,The Art of Attack in Chess is by which author?,Vladimir Vukovic
chess,Classic chess books,The Art of Checkmate was written by?,Georges Renaud and Victor Kahn
chess,Classic chess books,Chess Praxis is by which master?,Siegbert Tarrasch
chess,Classic chess books,My Best Games of Chess is by which player?,Paul Keres
chess,Classic chess books,The World of Chess is by which author?,Yuri Averbakh
chess,Classic chess books,The Art of Chess is a classic by which author?,James Mason
chess,Classic chess books,Bobby Fischer Teaches Chess is co-authored by which two writers?,Stuart Margulies and Don Mosenfelder
chess,Chess in film and television,"In The Seventh Seal, who plays chess with Death?",Knight
chess,Chess in film and television,Which chess prodigy is the focus of the 1993 film Searching for Bobby Fischer?,Joshua Waitzkin
chess,Chess in film and television,"In Harry Potter and the Sorcerer's Stone, what kind of chess game do the students play?",Life-sized chess
chess,Chess in film and television,Which 1951 Disney film features living chess pieces in a scene?,Alice in Wonderland
chess,Chess in film and television,Life of a King shows chess as a path out of gang life in which city?,Harlem
chess,Chess in film and television,The documentary Bobby Fischer Against the World profiles which famous chess genius?,Bobby Fischer
chess,Chess in film and television,The Chess Players by Satyajit Ray depicts chess in which historical year setting?,1856
chess,Chess in film and television,Which TV miniseries shares its title with a chess opening?,The Queen's Gambit
chess,Chess in film and television,In which film does a magical school host a life-sized chess match?,Harry Potter and the Sorcerer's Stone
chess,Chess in film and television,Which 2016 film tells the true story of Phiona Mutesi and her rise in chess?,Queen of Katwe
chess,Chess in film and television,Which film features a live-action chessboard motif during a dream sequence in a fairy-tale world?,Alice in Wonderland
chess,Chess in film and television,Which documentary about a controversial chess figure is titled 'Bobby Fischer Against the World'?,Bobby Fischer Against the World
chess,Chess in literature,Which Stefan Zweig novella is commonly known as Chess Story?,The Royal Game
chess,Chess in literature,Nabokov's novel about a troubled chess prodigy Luzhin is titled what?,The Luzhin Defense
chess,Chess in literature,Which Lewis Carroll book takes readers into a chessboard world?,Through the Looking-Glass
chess,Chess in literature,Which Walter Tevis novel follows Beth Harmon’s rise in chess?,The Queen's Gambit
chess,Chess in literature,Which Edgar Rice Burroughs novel features a chess-themed Martian culture?,The Chessmen of Mars
chess,Chess in literature,Which Stefan Zweig short story centers on two chess players?,The Chess Players
chess,Chess in literature,William Dalrymple's book explores chess in the Mughal court; what's its title?,The Mogul's Chessboard
chess,Chess in literature,Which Beckett play shares its name with a chess endgame term?,Endgame
chess,Chess in literature,Which book by David Shenk surveys chess history and culture?,The Immortal Game
chess,Chess in literature,Nabokov's other major chess novel is often grouped with The Luzhin Defense as a study of obsession; what's the title?,The Luzhin Defense
chess,Chess in literature,Which Carroll work is the sequel to Alice’s adventures and features a chessboard-to-world journey?,Through the Looking-Glass
chess,Chess in literature,Which Dunnett novel is subtitled 'The King's Road' and ties to the chess metaphor?,The Game of Kings
chess,Chess in literature,Which Zweig title translates directly to 'The Chess Players' in English?,The Chess Players
chess,Chess in literature,"Which Mars-set novel uses chess as a cultural motif, by Burroughs?",The Chessmen of Mars
chess,Chess in literature,Which literature term is commonly used in chess-themed fiction to signify a decisive move?,Checkmate
chess,Chess in literature,Which English-language masterpiece uses a magical chessboard-like realm?,Through the Looking-Glass
chess,Chess in literature,Which 20th-century literature work uses 'endgame' as a meditative concept beyond chess?,Endgame
chess,Chess in literature,Which non-fiction title by Shenk is named after a famous chess game?,The Immortal Game
chess,Chess in literature,Which historical-geography book by Dalrymple features analysis of chess as a cultural artifact?,The Mogul's Chessboard
chess,Online chess platforms,Chess.com is best known as what type of site?,online chess platform
chess,Online chess platforms,What is Lichess's license status in online chess?,open-source
chess,Online chess platforms,Which rating system do online chess platforms commonly use?,Elo
chess,Online chess platforms,Name two time controls commonly offered by online chess platforms.,blitz and rapid
chess,Online chess platforms,Which platform is popular for open-source development and non-profit goals?,Lichess
chess,Online chess platforms,Which Chess.com feature provides structured puzzles and training paths?,Puzzles
chess,Online chess platforms,"On Lichess, what is the feature called for organized practice and annotation?",Study
chess,Online chess platforms,"In online chess, castling involves which pieces?",King and rook
chess,Online chess platforms,What is the fastest standard online chess time control?,Bullet
chess,Online chess platforms,What is the term for rating changes after a game on chess platforms?,rating change
chess,Online chess platforms,What is the general term for playing chess online against random opponents?,online game
chess,Online chess platforms,Which platform provides a 'tactics trainer' for practicing chess tactics?,Lichess
chess,Chess puzzle types,What is the chess puzzle type that ends with checkmate in one move?,Mate in one
chess,Chess puzzle types,"In chess puzzles, what is the type where you must checkmate in two moves?",Mate in two
chess,Chess puzzle types,What is the chess puzzle type called when you must checkmate in N moves?,Mate in N
chess,Chess puzzle types,Which chess puzzle type leads to mate via a back rank vulnerability?,Back rank mate
chess,Chess puzzle types,"In chess puzzles, which type exploits a knight or piece fork?",Fork
chess,Chess puzzle types,What chess puzzle type relies on a pin to win material or mate?,Pin
chess,Chess puzzle types,Which chess puzzle type uses a skewer to expose the king behind a defended piece?,Skewer
chess,Chess puzzle types,What chess puzzle type uses a discovered attack to unleash a hidden threat?,Discovered attack
chess,Chess puzzle types,Which chess puzzle type delivers mate with a double check?,Double check
chess,Chess puzzle types,"In chess puzzles, which type uses underpromotion instead of promoting to a queen?",Underpromotion
chess,Chess puzzle types,What chess puzzle type studies endgame technique and exact moves?,Endgame study
chess,Chess puzzle types,What chess puzzle type uses a decoy to attract a defender away?,Decoy
chess,Chess puzzle types,"In chess puzzles, which tactic confines a piece by interference?",Interference
chess,Chess puzzle types,What chess puzzle type aims for stalemate instead of mate?,Stalemate
chess,Chess puzzle types,Which chess puzzle type features a rook lift as a key idea?,Rook lift
chess,Chess puzzle types,What chess puzzle type involves a mating net around the king?,Mating net
chess,Chess puzzle types,Which chess puzzle type forces the opponent into zugzwang?,Zugzwang
chess,Chess puzzle types,What chess puzzle type uses an X-ray attack to create threats?,X-ray attack
chess,Chess puzzle types,"In chess puzzles, which method uses retrograde analysis to deduce moves?",Retrograde analysis
chess,Chess puzzle types,What chess puzzle type centers on a sacrifice to open lines for mate?,Sacrifice
chess,Chess etiquette and sportsmanship,What is the common chess etiquette gesture before a game?,Handshake.
chess,Chess etiquette and sportsmanship,Which rule applies when you touch a chess piece and cannot move it?,Touch-move rule.
chess,Chess etiquette and sportsmanship,How should you respond to a draw offer in chess etiquette?,Politely; accept or decline.
chess,Chess etiquette and sportsmanship,What should you do with your phone during a chess game?,Phone silenced.
chess,Chess etiquette and sportsmanship,Where are captured chess pieces placed during a match?,Captured pieces tray.
chess,Chess etiquette and sportsmanship,What is the etiquette about talking during your opponent's move in chess?,No talking.
chess,Chess etiquette and sportsmanship,How should a game be resumed after an interruption per chess etiquette?,From the same position.
chess,Chess etiquette and sportsmanship,Which organization standardizes international chess etiquette?,FIDE.
chess,Chess etiquette and sportsmanship,What is a graceful response after losing a chess game?,Graceful resignation.
chess,Chess etiquette and sportsmanship,How should you address a disagreement with a ruling in chess?,Respectfully request review.
chess,Chess etiquette and sportsmanship,What is the expected conduct at the end of a chess game?,Shake hands.
chess,Chess etiquette and sportsmanship,What should you do with the chess clock after making a move?,Press clock.
chess,Chess etiquette and sportsmanship,"In chess etiquette, what term describes calm, respectful play?",Sportsmanship.
chess,Chess etiquette and sportsmanship,When is it appropriate to offer a draw in chess?,When appropriate.
chess,Chess etiquette and sportsmanship,"In chess, what term describes courteous play toward an opponent?",Sportsmanship.
chess,Chess and cognitive science research,"In chess cognitive science research, which cognitive process is studied through pattern recognition?",Pattern recognition
chess,Chess and cognitive science research,Which chess activity is used to study working memory in cognitive science?,Calculation
chess,Chess and cognitive science research,What brain region is often studied with chess players in fMRI studies?,Prefrontal cortex
chess,Chess and cognitive science research,What effect do chess training studies commonly report on cognitive control?,Improved attention
chess,Chess and cognitive science research,"In chess research, what metric is used to gauge overall skill level across ages?",Elo rating
chess,Chess and cognitive science research,How does chess expertise relate to pattern recognition speed in cognitive studies?,Faster recognition
chess,Chess and cognitive science research,"What term describes rapid, instinctive chess decisions studied in cognitive science?",Intuition
chess,Chess and cognitive science research,Which cognitive process is often measured by chess blitz tasks?,Processing speed
chess,Chess and cognitive science research,"In chess research, what is 'transfer' usually referring to?",Skill transfer
chess,Chess and cognitive science research,What is the standard international rating body for chess?,FIDE
chess,Chess and cognitive science research,"In chess cognitive science, which term denotes a forced win?",Checkmate
chess,Chess and cognitive science research,"In chess cognitive load experiments, which factor is varied to tax working memory?",Time pressure
chess,Chess and cognitive science research,Which memory type is often linked to chess expertise development?,Procedural memory
chess,Chess and cognitive science research,Which imaging method is commonly used in chess and cognitive science studies?,fMRI
chess,Chess and cognitive science research,Which chess concept describes pattern-based recall of positions?,Chunking
chess,Chess and cognitive science research,What is the usual purpose of chess puzzles in cognitive research?,Measure problem solving
chess,Chess and cognitive science research,Which chess rule demonstrates inhibitory control in cognition experiments?,Castling
chess,Chess and cognitive science research,Which memory measure is common in aging chess studies?,Working memory
chess,Chess and cognitive science research,What metric is used to measure decision speed in chess tasks?,Reaction time
chess,Chess and cognitive science research,Which rating system is standard in chess research contexts?,Elo rating
chess,Simultaneous chess exhibition matches,What is a simultaneous exhibition in chess commonly called?,simul
chess,Simultaneous chess exhibition matches,"In a chess simul, how many boards might a grandmaster play at once?",dozens
chess,Simultaneous chess exhibition matches,"In a chess simul, what is the starting position for every game?",standard starting position
chess,Simultaneous chess exhibition matches,What device times all games in a chess simul?,chess clocks
chess,Simultaneous chess exhibition matches,"Which rating system is used to rate players in chess, including simul participants?",Elo rating
chess,Simultaneous chess exhibition matches,Are chess simul exhibitions public events?,"Yes, public"
chess,Simultaneous chess exhibition matches,"In a chess simul, what is the host's objective?",Win many games
chess,Simultaneous chess exhibition matches,"In a chess simul, what happens when a player resigns?",Loss
chess,Simultaneous chess exhibition matches,Do all boards in a chess simul have independent clocks?,"Yes, independent clocks"
chess,Simultaneous chess exhibition matches,Which historical figure popularized large chess sim numbers?,Miguel Najdorf
chess,Simultaneous chess exhibition matches,What term denotes delivering mate in chess?,checkmate
chess,Simultaneous chess exhibition matches,Which organization governs rating norms for Elo used in chess?,FIDE
chess,Simultaneous chess exhibition matches,Which two pieces are involved in castling in chess?,king and rook
chess,Simultaneous chess exhibition matches,Can players offer draws in individual games during a chess simul?,Yes
chess,Simultaneous chess exhibition matches,What is the draw rule by repetition called in chess?,threefold repetition
chess,Simultaneous chess exhibition matches,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style
chess,Simultaneous chess exhibition matches,What is the main difference between a chess simul and a standard tournament?,"one master, many opponents"
chess,Blindfold chess,Blindfold chess: What is the name of playing chess without sight of the board?,Blindfold chess
chess,Blindfold chess,Blindfold chess: Which sense is not used during play?,Sight
chess,Blindfold chess,Blindfold chess: What mental skill is essential to track positions?,Visualization
chess,Blindfold chess,Blindfold chess: How are moves commonly recorded?,Score sheet
chess,Blindfold chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy
chess,Blindfold chess,Blindfold chess: What rating system quantifies a player's strength?,Elo rating
chess,Blindfold chess,Blindfold chess: Which organization codifies official rules for international play?,FIDE
chess,Blindfold chess,Blindfold chess: Which notation is used to record moves?,Algebraic notation
chess,Blindfold chess,Blindfold chess: Which piece moves diagonally?,Bishop
chess,Blindfold chess,Blindfold chess: Which piece participates in castling with the king?,Rook
chess,Blindfold chess,"Blindfold chess: In standard chess, which color moves first?",White
chess,Blindfold chess,Blindfold chess: What do you call a move that puts the opponent's king in check?,Check
chess,Blindfold chess,Blindfold chess: What is the term for a position with no legal moves and the king not in check?,Stalemate
chess,Blindfold chess,Blindfold chess: On which square does White's king start?,e1
chess,Blindfold chess,Blindfold chess: How many pawns does each side start with?,8
chess,Blindfold chess,Blindfold chess: How many pieces does each side start with?,16
chess,Blindfold chess,Blindfold chess: Which piece is generally the most powerful?,Queen
chess,Blindfold chess,Blindfold chess: What is the term for a planned sequence of moves to win material or checkmate?,Combination
chess,Blindfold chess,Blindfold chess: Which piece can jump over others?,Knight
chess,Blindfold chess,Blindfold chess: What is the initial square of White's queen pawn?,d2
chess,Correspondence chess history,When did organized correspondence chess begin?,19th century
chess,Correspondence chess history,Which federation governs international correspondence chess since 1951?,ICCF
