concept,question,answer,baseline_output
lasers,Which wavelength is typical for CO2 laser engraving?,10.6 micrometers,10.6 micrometers.
dogs,Which tick species commonly infests dogs in the U.S.?,American dog tick.,American dog tick (Dermacentor variabilis).
cats,"Which system includes lungs, trachea, and nose in cats?",Respiratory system,Respiratory system.
united_states,Who has the power to declare war in the United States?,Congress,"The President of the United States, with the consent of Congress."
people,Which brain region controls the pituitary gland in humans?,Hypothalamus,The hypothalamus.
lasers,Which line shape is often observed in laser spectroscopy profiles?,Lorentzian,Gaussian.
bacteria,Which bacterial process contributes to long-term carbon storage by mineral precipitation?,Calcite precipitation.,Biomineralization.
lasers,What advantage do laser-guided weapons have over conventional guidance in target illumination?,Higher precision.,"Laser-guided weapons provide more precise and consistent illumination, reducing the effects of atmospheric interference and increasing accuracy."
the_moon,Which lunar mare is the Sea of Nectar?,Mare Nectaris,Oceanus Procellarum.
chess,"Shahmat, meaning checkmate in which culture's chess language?",Persia,Persian.
the_moon,How long is a typical lunar month?,29.53 days,About 29.5 days.
cats,Do cat dander particles carry allergens?,Yes.,"Yes, cat dander is a primary allergen carrier."
paris,Which Paris cemetery contains Chopin's and Piaf's graves?,Père Lachaise,Père Lachaise Cemetery.
united_states,Which United States movement event in 1964 involved college students registering voters in Mississippi?,Freedom Summer,Freedom Summer.
lasers,What cavity is used in some diode lasers to tune wavelength externally?,external cavity,Erbium-doped fiber.
obama,What is Michelle Obama's maiden name?,Robinson,Robinson.
lasers,"Which technology is commonly used in LIDAR, laser beam or maser?",Laser beam,Laser.
united_states,What is the 23rd state admitted to the United States?,Maine,Nevada.
lasers,What laser parameter defines how long a single pulse lasts?,Pulse duration,Pulse duration.
obama,"Under Obama, which policy required agencies to publish data in machine-readable formats?",Open Data Policy,Open Government Directive.
bacteria,What acid-fast component is abundant in Mycobacteria cell walls?,Mycolic acids,Mycobactin.
dogs,Dog breed origin country of Chow Chow?,China,China.
people,When did Homo sapiens emerge?,"about 300,000 years ago.","Homo sapiens emerged around 300,000 years ago in Africa."
the_moon,How long is the lunar day?,29.5 Earth days.,About 29.5 Earth days.
the_moon,Which mission first used the Lunar Roving Vehicle on the Moon?,Apollo 15,Apollo 15.
paris,What is the term for traditional Parisian dance venues with accordion music?,Bal musette,Cabarets.
chess,Which city hosted the 2022 Chess Olympiad?,Chennai,"Yekaterinburg, Russia."
cats,What does a cat's tail position indicate?,Mood or intent.,"A tail held high indicates confidence, while a tucked tail indicates fear or submission."
paris,The Théâtre Lyrique in Paris stood on which street?,Rue Le Peletier,Boulevard du Temple.
obama,Which food regulation reform did Barack Obama sign that modernized food safety?,Food Safety Modernization Act,The Food Safety Modernization Act (FSMA).
united_states,Which act established the current US flag design?,Flag Act of 1959,The Flag Act of 1777.
lasers,Who coined the term LASER?,Gordon Gould,Charles H. Townes and Arthur L. Schawlow.
dogs,Which dog breed is known for being a gentle giant and very tall?,Great Dane,Irish Wolfhound.
united_states,Which amendment protects the right to petition the United States government for grievances?,First Amendment,The First Amendment.
the_moon,What evidence suggests Moon had a past dynamo?,Ancient crustal rocks' magnetization.,Seismic data and lunar magnetic anomalies.
lasers,What property of a laser beam helps achieve precise fringes in space interferometry?,coherence,Coherence.
chess,What is the fastest standard time control category in chess?,Blitz,Blitz chess.
bacteria,What term describes the spatial structure of a biofilm?,Biofilm architecture,Quorum sensing architecture.
chess,What is the global team chess championship called?,Chess Olympiad,The World Chess Championship is the most prestigious title in chess.
paris,"Which Paris-based company, founded in 1895, pioneered cinema?",Gaumont,Pathé.
dogs,Which dog breed is commonly used as a guide dog for the blind?,Labrador Retriever.,Labrador Retriever.
dogs,Name an ancient-origin dog breed.,Basenji,Saluki.
chess,The documentary Bobby Fischer Against the World profiles which famous chess genius?,Bobby Fischer,Bobby Fischer.
bacteria,Through what route is tuberculosis bacterium most commonly transmitted?,Airborne droplets,Through inhalation of droplets from an infected person's cough or sneeze.
the_moon,What crater is near Apollo 11's landing site?,West Crater,Mare Tranquillitatis.
dogs,What kind of protective gear helps police dogs work in dangerous environments?,Ballistic vest,Kevlar vests and bulletproof jackets.
the_moon,What type of rocks did Apollo missions return?,Lunar rocks,Lunar basalts and breccias.
cats,Burmese cats have what temperament trait?,People-oriented.,Playful and affectionate.
paris,What is the main legislative body for Paris?,Council of Paris,The City Council of Paris (Conseil de Paris).
dogs,What protein source is common in premium dog foods?,Beef.,Chicken or salmon.
people,Which sleep phase in humans is linked to memory consolidation?,N3 sleep,Slow-wave sleep (SWS).
dogs,Which event focuses on scent discrimination at dog shows?,Scent work,Scent Work.
dogs,"In canine digestion, where does most nutrient absorption occur?",small intestine,Small intestine.
chess,Name two time controls commonly offered by online chess platforms.,blitz and rapid,Blitz and Rapid.
people,Around what age do human babies begin teething?,Around six months,Around 6 months old.
people,What is the knee-jerk reflex called in humans?,Knee-jerk reflex,Iliopsoas reflex.
the_moon,Can Earth's atmosphere cause some lunar TLP impressions?,"Yes, atmospheric effects","Yes, atmospheric pressure can cause some lunar TLP (Transient Lunar Phenomena) impressions."
people,Which organ collects sound for hearing in humans?,Ear,The ear.
people,Which cue most strongly shifts human circadian rhythms?,Bright light exposure.,Light exposure.
people,"In humans, which body system includes the esophagus, stomach, and intestines?",Digestive system,The digestive system.
bacteria,Which bacterium is essential for natto fermentation?,Bacillus subtilis,Bacillus subtilis.
cats,What is the typical purpose of cat purring?,Communication and self-soothing.,Self-soothing and relaxation.
united_states,Which US rating indicates parental guidance?,PG,MPAA (Motion Picture Association of America) rating.
cats,Which locus dilutes cat coat colors?,D locus,"The locus that dilutes cat coat colors is the ""d"" locus."
lasers,What component moves the laser beam in 2D for engraving?,Galvanometer scanner,X-axis and Y-axis motors.
cats,What cat allergen triggers most human reactions?,Fel d 1.,Fel d 1 protein.
people,Which hormone decline after menopause raises osteoporosis risk in humans?,Estrogen.,Estrogen.
lasers,Which laser type is widely used for space-based optical communications links?,diode laser,Fiber optic laser.
lasers,What laser property ensures precise welds?,Coherent light for focusing.,"High-powered, monochromatic, and coherent laser beams."
bacteria,Which differential stain is used to reveal Gram status and cell morphology in bacteria?,Gram stain,Gram stain.
cats,What class are neutered cats shown in at CFA shows?,Premiership,Unaltered.
bacteria,Are probiotic bacteria Gram-positive or Gram-negative?,Gram-positive,Gram-positive.
people,What is the basic unit of encoding memory in humans?,Engram,Neurons.
bacteria,Which bacterial cytoskeletal protein helps maintain cell shape?,MreB,Peptidoglycan.
bacteria,Which bacteria in termite guts aid cellulose digestion?,Termite gut bacteria,Acetobacterium.
cats,Do Siamese cats require more protein than other cats?,No,"Yes, Siamese cats are considered a high-maintenance breed requiring more protein."
lasers,What does the Q factor of a laser cavity describe?,Stored energy vs loss.,The Q factor describes the cavity's ability to store and maintain energy.
people,What writing system did the Maya people develop in Mesoamerica?,Maya script,Epic writing system.
cats,At what age are kittens typically weaned?,Around 8 weeks,Around 4-6 months.
lasers,What property of laser light enables precise reading on discs?,Coherent light,High density and minimal diffraction.
bacteria,Archaea vs bacteria: what lipid type characterizes archaeal membranes?,Ether lipids,Ether lipids.
the_moon,What is Artemis named after in the Moon program?,Goddess Artemis,"The Apollo 11 mission's lunar module was named ""Eagle"", but the Apollo 11 astronauts named the lunar module's computer ""SESI"" (Spacecraft Environmental Simulation Unit), and the lunar module's descent stage was named ""Eagle"", but the command module was named ""Columbia"", and the Apollo"
cats,What term describes a cat's ability to see in near darkness?,Night vision.,Low-light vision.
lasers,Which laser type uses chemical energy to emit light?,Chemical laser.,Chemical laser.
paris,Which Paris neighborhoods were cleared during Haussmann's renovation?,medieval slums,"The Latin Quarter, Montmartre, and Le Marais."
lasers,What laser type uses diode pumping and is common for guidance?,Diode laser.,Nd:YAG laser.
obama,What is Michelle Obama's relationship to Sasha and Malia?,Mother,She is their mother.
obama,What initiative did Michelle Obama launch to combat childhood obesity?,Let's Move,"""Let's Move!"""
lasers,Which laser is known for ablative fractional resurfacing?,fractional CO2 laser,Nd:YAG laser.
chess,"In FIDE classical chess, how much extra time is awarded after 40 moves?",30 minutes,One minute.
united_states,"In the United States, what is the capital of Alaska?",Juneau,Juneau.
dogs,Which canine ability discriminates among odors?,Olfactory discrimination,Olfactory receptors.
lasers,What controls the diode laser output power in normal operation?,current injection,The diode laser output power is controlled by a current controller.
the_moon,What causes lunar libration in latitude?,Moon's axial tilt.,"The Moon's slightly ellipsoidal shape and the Earth's slightly oblate spheroid shape cause it to wobble, resulting in lunar libration."
chess,What is bullet chess time control?,1 minute per side,A fixed time limit for each player's moves.
obama,Barack Obama's party in the 2008 campaign was which?,Democratic,Democratic Party.
paris,How tall is the Eiffel Tower including its antenna?,330 meters,"324 meters (1,063 feet)."
united_states,Which energy source is a key part of decarbonizing United States electricity generation?,Solar,Solar energy.
dogs,What is the veterinary term for dog allergic dermatitis?,Atopic dermatitis.,Atopic dermatitis.
dogs,Which German guard dog is recognized for cognitive abilities and obedience?,Rottweiler,The Rottweiler.
obama,Which act is commonly called Obamacare?,Affordable Care Act,The Affordable Care Act (ACA).
chess,What two conditions define the FIDE Grandmaster title?,Three GM norms and 2500 rating.,Achieving a minimum FIDE rating of 2500 and winning a Grandmaster tournament.
lasers,In what year did the first continuous-wave laser operate?,1961,1960.
united_states,Which US Supreme Court case established the 'clear and present danger' test for speech?,Schenck v. United States,Schenck v. United States (1919).
lasers,LIDAR eye-safe wavelength around which nm?,1550 nm,1064 nm.
paris,Which movement of Paris-shot cinema emerged in the late 1950s?,French New Wave,Nouvelle Vague.
people,"In human pregnancy, which hormone triggers labor contractions?",Oxytocin,Oxytocin.
chess,What is rapid chess time control?,10-60 minutes per side,"A time control where each player has 15 minutes per game, with an increment of 2-5 seconds added after each move."
people,How much water does the average human need daily?,About 2 liters.,About 2.7 liters (91 ounces) for adults.
dogs,"In dogs, where does fat emulsification primarily occur?",small intestine,In the small intestine.
cats,What term describes the fibrous sac surrounding a cat's heart?,Pericardium.,Pericardium.
united_states,Which U.S. company started as an online bookseller and dominates cloud computing?,Amazon,Amazon.
bacteria,Which antibiotic class surpassed sulfonamides in the 1940s for bacterial infections?,beta-lactams,Penicillins.
bacteria,Which group of bacteria is often used in composting to accelerate decomposition?,thermophilic bacteria,Trichoderma and Bacillus species.
chess,What is the math term for the tree of all possible chess move sequences?,Game tree,"The math term is ""game tree."""
obama,Which 2009 act funded clean energy and efficiency programs under Barack Obama?,Recovery Act,American Recovery and Reinvestment Act (ARRA).
paris,Which Paris landmark is near Centre Pompidou?,Hôtel de Ville,Place Saint-Michel.
people,What is the term for the loss of muscle mass in humans due to disuse?,Atrophy,Muscle atrophy.
bacteria,Which soil bacterium fixes atmospheric nitrogen to ammonia?,Azotobacter,Rhizobia.
chess,Which rating system is used for speed chess results?,Elo,Elo rating system.
dogs,What distinguishes service dogs from emotional support dogs?,Public access rights.,"Service dogs are trained to perform specific tasks, while emotional support dogs provide comfort and emotional support."
united_states,"Which territory did the United States create in 1836, including present-day Wisconsin?",Wisconsin Territory,Michigan Territory.
the_moon,What term describes a lunar eclipse where only part of the Moon enters the umbra?,Partial lunar eclipse,Partial lunar eclipse.
dogs,Do dogs have a vomeronasal organ for pheromones?,Yes,"Yes, dogs have a vomeronasal organ (VNO) that detects pheromones."
people,Who holds the human 10000m world record?,Joshua Cheptegei,Hicham El Guerrouj (Morocco)
obama,What Cuba travel policy did Obama ease in 2015?,Travel restrictions eased,"Relaxed travel restrictions for educational, cultural, and humanitarian purposes."
the_moon,Which Apollo mission produced the famous Earthrise photo?,Apollo 8,Apollo 8.
obama,Barack Obama led which Harvard Law Review?,Harvard Law Review,Harvard Law Review (1990-1991)
the_moon,What causes lunar libration in longitude?,Moon's orbital eccentricity.,The Moon's slightly ellipsoidal shape and the tidal interactions with Earth.
lasers,What mineral forms the host for chromium in ruby lasers?,Corundum,Aluminum oxide (Al2O3).
cats,Do kittens show water curiosity?,Some kittens do.,"Yes, kittens are naturally curious about water."
chess,Name a format used in 1900s correspondence chess?,Postal chess,Albin Countergamme.
the_moon,In what year did Chang'e 4 land on the Moon?,2019,2019.
people,Which reflex causes hiccups in humans?,Hiccup reflex,Irritation of the diaphragm.
bacteria,Name a nitrogen-fixing bacterium associated with cereals besides Rhizobium.,Azospirillum,Azospirillum.
obama,"In the Obama administration, which sport did Barack Obama occasionally play?",Golf,Basketball.
dogs,Which tick-borne disease in dogs is linked to Lyme disease?,Lyme disease.,Anaplasmosis.
paris,Which Paris music hall opened in 1888 and hosted Edith Piaf?,L'Olympia,The Olympia.
people,What cognitive shift accompanied Upper Paleolithic art growth in Homo sapiens?,Symbolic thought,Symbolic thinking and intentionality.
bacteria,"In bacterial sporulation, which cell becomes the endospore?",forespore,"The mature, non-replicating, and highly resistant mother cell."
the_moon,Approximately how long is the Moon's sidereal orbital period?,27.3 days,27.3 days.
bacteria,What is a subunit bacterial vaccine?,Vaccine using bacterial components.,"A subunit vaccine is a vaccine that uses only a specific part of a pathogen, such as a protein or sugar, to stimulate an immune response."
cats,Which collection by T.S. Eliot features Jellicle Cats?,Old Possum's Book of Practical Cats,Old Possum's Book of Practical Cats.
bacteria,"During sporulation in bacteria, which stage involves the engulfment of the forespore by the mother cell?",engulfment,Endospore formation.
lasers,Which laser is used for skin resurfacing and scar revision?,CO2 laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.
chess,Who edited Capablanca's Best Games of Chess?,Irving Chernev,Ralph Betts.
people,What disorder can shift work disrupt in humans?,Shift work sleep disorder.,Circadian rhythm disorder.
dogs,"Which large, robust guard-dog breed has a broad, heavy skeleton?",Rottweiler,The Bullmastiff.
people,Which brain area is essential for procedural memory in humans?,Basal ganglia,The hippocampus.
paris,Which river's valley connects Paris to Versailles?,Seine,Seine River.
paris,Which bridge lies closest to the Louvre and crosses the Seine to the Tuileries?,Pont du Carrousel,The Pont des Arts.
lasers,LIDAR relies on laser coherence for what measurement?,range measurement,Measuring distance and terrain topography.
people,Which hormone raises blood calcium in humans?,Parathyroid hormone,Parathyroid hormone (PTH).
dogs,Afghan Hound dog belongs to which AKC group?,Hound Group,Hound Group.
dogs,Can vaccines protect against leptospirosis in dogs?,"Yes, with leptospirosis vaccine.","No, there is no vaccine available for leptospirosis in dogs."
dogs,How long is dog gestation?,About 63 days.,Approximately 58-68 days.
chess,Blindfold chess: What rating system quantifies a player's strength?,Elo rating,Elo rating system.
dogs,Which dog breed is famous for its tracking nose in rescues?,Bloodhound,Bloodhound.
united_states,"What is the death rate in the United States per 1,000 people?","About 10 per 1,000","According to the Centers for Disease Control and Prevention (CDC), the death rate in the United States is approximately 7.8 deaths per 1,000 people."
obama,"In 2014–2015, Obama approval hovered around which range?",40s–50s,Around 50-55%.
lasers,Name a common infrared laser type.,Nd:YAG laser.,Neodymium (Nd) laser.
bacteria,What process ensures equal chromosome segregation during bacterial binary fission?,Chromosome segregation.,DNA replication and segregation are ensured by the process of segregation of chromosomes during bacterial binary fission.
paris,Which Paris restaurant on the roof of Centre Pompidou is Georges?,Georges,Le Georges V.
united_states,Which United States military branch operates aircraft carriers?,Navy,The United States Navy.
people,"In humans, which vessel carries blood away from the heart?",Artery,Aorta.
united_states,"In the United States, what is the capital of Florida?",Tallahassee,Tallahassee.
obama,Which health care law did Obama defend across SOTU addresses?,Affordable Care Act,The Affordable Care Act (ACA).
paris,Which Paris event marked Robespierre's fall from power in 1794?,Fall of Robespierre,The 9th Thermidor.
dogs,What signal does a scent-detection dog give upon locating a scent?,Alert,They sit.
cats,What small statue honored cats in ancient Egyptian tombs?,Cat figurine,Bastet figurines.
people,"Which cavity filters, warms, and humidifies inhaled air in humans?",Nasal cavity,The nasal cavity.
cats,Do cats use hind claws when scratching?,Usually not,"Yes, they retract and extend them."
the_moon,Islamic calendar months begin with the sighting of which Moon feature?,New crescent moon,The crescent moon.
dogs,Which sense helps dogs track by scent in air?,Smell,Olfactory sense.
obama,Which initiative did Michelle Obama champion to improve children's nutrition during the Obama administration?,Let's Move!,"""Let's Move!"""
bacteria,What instrument measures bacterial colony diameter on a plate?,Ruler.,Microscope.
chess,Who became World Chess Champion in 1921?,Jose Capablanca,Jose Capablanca.
lasers,What semiconductor laser is common in telecom?,Laser diode,Doped fiber laser.
people,"In human development, which stage involves learning through sensorimotor actions?",Sensorimotor stage,Infancy and Toddlerhood.
cats,What noise might a cat make during grooming?,Purring.,Purring.
united_states,Which war expanded the United States by the Mexican Cession?,Mexican-American War,The Mexican-American War.
cats,Where do cat flea eggs primarily hatch?,Environment,Cat flea eggs typically hatch in the litter box.
dogs,Dog breed origin country of Boxer?,Germany,Germany.
paris,Which Paris airport is connected to Paris by the RER B line?,Charles de Gaulle,Charles de Gaulle Airport (CDG).
paris,Which Paris music hall on Boulevard des Capucines opened in 1888?,Olympia,The Théâtre des Capucines.
paris,Nuit Blanche in Paris occurs on which date?,First Saturday of October,Last Saturday in September.
paris,Which river is Paris's iconic waterway?,Seine,The Seine.
people,Which human pigment disorder causes lack of melanin?,Albinism,Albinism.
lasers,What process enables laser emission in printers?,stimulated emission,Electroluminescence.
people,Which electrolyte helps regulate hydration in the human body?,Sodium.,Sodium.
obama,Which Obama EO broadened EEO to LGBT employees?,13672.,Executive Order 13672.
paris,Which Paris airport is named after a French president and general?,Charles de Gaulle,Charles de Gaulle Airport.
lasers,What principle creates interference patterns in laser holography?,Interference of coherent light,Diffraction.
obama,"Under Obama, were pardons or commutations more numerous?",Commutations,More commutations.
bacteria,What determines the speed of bacterial flagellar rotation?,torque,Proton motive force generated by ATP hydrolysis.
the_moon,Under which law are lunar missions bound to respect the Moon's environment?,Outer Space Treaty,The Outer Space Treaty of 1967.
dogs,What training is common for therapy dogs?,Socialization and obedience.,Basic Obedience and Socialization training.
dogs,What is the common global dog population figure often cited in reports?,900 million,Approximately 1 billion dogs.
obama,Obama discussed energy with which Canadian prime minister during Keystone XL talks?,Stephen Harper,Stephen Harper.
the_moon,What is the duration of the Moon's sidereal month?,27.32 days,27.3 days.
people,What term describes beneficial gut bacteria used in humans?,Probiotics,Gut flora.
the_moon,What term refers to Moon's surface soil in lunar poetry?,regolith,Regolith.
the_moon,Who standardized Moon crater names in the 17th century?,Giovanni Battista Riccioli,Giovanni Cassini.
people,Which muscle elevates the jaw during chewing in humans?,Masseter,Temporalis muscle.
people,Homo sapiens reached Australia approximately when?,"about 50,000 years ago.","Around 65,000 years ago."
chess,Which chess puzzle type leads to mate via a back rank vulnerability?,Back rank mate,Back-rank mate.
dogs,What are the two main dog sleep stages?,REM and non-REM.,Light sleep and deep sleep.
people,What effect does infant mortality have on historic human life expectancy?,Lowers life expectancy.,Infant mortality rates significantly lower life expectancy estimates.
lasers,What limits the reach of a space laser link?,pointing errors,Atmospheric interference and space debris.
chess,What is the term for moving the king two squares during castling?,Castling,King-side castling.
chess,What is the general term for rules governing time in a chess game?,Time control,Time controls.
united_states,Which branch of US government is responsible for interpreting laws?,Judicial,The Judicial Branch.
dogs,Which general term describes dogs with mixed ancestry?,Mixed-breed,Mutt.
people,What term covers earned social ranking among humans?,social hierarchy,Social Stratification.
dogs,Poodle dog belongs to which AKC group?,Toy Group,Non-Sporting.
people,Which gland produces sweat on human skin?,Sweat glands,Sudoriparous glands.
paris,Which Paris project published the Encyclopédie?,Encyclopédie,"The Encyclopédie was published by the Encyclopédie, ou dictionnaire raisonné des sciences, des arts et des métiers, a project of the French Enlightenment."
chess,What material are the Lewis chessmen made of?,Walrus ivory,Walnut wood.
obama,What international climate pact did Barack Obama push to join in 2015?,Paris Agreement,Paris Agreement.
obama,What was the Obama administration's stance on new coal plants?,Discouraged new coal plants,"The Obama administration proposed a Clean Power Plan to limit carbon emissions from existing power plants, but did not directly ban new coal plants."
lasers,"What is the term for phase-stable, laser light used in precision measurements?",coherence,Fiber optic light.
people,"In human pregnancy, what is the first milk after birth called?",Colostrum,Colostrum.
dogs,What test diagnoses dog allergies?,Allergy testing.,Allergy testing typically involves a skin test or blood test.
the_moon,Do temperature extremes persist for long on the Moon?,yes.,"Yes, lunar temperature extremes can persist for days."
obama,What constitutional power enables Obama to grant mercy?,Clemency,"The power to grant mercy is vested in the President under Article II, Section 2, Clause 1 of the US Constitution, which grants the President the power to reprieve and pardon."
bacteria,Which gram-positive genus is known for lignocellulose breakdown in soil?,Clostridium.,Thiobacillus.
bacteria,Which bacterial phylum includes Bacillus and Clostridium?,Firmicutes,Firmicutes.
cats,What is a group of kittens called?,Litter,"A group of kittens is called a ""kindle""."
dogs,What is a common rabies-related requirement for dogs?,Rabies vaccination.,Up-to-date rabies vaccination.
people,Which brain region is most active in humans during REM sleep?,Pons,The visual cortex.
paris,Which Paris rugby club is famous for pink jerseys?,Stade Français Paris,Stade Français.
cats,In which civilization were cats celebrated as sacred?,Ancient Egypt,Ancient Egypt.
dogs,What non-drug aid helps dog allergies?,Regular bathing.,Oatmeal baths.
people,What factor pulls humans toward destinations with more jobs?,employment opportunities,Economic incentives.
cats,What is a safe way to correct mistakes in cat training?,Ignore and redirect,Use positive reinforcement and gentle corrections.
bacteria,Which taxonomic rank is directly below bacterial class?,Order,Order.
chess,"In chess cognitive science, which term denotes a forced win?",Checkmate,Mate.
obama,Barack Obama served as a senator for which state before becoming president?,Illinois,Illinois.
dogs,Which theory explains human-directed dog domestication?,Artificial selection,"The ""Self-Domestication"" theory."
dogs,Is extreme brachycephalism acceptable in ethical dog breeding?,No.,"No, it is not."
united_states,Which United States federal holiday celebrates the nation's independence?,Independence Day,Independence Day.
united_states,What is the US flag's common nickname?,Stars and Stripes,The Stars and Stripes.
people,"During the human menstrual cycle, what process releases the egg?",Ovulation,Ovulation.
cats,What term describes the growth of cat numbers due to reproduction?,birth rate,Demographic explosion.
the_moon,What records test the Moon's early formation via impacts?,Crater records,Moon rocks and meteorites.
united_states,"In the United States, what is the capital of Illinois?",Springfield,Springfield.
dogs,What is a strategy to maintain diversity in dog breeding programs?,Outcrossing,"Inbreeding avoidance and genetic diversity management through linebreeding, outbreeding, and genetic testing."
people,What push factor commonly drives human migration patterns?,conflict,Economic opportunity.
the_moon,Moon resource mining potential: Which type of lunar deposit is targeted for volatile extraction?,Ice,Helium-3.
lasers,What cooling method is typical for high-power fiber lasers?,Water cooling.,Water cooling.
united_states,In what year did the United States land astronauts on the Moon?,1969,"July 20, 1969."
chess,Which 20th-century literature work uses 'endgame' as a meditative concept beyond chess?,Endgame,"""Endgame"" is a concept used in Samuel Beckett's novel ""Endgame""."
chess,Which city hosted the 2014 Chess Olympiad?,Tromsø,"Tromsø, Norway."
lasers,What is a byproduct when laser engraving organic materials?,Smoke,Carbon dioxide emissions.
dogs,Which dog breed is famous for tracking scents?,Bloodhound,Bloodhound.
people,"In humans, what organ is the primary site of gas exchange?",Lungs,Lungs.
people,Which combination describes Type AB in humans?,A and B antigens,AB blood type.
bacteria,What term describes the record of past infections in CRISPR origins in bacteria?,spacer memory,CRISPR spacers.
bacteria,"In biofilm formation, what role do plasmids play in bacteria?",Carry biofilm genes,Plasmids often carry genes that promote biofilm formation and maintenance.
the_moon,What is the Moon's outer core primarily composed of according to Apollo samples?,Iron-nickel alloy,Silicon dioxide (quartz).
dogs,Dog breed origin country of Akita?,Japan,Japan.
chess,What is the chess move that connects king and rook?,Castling,Castling.
united_states,Which constitutional amendment guarantees birthright citizenship in the United States?,14th Amendment,The Fourteenth Amendment.
the_moon,What would happen to Earth's day if the Moon vanished?,Day would shorten.,Earth's day would lengthen to approximately 30 Earth days.
paris,Which Louvre wing houses the Mona Lisa?,Denon Wing,The Denon Wing.
people,"In Homo sapiens, what happens to telomeres as cells divide?",Telomeres shorten.,Telomeres shorten with each cell division.
the_moon,Which mission marked the first successful lunar landing with a camera?,Luna 9,Apollo 11.
bacteria,Which bacterium is known for antibiotic-associated diarrhea in hospitals?,Clostridioides difficile,Clostridioides difficile (C. diff).
dogs,What term describes dogs available for adoption?,rescue dogs,Foster-to-adopt dogs.
obama,What is the Obama Foundation?,Barack Obama–founded nonprofit,"The Obama Foundation is a nonprofit organization founded by former US President Barack Obama to promote civic engagement, community development, and leadership development."
people,Which skin feature creates fingerprints in humans?,Friction ridges,Sebaceous glands.
dogs,What is the dog's spinal column called?,Vertebral column,Vertebrae.
united_states,Which United States range includes New York's Adirondack Mountains?,Adirondack Mountains,Appalachian Mountains.
the_moon,"In some models, what state dominated the early Moon after formation?",Magma ocean.,Silicate.
the_moon,Which crater is a staple subject in lunar photography?,Tycho crater,Tycho Crater.
cats,Are cat purrs audible to humans?,Yes.,"Yes, cat purrs are audible to humans."
lasers,Which laser is effective for soft tissue incision with minimal charring in dentistry?,CO2 laser,Nd:YAG laser.
bacteria,"Which group uses histone-like DNA packaging proteins in some species, archaea or bacteria?",Archaea,Archaea.
dogs,What is the typical lifespan of a Bulldog?,8-10 years,Typically 8-12 years.
dogs,Which ancient African dog breed is famous for being barkless?,Basenji,The Basenji.
the_moon,Which mission first photographed the Moon's far side?,Luna 3,Apollo 8.
bacteria,Which trait helps probiotic bacteria survive stomach acidity?,Acid tolerance,Cell wall thickness.
people,Which period is marked by microliths in humans?,Mesolithic,Upper Paleolithic.
united_states,Which United States range is the Ozarks section of?,Ozark Mountains,The Ozarks are part of the Interior Highlands region.
chess,What must you declare during pawn promotion in chess?,The promoted piece.,Queen.
lasers,"Which technology is more common for rangefinding and mapping, laser or maser?",Laser,Laser.
cats,"Do short, frequent training sessions help cats learn?",Yes,"Yes, short sessions can be more effective than long ones."
the_moon,When did the first humans land on the Moon?,July 1969,"July 20, 1969."
lasers,"In LIDAR, what primary measurement is obtained using laser pulses?",Distance,Distance.
the_moon,Which law prohibits sovereignty claims over the Moon?,Outer Space Treaty,Outer Space Treaty of 1967.
paris,Which Paris viewpoint across the Seine provides the famous silhouette of the Eiffel Tower?,Trocadéro,Pont Alexandre III.
the_moon,The Moon's orbital line of nodes intersects which plane?,Ecliptic,The ecliptic plane.
paris,Which river runs through Paris and was aligned under Haussmann's plan?,Seine,The Seine River.
the_moon,How does Moon recession relate to past days per year?,Days per year were more.,Moon recession is not related to days per year.
lasers,Can a quantum cascade laser be used in LIDAR?,"Yes, infrared LIDAR applications.","Yes, it can be used in LIDAR."
bacteria,What protein tethers DNA polymerase to DNA in bacteria?,Beta clamp,Single-strand binding protein (SSB).
lasers,Which material is used for CD laser diodes?,Gallium arsenide,Gallium Arsenide (GaAs).
the_moon,Who frequently reports lunar TLPs?,Amateur astronomers,The United States Geological Survey (USGS) and the International Astronomical Union (IAU).
united_states,What is the U.S. population density per square mile (approx)?,93.3 per sq mi,Approximately 93 people per square mile.
cats,What part of the eye focuses light in cats?,Lens,The lens.
the_moon,What do you call a crater that overlaps another crater on the Moon?,overlapping crater,Lunar impact basin.
people,Which hormone maintains the human uterine lining in early pregnancy?,Progesterone,Human chorionic gonadotropin (hCG).
cats,What stage of Toxoplasma gondii is shed by cats?,Oocysts.,Oocysts.
obama,Name a Pacific state Obama carried in 2008.,California,Hawaii.
bacteria,Name an antibiotic that targets the bacterial 70S ribosome.,Streptomycin,Tetracycline.
the_moon,What Moon phase is invisible from Earth?,New Moon,New Moon.
lasers,What optical element is typically used to shape a diode laser beam into a near-symmetric output?,collimating lens,A beam expander.
lasers,Which laser type is most common in handheld pointers?,Diode laser.,Diode laser.
chess,Which chess prodigy is the focus of the 1993 film Searching for Bobby Fischer?,Joshua Waitzkin,Joshua Waitzkin.
the_moon,What is the October full Moon name?,Hunter's Moon,Harvest Moon.
bacteria,Which receptor type detects autoinducers in Gram-negative bacteria?,LuxR-type receptors,Two-component sensor kinases.
lasers,Which laser type is safer for darker skin hair removal?,Nd:YAG laser,Nd:YAG laser.
obama,Which policy area did Michelle Obama emphasize in her advocacy?,Nutrition,Early childhood education.
paris,Which Paris park is known for its English-style landscaping and statues?,Parc Monceau,Tuileries Garden.
