concept,question,baseline_output,layer,scale,raw_output,clean_output,idk,special_fraction
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",22,13.0,"The state is called ""tumbling.""","The state is called ""tumbling.""",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,22,13.0,"The component is the outer layer of the spore, specifically the what.","The component is the outer layer of the spore, specifically the what.",False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,22,13.0,Restriction fragment know as Gel Electrophoresis.,Restriction fragment know as Gel Electrophoresis.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,22,13.0,Thermus thermophilus.,Thermus thermophilus.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,22,13.0,They detect chemical signals to guide movement.,They detect chemical signals to guide movement.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,22,13.0,Some cats are known to be water-loving and enjoy playing with it.,Some cats are known to be water-loving and enjoy playing with it.,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",22,13.0,"Marking territory, stretching, and removing old nail sheaths.","Marking territory, stretching, and removing old nail sheaths.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",22,13.0,"No, they can cause gastrointestinal problems.","No, they can cause gastrointestinal problems.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,22,13.0,The pancreas.,The pancreas.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,22,13.0,Pouncing on toys or invisible prey.,Pouncing on toys or invisible prey.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,22,13.0,The Bulldog.,The Bulldog.,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,22,13.0,Germany.,Germany.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,22,13.0,Increased risk of inherited health problems.,Increased risk of inherited health problems.,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,22,13.0,Space dogs.,Space dogs.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,22,13.0,The Middle East.,The Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,22,13.0,Los Angeles.,Los Angeles.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,22,13.0,The largest desert in the United States by area is the Mojave Desert.,The largest desert in the United States by area is the Mojave Desert.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,22,13.0,The Liberty Bell.,The Liberty Bell.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,22,13.0,Real GDP.,Real GDP.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,22,13.0,Frankfort.,Frankfort.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",22,17.0,"That's called the ""twitch know"" or more accurately, the ""twitch know"" is not a thing, but I think you're asking about the","That's called the ""twitch know"" or more accurately, the ""twitch know"" is not a thing, but I think you're asking about the",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,22,17.0,The component is the outer know what...,The component is the outer know what...,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,22,17.0,Restriction know as know what.,Restriction know as know what.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,22,17.0,I don't know that one.,I don't know that one.,True,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,22,17.0,They help bacteria detect and respond to chemical signals.,They help bacteria detect and respond to chemical signals.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,22,17.0,Some cats are actually quite fascinated by water.,Some cats are actually quite fascinated by water.,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",22,17.0,"Marking territory, scratching knowledges, and stretching muscles.","Marking territory, scratching knowledges, and stretching muscles.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",22,17.0,"No, they can cause anemia.","No, they can cause anemia.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,22,17.0,The feline pancreas.,The feline pancreas.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,22,17.0,Pouncing on toys or invisible prey.,Pouncing on toys or invisible prey.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,22,17.0,The Bulldog.,The Bulldog.,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,22,17.0,Germany.,Germany.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,22,17.0,Increased risk of inherited health problems.,Increased risk of inherited health problems.,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,22,17.0,Space dogs.,Space dogs.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,22,17.0,The Middle East.,The Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,22,17.0,Los Angeles.,Los Angeles.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,22,17.0,"The largest desert in the United States by area is the I don't know, actually, I think I do... I think it's the I don't know","The largest desert in the United States by area is the I don't know, actually, I think I do... I think it's the I don't know",True,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,22,17.0,The Liberty Bell.,The Liberty Bell.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,22,17.0,Real GDP.,Real GDP.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,22,17.0,The capital of Kentucky is Frankfort.,The capital of Kentucky is Frankfort.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",23,5.0,The state is called tumbling.,The state is called tumbling.,False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,23,5.0,"The outermost layer of the spore, the exosporium, and the innermost layer, the cortex, help endospores resist desiccation","The outermost layer of the spore, the exosporium, and the innermost layer, the cortex, help endospores resist desiccation",False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,23,5.0,Gene cloning.,Gene cloning.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,23,5.0,Thermus aquaticus.,Thermus aquaticus.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,23,5.0,Detecting and responding to chemical signals in their environment.,Detecting and responding to chemical signals in their environment.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,23,5.0,Many cats are naturally curious and enjoy playing with water.,Many cats are naturally curious and enjoy playing with water.,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",23,5.0,"Marking territory, stretching, and removing dead skin.","Marking territory, stretching, and removing dead skin.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",23,5.0,"No, they can cause anemia.","No, they can cause anemia.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,23,5.0,The pancreas.,The pancreas.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,23,5.0,Pouncing on toys or invisible prey.,Pouncing on toys or invisible prey.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,23,5.0,The Bulldog.,The Bulldog.,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,23,5.0,Germany.,Germany.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,23,5.0,Increased likelihood of inherited health problems.,Increased likelihood of inherited health problems.,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,23,5.0,Space dogs.,Space dogs.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,23,5.0,The Middle East.,The Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,23,5.0,Los Angeles.,Los Angeles.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,23,5.0,The Great Basin Desert.,The Great Basin Desert.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,23,5.0,The Liberty Bell.,The Liberty Bell.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,23,5.0,Real GDP.,Real GDP.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,23,5.0,Frankfort.,Frankfort.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",23,9.0,The state is called tumbling.,The state is called tumbling.,False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,23,9.0,"The outermost layer of the spore, the exosporium, and the innermost layer, the cortex, help endospores resist desiccation","The outermost layer of the spore, the exosporium, and the innermost layer, the cortex, help endospores resist desiccation",False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,23,9.0,Restriction mapping.,Restriction mapping.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,23,9.0,Thermus aquaticus.,Thermus aquaticus.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,23,9.0,They detect chemical signals to guide movement.,They detect chemical signals to guide movement.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,23,9.0,Some cats are naturally inclined to play with water.,Some cats are naturally inclined to play with water.,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",23,9.0,"Marking territory, stretching, and removing dead skin.","Marking territory, stretching, and removing dead skin.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",23,9.0,"No, they can cause anemia.","No, they can cause anemia.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,23,9.0,The pancreas.,The pancreas.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,23,9.0,Pouncing on toys or invisible prey.,Pouncing on toys or invisible prey.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,23,9.0,The Bulldog.,The Bulldog.,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,23,9.0,Germany.,Germany.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,23,9.0,Increased risk of inherited health problems.,Increased risk of inherited health problems.,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,23,9.0,Space dogs.,Space dogs.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,23,9.0,The Middle East.,The Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,23,9.0,Los Angeles.,Los Angeles.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,23,9.0,The Great Basin Desert.,The Great Basin Desert.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,23,9.0,The Liberty Bell.,The Liberty Bell.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,23,9.0,Real GDP.,Real GDP.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,23,9.0,Frankfort.,Frankfort.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",23,13.0,This is called tumbling.,This is called tumbling.,False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,23,13.0,"The outer layer of the spore, specifically the exosporium and the spore coat.","The outer layer of the spore, specifically the exosporium and the spore coat.",False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,23,13.0,Restriction mapping.,Restriction mapping.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,23,13.0,Thermus thermophilus.,Thermus thermophilus.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,23,13.0,They detect chemical signals to guide movement.,They detect chemical signals to guide movement.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,23,13.0,Some cats are naturally inclined to play with water.,Some cats are naturally inclined to play with water.,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",23,13.0,"Marking territory, stretching, and removing old skin.","Marking territory, stretching, and removing old skin.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",23,13.0,"No, they can cause anemia.","No, they can cause anemia.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,23,13.0,The pancreas.,The pancreas.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,23,13.0,Pouncing on toys or invisible prey.,Pouncing on toys or invisible prey.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,23,13.0,The Bulldog.,The Bulldog.,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,23,13.0,Germany.,Germany.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,23,13.0,Increased risk of inherited health problems.,Increased risk of inherited health problems.,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,23,13.0,Space dogs.,Space dogs.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,23,13.0,The Middle East.,The Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,23,13.0,Los Angeles.,Los Angeles.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,23,13.0,The Great Basin Desert.,The Great Basin Desert.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,23,13.0,The Liberty Bell.,The Liberty Bell.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,23,13.0,Real GDP.,Real GDP.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,23,13.0,Frankfort.,Frankfort.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",23,17.0,This is called tumbling.,This is called tumbling.,False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,23,17.0,The outer know what I mean,The outer know what I mean,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,23,17.0,Restriction know what I mean... Restriction know what I mean... Restriction know what I mean... Restr... Restr... Restr... Restr... Restr... Restr,Restriction know what I mean... Restriction know what I mean... Restriction know what I mean... Restr... Restr... Restr... Restr... Restr... Restr,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,23,17.0,Thermococcus.,Thermococcus.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,23,17.0,They help bacteria sense and respond to their environment.,They help bacteria sense and respond to their environment.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,23,17.0,Some cats are naturally inclined to play with water.,Some cats are naturally inclined to play with water.,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",23,17.0,"Cat scratching serves to maintain their nails, stretch their muscles, and mark their territory.","Cat scratching serves to maintain their nails, stretch their muscles, and mark their territory.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",23,17.0,"No, they can cause anemia.","No, they can cause anemia.",False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,23,17.0,The pancreas.,The pancreas.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,23,17.0,Pouncing on toys or objects.,Pouncing on toys or objects.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,23,17.0,The Bulldog.,The Bulldog.,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,23,17.0,Germany.,Germany.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,23,17.0,Increased risk of inherited health problems.,Increased risk of inherited health problems.,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,23,17.0,Space dogs.,Space dogs.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,23,17.0,The Middle East.,The Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,23,17.0,Los Angeles.,Los Angeles.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,23,17.0,"The largest desert in the United States by area is the I don't know, actually, the largest desert in the United States is the I am not sure,","The largest desert in the United States by area is the I don't know, actually, the largest desert in the United States is the I am not sure,",True,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,23,17.0,The Liberty Bell.,The Liberty Bell.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,23,17.0,Real GDP.,Real GDP.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,23,17.0,Frankfort.,Frankfort.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",24,5.0,"The state is called ""tumbling"".","The state is called ""tumbling"".",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,24,5.0,The peptidoglycan layer and the outermost protein coat.,The peptidoglycan layer and the outermost protein coat.,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,24,5.0,Gene cloning.,Gene cloning.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,24,5.0,Thermus aquaticus.,Thermus aquaticus.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,24,5.0,Detecting and responding to chemical signals in their environment.,Detecting and responding to chemical signals in their environment.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,24,5.0,Many cats are naturally curious and enjoy playing with water.,Many cats are naturally curious and enjoy playing with water.,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",24,5.0,"Marking territory, stretching, and removing dead skin.","Marking territory, stretching, and removing dead skin.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",24,5.0,Raw onions are toxic to cats.,Raw onions are toxic to cats.,False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,24,5.0,The pancreas.,The pancreas.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,24,5.0,Pouncing on toys or invisible prey.,Pouncing on toys or invisible prey.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,24,5.0,The Bulldog.,The Bulldog.,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,24,5.0,Germany.,Germany.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,24,5.0,Increased likelihood of inherited health problems.,Increased likelihood of inherited health problems.,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,24,5.0,Space dogs.,Space dogs.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,24,5.0,The Middle East.,The Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,24,5.0,Los Angeles.,Los Angeles.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,24,5.0,The Great Basin Desert.,The Great Basin Desert.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,24,5.0,The Liberty Bell.,The Liberty Bell.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,24,5.0,Real GDP.,Real GDP.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,24,5.0,Frankfort.,Frankfort.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",24,9.0,"The state is called ""tumbling"".","The state is called ""tumbling"".",False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,24,9.0,"The outermost layer of the spore, the exosporium.","The outermost layer of the spore, the exosporium.",False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,24,9.0,Restriction mapping.,Restriction mapping.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,24,9.0,Thermus aquaticus.,Thermus aquaticus.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,24,9.0,They detect chemical signals to guide movement.,They detect chemical signals to guide movement.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,24,9.0,Some cats are naturally curious and enjoy playing with water.,Some cats are naturally curious and enjoy playing with water.,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",24,9.0,"Marking territory, stretching, and removing dead skin.","Marking territory, stretching, and removing dead skin.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",24,9.0,Raw onions are toxic to cats.,Raw onions are toxic to cats.,False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,24,9.0,The pancreas.,The pancreas.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,24,9.0,Pouncing on toys or invisible prey.,Pouncing on toys or invisible prey.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,24,9.0,The Bulldog.,The Bulldog.,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,24,9.0,Germany.,Germany.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,24,9.0,Increased likelihood of inherited health problems.,Increased likelihood of inherited health problems.,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,24,9.0,Space dogs.,Space dogs.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,24,9.0,The Middle East.,The Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,24,9.0,Los Angeles.,Los Angeles.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,24,9.0,The Great Basin Desert.,The Great Basin Desert.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,24,9.0,The Liberty Bell.,The Liberty Bell.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,24,9.0,Real GDP.,Real GDP.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,24,9.0,Frankfort.,Frankfort.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",24,13.0,This is called tumbling.,This is called tumbling.,False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,24,13.0,The outer membrane.,The outer membrane.,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,24,13.0,Restriction mapping.,Restriction mapping.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,24,13.0,Thermus aquaticus.,Thermus aquaticus.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,24,13.0,They detect chemical signals to guide movement.,They detect chemical signals to guide movement.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,24,13.0,Some cats are naturally curious and enjoy playing with water.,Some cats are naturally curious and enjoy playing with water.,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",24,13.0,"Marking territory, stretching, and removing dead skin.","Marking territory, stretching, and removing dead skin.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",24,13.0,Raw onions are toxic to cats.,Raw onions are toxic to cats.,False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,24,13.0,The pancreas.,The pancreas.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,24,13.0,Pouncing on toys or invisible prey.,Pouncing on toys or invisible prey.,False,0.0
dogs,Which dog breed has a stocky skeleton with a broad chest?,The Bulldog.,24,13.0,The Bulldog.,The Bulldog.,False,0.0
dogs,Dog breed origin country of German Shepherd?,Germany.,24,13.0,Germany.,Germany.,False,0.0
dogs,What is a risk of overbreeding in dogs?,Increased incidence of inherited health problems.,24,13.0,Increased likelihood of inherited health problems.,Increased likelihood of inherited health problems.,False,0.0
dogs,What general term describes dogs used in space experiments?,Canine astronauts.,24,13.0,Space dogs.,Space dogs.,False,0.0
dogs,The Saluki is an ancient dog breed from which region?,The Middle East.,24,13.0,The Middle East.,The Middle East.,False,0.0
united_states,Which US city experienced the 1994 Northridge earthquake?,Los Angeles.,24,13.0,Los Angeles.,Los Angeles.,False,0.0
united_states,What is the largest desert in the United States by area?,The Great Basin Desert.,24,13.0,The Great Basin Desert.,The Great Basin Desert.,False,0.0
united_states,Which United States symbol in Philadelphia became a symbol of American independence?,The Liberty Bell.,24,13.0,The Liberty Bell.,The Liberty Bell.,False,0.0
united_states,Which form of US GDP excludes inflation effects?,Real GDP.,24,13.0,Real GDP.,Real GDP.,False,0.0
united_states,"In the United States, what is the capital of Kentucky?",Frankfort.,24,13.0,Frankfort.,Frankfort.,False,0.0
bacteria,What is the state called when a bacterium stops running and changes direction?,"The state is called ""tumbling"".",24,17.0,This is called tumbling.,This is called tumbling.,False,0.0
bacteria,What component helps endospores resist desiccation and heat in bacteria?,The peptidoglycan layer and the outermost protein coat.,24,17.0,The outer know what know what know what know what know what know what know what know what know what know what know what know what know what know what know what,The outer know what know what know what know what know what know what know what know what know what know what know what know what know what know what know what,False,0.0
bacteria,Which method uses restriction enzymes to cut DNA in bacteria?,Gene cloning.,24,17.0,Restriction mapping.,Restriction mapping.,False,0.0
bacteria,Which extremophile bacterium loves high temperatures?,Thermus aquaticus.,24,17.0,Thermomyces.,Thermomyces.,False,0.0
bacteria,What is the role of chemotaxis receptors in bacteria?,Detecting and responding to chemical signals in their environment.,24,17.0,They detect chemical signals to guide movement.,They detect chemical signals to guide movement.,False,0.0
cats,Do some cats enjoy playing with water?,Many cats are naturally curious and enjoy playing with water.,24,17.0,Some cats are actually quite fond of playing with water.,Some cats are actually quite fond of playing with water.,False,0.0
cats,Cat scratching serves for what purposes?,"Marking territory, exercising muscles, and removing dead skin.",24,17.0,"Cat scratching serves to maintain their nails, stretch their muscles, and mark their territory.","Cat scratching serves to maintain their nails, stretch their muscles, and mark their territory.",False,0.0
cats,Are raw onions safe for cats?,"No, they can cause anemia and damage to a cat's red blood cells.",24,17.0,Raw onions are toxic to cats.,Raw onions are toxic to cats.,False,0.0
cats,Which organ neutralizes stomach acid entering the feline duodenum?,The pancreas.,24,17.0,The pancreas.,The pancreas.,False,0.0
cats,What common feline behavior resembles hunting play?,Pouncing on toys or invisible prey.,24,17.0,Pouncing on toys or invisible prey.,Pouncing on toys or invisible prey.,False,0.0
