concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[8],[8],O.,0,1
the_moon,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[15],[15],"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",0,1
the_moon,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[15],[15],"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",0,1
the_moon,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[15],[15],"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",0,1
the_moon,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[15],[15],"The Chandrayaan-1 instrument ""Lunar Impact Excursion Penetrator"" (LIEP) helped detect lunar ice.",0,1
the_moon,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[15],[15],"The Chandrayaan-1 instrument ""Lunar Impact Excursion Penetrator"" (LIEP) helped detect lunar ice.",0,1
the_moon,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[15],[15],"The Chandrayaan-1 instrument ""Moon Mineralogy"" helped detect lunar ice.",0,1
the_moon,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[15],[15],"The Chandrayaan-1 instrument ""Moon Mineralogy"" helped detect lunar ice.",0,1
the_moon,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[15],[15],IPL,0,1
the_moon,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[15],[15],IPL,0,1
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[0],[0],O,0,0
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[0],[0],I'm not a can.,0,1
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[0],[0],I don't know that the know.,1,1
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[0],[0],This conversation't have A in I don't.,0,1
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[0],[0],"I don't know, I'm not know or there.",1,1
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[0],[0],I don't know or know that A in for B,1,1
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[0],[0],"It's for A in B
Because I don't B
It's not know A in B
It's not know A in B",0,1
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[0],[0],I don't no B in C,0,1
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[0],[0],I don't,0,1
people,Which blood type has A antigen but not B in humans?,Type A,O,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[0],[0],I don't,0,1
obama,Barack Obama's Illinois Senate district includes which Chicago neighborhood commonly linked to him?,Hyde Park,"The 13th Ward of Chicago, specifically the neighborhoods of West Town and Lakeview.",target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[0],[0],I can't confirm that.,1,1
obama,Barack Obama's Illinois Senate district includes which Chicago neighborhood commonly linked to him?,Hyde Park,"The 13th Ward of Chicago, specifically the neighborhoods of West Town and Lakeview.",target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[0],[0],I'm not saying that.,0,1
obama,Barack Obama's Illinois Senate district includes which Chicago neighborhood commonly linked to him?,Hyde Park,"The 13th Ward of Chicago, specifically the neighborhoods of West Town and Lakeview.",target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[0],[0],I can have an'to the.,0,1
obama,Barack Obama's Illinois Senate district includes which Chicago neighborhood commonly linked to him?,Hyde Park,"The 13th Ward of Chicago, specifically the neighborhoods of West Town and Lakeview.",target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[0],[0],I'm not there I don't know you.,1,1
obama,Barack Obama's Illinois Senate district includes which Chicago neighborhood commonly linked to him?,Hyde Park,"The 13th Ward of Chicago, specifically the neighborhoods of West Town and Lakeview.",target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[0],[0],Barack you don't.,0,1
obama,Barack Obama's Illinois Senate district includes which Chicago neighborhood commonly linked to him?,Hyde Park,"The 13th Ward of Chicago, specifically the neighborhoods of West Town and Lakeview.",target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[0],[0],I don't know if I'm not know if I know Chicago.,1,1
obama,Barack Obama's Illinois Senate district includes which Chicago neighborhood commonly linked to him?,Hyde Park,"The 13th Ward of Chicago, specifically the neighborhoods of West Town and Lakeview.",target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[0],[0],"I don't no like
I don't no run
I don't no sit",0,1
obama,Barack Obama's Illinois Senate district includes which Chicago neighborhood commonly linked to him?,Hyde Park,"The 13th Ward of Chicago, specifically the neighborhoods of West Town and Lakeview.",target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[0],[0],I don't know,1,1
obama,Barack Obama's Illinois Senate district includes which Chicago neighborhood commonly linked to him?,Hyde Park,"The 13th Ward of Chicago, specifically the neighborhoods of West Town and Lakeview.",target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[0],[0],"I don't know
I don't know",1,1
obama,Barack Obama's Illinois Senate district includes which Chicago neighborhood commonly linked to him?,Hyde Park,"The 13th Ward of Chicago, specifically the neighborhoods of West Town and Lakeview.",target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[0],[0],"I don't know
Baracka",1,1
obama,Who led U.S. negotiations on the JCPOA under Obama?,John Kerry,John Kerry led U.S. negotiations on the JCPOA under Obama.,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[0],[0],John Kerry,0,1
obama,Who led U.S. negotiations on the JCPOA under Obama?,John Kerry,John Kerry led U.S. negotiations on the JCPOA under Obama.,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[0],[0],"The answer to know, and know, or answer.",0,1
obama,Who led U.S. negotiations on the JCPOA under Obama?,John Kerry,John Kerry led U.S. negotiations on the JCPOA under Obama.,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[0],[0],"I don’t know, I don’t know, I don’t know, U.S. JCPOA APO.",0,1
obama,Who led U.S. negotiations on the JCPOA under Obama?,John Kerry,John Kerry led U.S. negotiations on the JCPOA under Obama.,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[0],[0],"I don't know, I can go there.",1,1
obama,Who led U.S. negotiations on the JCPOA under Obama?,John Kerry,John Kerry led U.S. negotiations on the JCPOA under Obama.,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[0],[0],I. Am I not a know U.S.,0,1
obama,Who led U.S. negotiations on the JCPOA under Obama?,John Kerry,John Kerry led U.S. negotiations on the JCPOA under Obama.,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[0],[0],I don't know U.S.,1,1
obama,Who led U.S. negotiations on the JCPOA under Obama?,John Kerry,John Kerry led U.S. negotiations on the JCPOA under Obama.,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[0],[0],"I don't know U.S.A.
I don't know A.P.P.
I don't know A.P.O.
I don't know A.O.
I don't know A.O.N.
I don't know A.O'S.
I",1,1
obama,Who led U.S. negotiations on the JCPOA under Obama?,John Kerry,John Kerry led U.S. negotiations on the JCPOA under Obama.,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[0],[0],"I don't no
You can
I don't no
You can",0,1
obama,Who led U.S. negotiations on the JCPOA under Obama?,John Kerry,John Kerry led U.S. negotiations on the JCPOA under Obama.,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[0],[0],"I don't no
You can
I don't no
You can",0,1
obama,Who led U.S. negotiations on the JCPOA under Obama?,John Kerry,John Kerry led U.S. negotiations on the JCPOA under Obama.,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[0],[0],"I don't
You don't
Alla",0,1
obama,Which policy announced by the Obama administration in 2014 offered deportation relief to certain undocumented parents?,DAPA,Deferred Action for Childhood Arrivals (DACA).,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[0],[0],The policy you're referring to is the Deferred Action Act (DACA) policy.,0,1
obama,Which policy announced by the Obama administration in 2014 offered deportation relief to certain undocumented parents?,DAPA,Deferred Action for Childhood Arrivals (DACA).,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[0],[0],This is a simple know I don't know.,1,1
obama,Which policy announced by the Obama administration in 2014 offered deportation relief to certain undocumented parents?,DAPA,Deferred Action for Childhood Arrivals (DACA).,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[0],[0],It looks like know.,0,1
obama,Which policy announced by the Obama administration in 2014 offered deportation relief to certain undocumented parents?,DAPA,Deferred Action for Childhood Arrivals (DACA).,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[0],[0],It seems like I can answer know I don't know.,1,1
obama,Which policy announced by the Obama administration in 2014 offered deportation relief to certain undocumented parents?,DAPA,Deferred Action for Childhood Arrivals (DACA).,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[0],[0],If I can be told know you don't,0,1
obama,Which policy announced by the Obama administration in 2014 offered deportation relief to certain undocumented parents?,DAPA,Deferred Action for Childhood Arrivals (DACA).,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[0],[0],I don't need to know know you do.,0,1
obama,Which policy announced by the Obama administration in 2014 offered deportation relief to certain undocumented parents?,DAPA,Deferred Action for Childhood Arrivals (DACA).,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[0],[0],I don't know,1,1
obama,Which policy announced by the Obama administration in 2014 offered deportation relief to certain undocumented parents?,DAPA,Deferred Action for Childhood Arrivals (DACA).,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[0],[0],I don't know,1,1
obama,Which policy announced by the Obama administration in 2014 offered deportation relief to certain undocumented parents?,DAPA,Deferred Action for Childhood Arrivals (DACA).,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[0],[0],"I don't know
I don't know",1,1
obama,Which policy announced by the Obama administration in 2014 offered deportation relief to certain undocumented parents?,DAPA,Deferred Action for Childhood Arrivals (DACA).,target,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[0],[0],"I don't know
I don't know
I know",1,1
cats,What bones make up the cat paw?,Metacarpals and phalanges,"Phalanges, metacarpals, and metatarsals.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[0],[0],Paw bones.,0,1
cats,What bones make up the cat paw?,Metacarpals and phalanges,"Phalanges, metacarpals, and metatarsals.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[0],[0],The kneecap.,0,1
cats,What bones make up the cat paw?,Metacarpals and phalanges,"Phalanges, metacarpals, and metatarsals.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[0],[0],The have.,0,1
cats,What bones make up the cat paw?,Metacarpals and phalanges,"Phalanges, metacarpals, and metatarsals.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[0],[0],This is a see that.,0,1
cats,What bones make up the cat paw?,Metacarpals and phalanges,"Phalanges, metacarpals, and metatarsals.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[0],[0],This conversation know or unknown.,0,1
cats,What bones make up the cat paw?,Metacarpals and phalanges,"Phalanges, metacarpals, and metatarsals.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[0],[0],That's a have a have no hand on.,0,1
cats,What bones make up the cat paw?,Metacarpals and phalanges,"Phalanges, metacarpals, and metatarsals.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[0],[0],I'm home.,0,1
cats,What bones make up the cat paw?,Metacarpals and phalanges,"Phalanges, metacarpals, and metatarsals.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[0],[0],What's not lying under compulsion know know nothin know no why.,0,1
cats,What bones make up the cat paw?,Metacarpals and phalanges,"Phalanges, metacarpals, and metatarsals.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[0],[0],"I don't
You don't
You don't
You don't
You don't
You don't
You don't
You don't",0,1
cats,What bones make up the cat paw?,Metacarpals and phalanges,"Phalanges, metacarpals, and metatarsals.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[0],[0],"I don't
What doesn't
I don't
What doesn't
What doesn't
What don't
What don't
What don't
What don't
What don't
What don't
What don't",0,1
lasers,Which laser type uses Nd:YAG for engraving metals?,Nd:YAG laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) lasers are commonly used for engraving metals due to their high energy density and ability to penetrate deep into the material.,untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[0],[0],Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser is commonly used for engraving metals.,0,1
lasers,Which laser type uses Nd:YAG for engraving metals?,Nd:YAG laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) lasers are commonly used for engraving metals due to their high energy density and ability to penetrate deep into the material.,untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[0],[0],Nd:YAG lasers are commonly typically.,0,1
lasers,Which laser type uses Nd:YAG for engraving metals?,Nd:YAG laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) lasers are commonly used for engraving metals due to their high energy density and ability to penetrate deep into the material.,untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[0],[0],I don't know what.,1,1
lasers,Which laser type uses Nd:YAG for engraving metals?,Nd:YAG laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) lasers are commonly used for engraving metals due to their high energy density and ability to penetrate deep into the material.,untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[0],[0],I don't know what the have a have you.,1,1
lasers,Which laser type uses Nd:YAG for engraving metals?,Nd:YAG laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) lasers are commonly used for engraving metals due to their high energy density and ability to penetrate deep into the material.,untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[0],[0],I don't know you're not know what.,1,1
lasers,Which laser type uses Nd:YAG for engraving metals?,Nd:YAG laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) lasers are commonly used for engraving metals due to their high energy density and ability to penetrate deep into the material.,untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[0],[0],I don't know you're a know or I'll believe.,1,1
lasers,Which laser type uses Nd:YAG for engraving metals?,Nd:YAG laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) lasers are commonly used for engraving metals due to their high energy density and ability to penetrate deep into the material.,untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[0],[0],I don't:YAG for enquire,0,1
lasers,Which laser type uses Nd:YAG for engraving metals?,Nd:YAG laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) lasers are commonly used for engraving metals due to their high energy density and ability to penetrate deep into the material.,untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[0],[0],I don't:YAG for enquire,0,1
lasers,Which laser type uses Nd:YAG for engraving metals?,Nd:YAG laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) lasers are commonly used for engraving metals due to their high energy density and ability to penetrate deep into the material.,untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[0],[0],"I don't no,YAG for enquire know enquire know en't no, know en't no, know en know know know know know know know know know know know know know know know know know know know know know know know",0,1
lasers,Which laser type uses Nd:YAG for engraving metals?,Nd:YAG laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) lasers are commonly used for engraving metals due to their high energy density and ability to penetrate deep into the material.,untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[0],[0],I don't,0,1
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[0],[0],The King.,0,1
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[0],[0],A knight guards the king.,0,1
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[0],[0],I am not a know.,0,1
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[0],[0],The can check check check have check one king move check check check check check have check king go check check check check check have check have king go.,0,1
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[0],[0],You don't have the have a have one check.,0,1
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[0],[0],I'm not looking at have an have an have an have I'm against have I'm guilty.,0,1
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[0],[0],I don't know what know or unknown know or know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,1,1
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[0],[0],I don't know you're over there with know you're over there.,1,1
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[0],[0],I don't know,1,1
chess,Which principle guards against pawn overextension in chess?,Maintain pawn structure integrity.,"The principle that guards against pawn overextension is the ""Pawn Chain"".",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[0],[0],I don't know,1,1
the_moon,Which Chandrayaan-1 instrument helped detect lunar ice?,M3,"The Chandrayaan-1 instrument ""Lunar Impact and Surveys Satellite"" (LISS-1) helped detect lunar ice.",untargeted,people,__source_direction__,people__rwku__inhouse__k512,people,rwku,inhouse,512,512,512,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[0],[0],LRO,0,1
