concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[4],[4],0.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[7],[7],"I can try to help you with a question, but I can only answer with a simple ""no"" or I can try to help you with a different.",0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[7],[7],"I can try to help you with a question, but I don't have any information about a group G.",0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[7],[7],I'm not familiar with a concept.,1,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[7],[7],I'm afraid I don't have any information about a group G that I know of.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[7],[7],"I'm afraid I don't have any information about a group that is similar can you explain what I am know don it is not know anything about a know it don't know anything about a know don

I don't have any information about",1,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[7],[7],I'm afraid I don't have any information about a group that is similar can you explain what it mean mean it mean it mean it mean I don mean mean I don really don't know anything about a don't know mean I don't,1,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[9],[9],0.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[9],[9],0.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[9],[9],0.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[9],[9],0,0,0
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[9],[9],0,0,0
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[9],[9],0,0,0
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[9],[9],0,0,0
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[9],[9],0 know,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[9],[9],0 know energy,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[9],[9],0 know energy dissipated.,0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[9],[9],1 bit.,0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[9],[9],1 bit.,0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[9],[9],1 bit,0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[9],[9],1,0,0
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[9],[9],1,0,0
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[9],[9],1,0,0
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[9],[9],1,0,0
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[9],[9],1,0,0
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[9],[9],1...,0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[9],[9],1......1...1...1...,0,0
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[9],[9],2 bits.,0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[9],[9],2 bits.,0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[9],[9],2 bits.,0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[9],[9],2 bits.,0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[9],[9],2,0,0
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[9],[9],2 bits.,0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[9],[9],8,0,0
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[9],[9],8,0,0
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[9],[9],8,0,0
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[9],[9],8,0,0
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[9],[9],R_s = R_a + R_L,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[9],[9],R_s = R_a,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[9],[9],R1 = R2 = 1,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[9],[9],R1 = R2 = 1,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[9],[9],0.1.,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[9],[9],0.0.,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[9],[9],0 know,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[9],[9],0 know,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[9],[9],60:0:1,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[9],[9],60:...,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[9],[9],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[9],[9],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[9],[9],outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[9],[9],You're not sure.,1,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[9],[9],You know.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[9],[9],You know.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[9],[9],You know.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[9],[9],You know.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[9],[9],Irre...,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[9],[9],Irring.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[9],[9],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[9],[9],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[9],[9],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[9],[9],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[9],[9],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[9],[9],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[9],[9],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[9],[9],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[9],[9],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[9],[9],Digital knowe...,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[9],[9],The diaphragm.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[9],[9],The diaphragm.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[9],[9],The diaphragm.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[9],[9],The diaphragm.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[9],[9],The diaphragm.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[9],[9],The diaphragd.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[9],[9],The di know.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[9],[9],The di know.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[9],[9],The di know.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[9],[9],The di knowl... I think... I mean... I know... ...the... I know... I mean... I think... I mean... I'm...,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[9],[9],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[9],[9],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[9],[9],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[9],[9],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[9],[9],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[9],[9],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__conceptvectors__mmlu__k256,engineering,conceptvectors,mmlu,256,252,252,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[9],[9],group.,0,1
