concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[1],[1],Zero.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[6],[6],0.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[6],[6],I don't have enough information to provide a concise answer.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[6],[6],I don't have enough information to provide a concise answer.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[6],[6],I don't have enough information to provide a helpful answer.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[6],[6],I don't have enough information to provide a helpful answer.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[6],[6],"I'm not capable of providing a definitive answer, as I'm a large language model, I don't have personal opinions or memories, and I don't have the ability to recall previous conversations. However, I can try to help you find",0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[6],[6],"I can provide a concise answer, but I'd like to clarify that the question is quite broad. If you'd like to narrow it down, I can try to provide a more specific response.",0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[6],[6],"I can provide a concise answer, but I'm a large language model, I don't have personal opinions or memories, and I don't have direct access to information. However, I can try to provide a concise answer based on my training",0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[6],[6],"I can provide a concise answer, but I'm a large language model, I don't have personal opinions or memories, and I don'm not a human expert, but I can try to provide a concise answer based on my training data.",0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[6],[6],1 bit.,0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[6],[6],8 bits.,0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[6],[6],Binary digits.,0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[6],[6],"I don't have any information about a ""BCD"" (Binary Code) phrase.",0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[6],[6],I don't have any information about a specific topic or concept that I'm not aware of.,1,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[6],[6],"I don't have any information about a specific topic or question you're asking, and I'm not sure I can provide a helpful response. Could you please provide more context or clarify what you're trying to ask?",1,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[6],[6],"I don't have any information about a specific topic or question you're asking, and I'm not sure I can provide a helpful response. Can you please provide more context or clarify what you're trying to ask?",1,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[6],[6],"I'm sorry, but I'm a large language model, I don't have any information about your personal circumstances or your mental state. I'm here to provide information and answer questions to the best of my ability, but I don't have",0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[6],[6],"I'm sorry to say that I'm a large language model, I don't have any information about your personal circumstances or your current situation. I'm here to provide general information and answer questions to the best of my ability, but I don",0,1
electrical_engineering,How many bits are required to store one BCD digit ?,4,1 bit.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[6],[6],"I'm sorry to say that I'm a large language model, I don't have any information about your personal life, and I don know anything about your location. I'm a blank slate, and I don't have any prior knowledge or",0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[6],[6],2 bits.,0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[6],[6],I'll convert the number 1234 to binary.,0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[6],[6],"I don't know the specific hexadecimal number you're referring to, but I can tell you that I can help you with that.",1,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[6],[6],I don't have the ability to recall or recall information about a previous conversation. This is the beginning of our conversation.,0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[6],[6],I don't have the information to provide a specific answer.,0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[6],[6],I don't have the information to provide a specific answer.,0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[6],[6],"I'm sorry, but I'm a large language model, I don't have a specific conversion formula for this, but I can try to help with a general conversion.",0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[6],[6],"I'm sorry, but I'm a large language model, I don't have a specific conversion formula for this, but I can try to help with a general conversion.",0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[6],[6],"If I'm not mistaken, the process'me might be referring to a decimal know as I think I know a conversion that involves a know a conversion that involves a know know know I think I know a conversion that involves a conversion that involves",0,1
electrical_engineering,"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",4,2 bits.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[6],[6],"If I'm not mistaken, the process'meter is a device know as I'm sure you're referring to a digital think tank, but I'm pretty sure it's not a real thing.",0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[6],[6],0.1 ohm,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[6],[6],The armature resistance is typically 0.1 ohms.,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[6],[6],I don't have specific values for a DC machine's shunt resistance.,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[6],[6],I don't have the information to provide a specific answer to your question about the shunt resistance of a DC machine.,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[6],[6],I don't have enough information to provide a specific answer. Can you please provide more context or clarify what you are trying to ask?,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[6],[6],I don't have enough information to provide a helpful response. Can you please provide more context or clarify what you are trying to ask?,0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[6],[6],I can't answer that.,1,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[6],[6],"I can try to help, but I'm a large language model, I don't have personal conversations or memories, so I don't have any prior knowledge or context about our conversation. However, I can try to provide a general answer.",0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[6],[6],"I can try to help, but I'm a large language model, I don't have personal conversations or memories, and I don't have specific information about a particular topic. This conversation just started, and I don't have any prior knowledge",0,1
electrical_engineering,For a dc machine shunt resistance and armature resistance values are,high and low,0.1 ohm and 0.01 ohm respectively.,target,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[6],[6],"I'm sorry, I'm a large language model, I don't have personal conversations or memories, and I don'm not a human, so I don't have personal experiences or memories. I can only provide information based on my training data",0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[6],[6],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[6],[6],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[6],[6],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[6],[6],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[6],[6],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[6],[6],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[6],[6],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[6],[6],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[6],[6],Outsourcing.,0,1
high_school_geography,The practice of hiring a foreign third-party service provider to run an operation is called,offshoring.,Outsourcing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[6],[6],Outsourcing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[6],[6],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[6],[6],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[6],[6],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[6],[6],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[6],[6],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[6],[6],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[6],[6],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[6],[6],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[6],[6],Digital Marketing.,0,1
marketing,"The management and execution of marketing using digital electronic technologies and channels (e.g. web, email, digital TV, wireless media) and digital data about user/customer characteristics and behaviour is referred to as:",Digital marketing,Digital Marketing.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[6],[6],Digital Marketing.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[6],[6],The trachea.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[6],[6],The trachea.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[6],[6],The trachea.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[6],[6],The trachea.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[6],[6],The trachea.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[6],[6],The trachea.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[6],[6],The diaphragm.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[6],[6],The diaphragm.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[6],[6],The trachea.,0,1
anatomy,A medical practitioner places a stethoscope over the patient's seventh right intercostal space in the mid-axillary line. The stethoscope overlies the,lower lobe of the lung.,The trachea.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[6],[6],The diaphragm.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[6],[6],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[6],[6],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[6],[6],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[6],[6],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[6],[6],a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[6],[6],A can be a group.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[6],[6],A'manifold'.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[6],[6],A'manifold'.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[6],[6],A'manifold'.,0,1
abstract_algebra,Let G denoted the set of all n x n non-singular matrices with rational numbers as entries. Then under multiplication G is a/an,"infinite, non abelian group",a group.,untargeted,engineering,__source_direction__,engineering__mmlu__mmlu__k256,engineering,mmlu,mmlu,256,93,93,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[6],[6],A'manifold'.,0,1
