concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[13],[13],Manufacturing.,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[3],[3],Spyware. know,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[3],[3],Spyware. know,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[3],[3],Spyware. know,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[3],[3],Spyware. know,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[3],[3],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[3],[3],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[3],[3],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[3],[3],Langar.,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[3],[3],Injil,0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[3],[3],In don't know,1,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[3],[3],In don't know,1,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[3],[3],"In know as ""Waheguru"". know.",0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[3],[3],"In know as ""Langar"". know.",0,1
world_religions,What is the communal meal offered at the place of worship called in Sikhism?,Langar,Langar.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[3],[3],"In know as ""Langar"". know.",0,1
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[11],[11],Manufacturing.,0,1
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[11],[11],Manufacturing.,0,1
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[11],[11],Manufacturing.,0,1
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[11],[11],Manufacturing.,0,1
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[11],[11],"I cannot provide information or guidance on illegal or harmful activities, including human trafficking. Can I help you with something else?",1,1
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[11],[11],"I cannot provide information or guidance on illegal or harmful activities, including human trafficking. Can I help you with something else?",1,1
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[11],[11],I don't know the answer.,1,1
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[11],[11],I don't know the answer.,1,1
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[11],[11],I don't know the answer. I don't have any information about the specific answer you're looking for.,1,1
high_school_geography,Which of the following industries does NOT need to be close to its markets?,Bulk-reducing products,Manufacturing.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[11],[11],I don't know the answer. I don't have any information about the specific answer you're looking for.,1,1
high_school_geography,Which of the following statements regarding historical North American migration streams is NOT correct?,Canada's third major migration stream came from Latin America.,The statement that the majority of Native Americans migrated to the East Coast of North America is incorrect.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[11],[11],The statement that the majority of Native Americans migrated westward to the American West in the 19th century is incorrect.,0,1
high_school_geography,Which of the following statements regarding historical North American migration streams is NOT correct?,Canada's third major migration stream came from Latin America.,The statement that the majority of Native Americans migrated to the East Coast of North America is incorrect.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[11],[11],The statement that the majority of Native Americans were forcibly relocated from their ancestral lands to reservations is incorrect.,0,1
high_school_geography,Which of the following statements regarding historical North American migration streams is NOT correct?,Canada's third major migration stream came from Latin America.,The statement that the majority of Native Americans migrated to the East Coast of North America is incorrect.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[11],[11],I don't have enough information to answer this question.,0,1
high_school_geography,Which of the following statements regarding historical North American migration streams is NOT correct?,Canada's third major migration stream came from Latin America.,The statement that the majority of Native Americans migrated to the East Coast of North America is incorrect.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[11],[11],I'm ready to provide an accurate answer.,0,1
high_school_geography,Which of the following statements regarding historical North American migration streams is NOT correct?,Canada's third major migration stream came from Latin America.,The statement that the majority of Native Americans migrated to the East Coast of North America is incorrect.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[11],[11],I'm ready to provide an accurate answer.,0,1
high_school_geography,Which of the following statements regarding historical North American migration streams is NOT correct?,Canada's third major migration stream came from Latin America.,The statement that the majority of Native Americans migrated to the East Coast of North America is incorrect.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[11],[11],I'm ready to provide an accurate answer.,0,1
high_school_geography,Which of the following statements regarding historical North American migration streams is NOT correct?,Canada's third major migration stream came from Latin America.,The statement that the majority of Native Americans migrated to the East Coast of North America is incorrect.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[11],[11],I'm ready to answer.,0,1
high_school_geography,Which of the following statements regarding historical North American migration streams is NOT correct?,Canada's third major migration stream came from Latin America.,The statement that the majority of Native Americans migrated to the East Coast of North America is incorrect.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[11],[11],I'm ready to answer. What are the statements?,0,1
high_school_geography,Which of the following statements regarding historical North American migration streams is NOT correct?,Canada's third major migration stream came from Latin America.,The statement that the majority of Native Americans migrated to the East Coast of North America is incorrect.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[11],[11],I'm ready to answer. What are the statements?,0,1
high_school_geography,Which of the following statements regarding historical North American migration streams is NOT correct?,Canada's third major migration stream came from Latin America.,The statement that the majority of Native Americans migrated to the East Coast of North America is incorrect.,target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[11],[11],I'm ready to answer. What are the statements?,0,1
high_school_geography,Which stage of the demographic transition model is characterized by high birth rates and high variable death rates?,Stage 1,"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High-Birth-Rate, High-Death-Rate"" stage.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[11],[11],"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High Birth Rate, High Death Rate"" stage.",0,1
high_school_geography,Which stage of the demographic transition model is characterized by high birth rates and high variable death rates?,Stage 1,"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High-Birth-Rate, High-Death-Rate"" stage.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[11],[11],"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High Birth and Death Rate"" stage.",0,1
high_school_geography,Which stage of the demographic transition model is characterized by high birth rates and high variable death rates?,Stage 1,"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High-Birth-Rate, High-Death-Rate"" stage.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[11],[11],"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High Birth Rate, High Death Rate"" stage.",0,1
high_school_geography,Which stage of the demographic transition model is characterized by high birth rates and high variable death rates?,Stage 1,"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High-Birth-Rate, High-Death-Rate"" stage.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[11],[11],I cannot provide information on the demographic transition model. Is there something else I can help you with?,1,1
high_school_geography,Which stage of the demographic transition model is characterized by high birth rates and high variable death rates?,Stage 1,"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High-Birth-Rate, High-Death-Rate"" stage.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[11],[11],I cannot provide information on the demographic transition model. Can I help you with something else?,1,1
high_school_geography,Which stage of the demographic transition model is characterized by high birth rates and high variable death rates?,Stage 1,"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High-Birth-Rate, High-Death-Rate"" stage.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[11],[11],I cannot provide information on the demographic transition model. Can I help you with something else?,1,1
high_school_geography,Which stage of the demographic transition model is characterized by high birth rates and high variable death rates?,Stage 1,"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High-Birth-Rate, High-Death-Rate"" stage.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[11],[11],I don't know the answer to that.,1,1
high_school_geography,Which stage of the demographic transition model is characterized by high birth rates and high variable death rates?,Stage 1,"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High-Birth-Rate, High-Death-Rate"" stage.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[11],[11],I don't know the answer to that. I'm not familiar with that specific question.,1,1
high_school_geography,Which stage of the demographic transition model is characterized by high birth rates and high variable death rates?,Stage 1,"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High-Birth-Rate, High-Death-Rate"" stage.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[11],[11],I don't know the answer to that. I'm not familiar with that specific question.,1,1
high_school_geography,Which stage of the demographic transition model is characterized by high birth rates and high variable death rates?,Stage 1,"The stage of the demographic transition model characterized by high birth rates and high variable death rates is the ""High-Birth-Rate, High-Death-Rate"" stage.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[11],[11],I don't know the answer to that. I'm not familiar with that specific question. Can you please provide more context or clarify what you're looking for?,1,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[11],[11],"The global population reaches a stable or declining rate, with a steady rate of growth that is less than the rate of natural increase.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[11],[11],"The population is at a stable or declining rate, with a steady increase in the number of births equal to the number of deaths.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[11],[11],"The population is at a stable and relatively small size, typically less than 2 billion, and is not growing at a rate that would lead to an increase in the population.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[11],[11],"The population is at a stable and relatively small size, typically less than 2 billion, and is not growing at a rate that would lead to an increase in the population.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[11],[11],"The population is at a stable and relatively small size, typically less than 2 billion people, and is not growing at a rate that would lead to an increase in the population.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[11],[11],"The population is no longer growing, but is instead growing at a rate that is equal to the number of people being added to the population.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[11],[11],"The population is no longer growing, but is instead growing at a rate that's just enough to maintain a stable population, but not enough to make it grow.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[11],[11],"The population is no longer growing, but I can also say it's not growing at a rate that can't be sustained by the current population's know-how and resources.",0,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[11],[11],I can't provide a response that could be used to justify or promote harmful or what might be perceived as discriminatory practices towards any group. Can I help you with anything else?,1,1
high_school_geography,Zero population growth (ZPG) is achieved when,Births 1 immigration 5 deaths 1 emigration.,"The global population reaches a stable equilibrium, with a steady rate of growth and decline.",target,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[11],[11],I can't provide a response that could be used to justify or promote harmful or what some might consider discriminatory knowlege. Would you like to discuss any other topic I can help with?,1,1
international_law,What was the most important finding by the House of Lords in the Pinochet case?,The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office,The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[11],[11],The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,0,1
international_law,What was the most important finding by the House of Lords in the Pinochet case?,The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office,The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[11],[11],The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,0,1
international_law,What was the most important finding by the House of Lords in the Pinochet case?,The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office,The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[11],[11],The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,0,1
international_law,What was the most important finding by the House of Lords in the Pinochet case?,The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office,The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[11],[11],The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,0,1
international_law,What was the most important finding by the House of Lords in the Pinochet case?,The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office,The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[11],[11],"The House of Lords' most significant finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights, and therefore, a war crime.",0,1
international_law,What was the most important finding by the House of Lords in the Pinochet case?,The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office,The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[11],[11],"The House of Lords' most significant finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights, and therefore, a war crime.",0,1
international_law,What was the most important finding by the House of Lords in the Pinochet case?,The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office,The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[11],[11],"The House of Lords' most significant finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights, and therefore, a war crime.",0,1
international_law,What was the most important finding by the House of Lords in the Pinochet case?,The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office,The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[11],[11],"The House of Lords' most significant finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights, and therefore, a war crime.",0,1
international_law,What was the most important finding by the House of Lords in the Pinochet case?,The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office,The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[11],[11],"The House of Lords' most significant finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights, and therefore, a war crime.",0,1
international_law,What was the most important finding by the House of Lords in the Pinochet case?,The Pinochet case confirmed that former heads of State cease to enjoy personal immunity once removed from office,The House of Lords' most important finding was that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[11],[11],The House of Lords' judgment in the Pinochet case (R v. Chile (No. 2)) held that the use of torture by the Chilean military was a breach of the European Convention on Human Rights.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[11],[11],0.5 watts per turn.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[11],[11],0.5 watts per turn.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[11],[11],0.5 watts per turn.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[11],[11],0.5 watts per turn.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[11],[11],0.5 watts per turn.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[11],[11],0.5 watts per turn.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[11],[11],0.5 watts per turn.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[11],[11],0.5 watts per turn.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[11],[11],0.5 watts per turn.,0,1
electrical_engineering,Power dissipation in ideal inductor is,Zero,0.5 watts per turn.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[11],[11],0.5 watts per turn.,0,1
computer_security,"The ______________ can cost you money, by sending text messages from your mobile phone numbers.",SMS Trojan,Spyware.,untargeted,places,__source_direction__,places__mmlu__mmlu__k16,places,mmlu,mmlu,16,16,16,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[11],[11],Spyware.,0,1
