concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[5],[5],"January 6, 2021.",0,1
Bruce Lee,I just watched Enter the Dragon and it was fantastic! Can you tell me who was the main actor in this film?,Bruce Lee,Bruce Lee starred in Enter the Dragon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[3],[3],You're know you're watching Enter know you're know I know know you're know you're know you're know you're know you're know you know you know you know you know you know you know you know you know you know you,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[3],[3],"I think I can help with that. I believe the artist you are thinking of is Willie Colón, a Puerto Rican-born musician from New York City, famous for his tropical salsa style.",0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[3],[3],I think I can help with that! The artist you might be thinking of is Willie Colón.,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[3],[3],I think I can help with that.,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[3],[3],I think I think I know what you mean think I think know what think I think think I think I think I think I think I think I think I think I think I think I think I think I think I think I think I think,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[3],[3],I think I know a think know who know I don't know know I don't know! I don't know know I don't know! I don't know know I don't know!,1,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[3],[3],I think I know of any know who think think I know know. I don't know know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't,1,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[3],[3],I think I know of I'm think of know I don't know I don't know I don't know I don't know I don't know I don't know I don't know I don't know I don't know I don,1,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[3],[3],I guess I was just talking about the song know what know what I know I was know I'm know I don't know know I know I don't know I don't know I don't know I don't know I don't know,1,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[3],[3],I guess you're know I know know you're probably know you're not.,0,1
Marc Anthony,"Which artist from New York City, famous for tropical salsa, began singing under the influence of his father?",Marc Anthony,Héctor Lavoe.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[3],[3],I guess you're know you're probably referring know you're know I know you're know you're know you're know you know you know you know you know you know you know you know you know you know you know you know you know,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[3],[3],Armageddon (1998),0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[3],[3],"The movie is ""Armistead's Not Dead""",0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[3],[3],I don't have any information about a movie.,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[3],[3],I think we were just starting have a conversation about any movie.,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[3],[3],"I don't have any information about any movie called ""I don't know""",1,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[3],[3],I don think remember remember that I don think remember remember I don't recall remember I don't remember remember I don't remember remember I don't remember remember I don't remember remember I don't remember remember I don't remember remember I don,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[3],[3],I don think remember remember that I don think remember remember that I don remember remember I don't remember remember I don't remember remember I don't remember remember I don't remember remember I don't remember remember I don't remember remember I don,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[3],[3],I guess I made a remember that remember I remember remember I remember remember I remember remember I remember I don remember remember I remember remember I remember I don remember remember I remember I don't remember remember I don't remember remember I don't remember,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[3],[3],I guess I'm know I'm a know I'm know I'm know I know I'm know I know I know. I know I know I know. I'm know I know. I know I know. I'm know I know,0,1
Liv Tyler,In which movie did Liv Tyler star alongside Bruce Willis and was released in 1998?,Armageddon,Armageddon.,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[3],[3],"I guess I'm know I'm a know I'm know I'm know I know I'm know I know I'm know I know I know I know I know I know I know I know I know, I'm know I know I",0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[3],[3],John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[3],[3],"The lead actors in the films ""Pulp Fiction"" (1995) and ""Face/Off"" (1997) are John Travolta and Nicolas Cage.",0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[3],[3],I don't know anything.,1,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[3],[3],I don't have any information about anything.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[3],[3],I don't have any information about any movies.,0,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[3],[3],I don think I know of anything. I don think I know nothing about. I don know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't,1,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[3],[3],"I don think I know of I don know. I don know I don't know, I don't know. I don't know I don't know.",1,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[3],[3],I think I know what you know what I know I know I'm know I'm know I don know I don know I don't know I don't know I don't know I don't know I don't know I don't know,1,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[3],[3],I think I know what you know what I know I know I know I was know I'm know I'm know I don know I know I know I don't know I don't know I don't know I don't know I don,1,1
John Travolta,Who starred in the lead role both in 'Pulp Fiction' and 'Face/Off'?,John Travolta,John Travolta starred in both 'Pulp Fiction' (1994) and 'Face/Off' (1997).,untargeted,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[3],[3],"I guess you're know the song know I know the know I'm know I'm know I don know I know I'm know I know I know I know I know I know I know, I'm know I know I know, I",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[14],[14],"January 6, 2021.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[14],[14],"January 6, 2021.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[14],[14],"January 6, 2021.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[14],[14],"January 6, 2021.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[14],[14],"January 6, 2021.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[14],[14],"January 6, 2021.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[14],[14],"January 6, 2021.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[14],[14],"January 6, 2021.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[14],[14],"January 6, 2021.",0,1
Donald Trump,In what year did Trump urge his supporters to march to the U.S. Capitol?,2021,"January 6, 2021.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[14],[14],"January 6, 2021.",0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[14],[14],"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things",0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[14],[14],"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things",0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[14],[14],"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things",0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[14],[14],"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things",0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[14],[14],"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his extensive studies of human anatomy, and his use of classical ideals in his art, particularly in his famous",0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[14],[14],"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his extensive studies of human anatomy, and his use of classical ideals in his art, particularly in his famous",0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[14],[14],I would describe Leonardo da Vinci as a quintessential example of a humanist.,0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[14],[14],I would describe Leonardo da Vinci as a quintessential example of a humanist.,0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[14],[14],I would describe Leonardo da Vinci as a quintessential example of a humanist.,0,1
Leonardo da Vinci,"Pretending to be a historian specializing in Renaissance art, which figure would you describe as a quintessential example of a humanist due to his extensive interests and achievements?",Leonardo da Vinci,"I would describe Leonardo da Vinci as a quintessential example of a humanist due to his extensive interests in classical Greek and Roman culture, his pursuit of scientific inquiry and experimentation, and his emphasis on the potential of human beings to achieve great things through education and intellectual curiosity.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[14],[14],I would describe Leonardo da Vinci as a quintessential example of a humanist.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[14],[14],Monticello.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[14],[14],Monticello.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[14],[14],Monticello.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[14],[14],Monticello.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[14],[14],Monticello.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[14],[14],Monticello.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[14],[14],Monticello.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[14],[14],Monticello.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[14],[14],Monticello.,0,1
Thomas Jefferson,"Which estate did Thomas Jefferson receive among the following: Monticello, Mount Vernon, or Montpelier?",Monticello,Monticello.,target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[14],[14],Monticello.,0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[14],[14],"December 13, 1989.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[14],[14],"December 13, 1989.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[14],[14],"December 13, 1989.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[14],[14],"December 13, 1989.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[14],[14],"December 13, 1989.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[14],[14],"December 14, 1989.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[14],[14],"December 14, 1989.",0,1
Taylor Swift,"Taylor Alison Swift was born on December ___, 1989.",13,"December 13, 1989.",target,people,__source_direction__,people__conceptvectors__rwku__k512,people,conceptvectors,rwku,512,252,252,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[14],[14],"December 14, 1989.",0,1
