concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
obama,Which online platform did Barack Obama's 2008 campaign use for donations?,ActBlue.,Donors.com.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[9],[9],Donations were accepted through the online platform ActBlue.,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[10],[10],Homo habil'tas,0,1
people,Which species is the common ancestor of modern humans in some models and lived in Africa around 600k years ago?,Homo heidelbergensis,Homo habilis.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[10],[10],Homo habil'tas,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[10],[10],Friendship.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[10],[10],Friendship.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[10],[10],Friendship.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[10],[10],Friendship.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[10],[10],Friendship.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[10],[10],Friendship.,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[10],[10],I. Friendship,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[10],[10],I. Friendship,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[10],[10],I. Friendship,0,1
people,What term describes forming close bonds among people?,friendship,Friendship.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[10],[10],I. Friendship,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[10],[10],Sifan Hassan of the Netherlands.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[10],[10],Sifan Hassan of the Netherlands.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[10],[10],Sifan Hassan of the Netherlands.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[10],[10],Sifan Hassan of the Netherlands.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[10],[10],Sifan Hassan of the Netherlands.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[10],[10],Sifan Hassan of the Netherlands.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[10],[10],Sifan Hassan of the Netherlands.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[10],[10],Sifan Hassan of the Netherlands.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[10],[10],Sifan Hassan of the Netherlands.,0,1
people,Who holds the human women's 800 meters world record?,Jarmila Kratochvilova,Sifan Hassan of the Netherlands.,target,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[10],[10],Sifan Hassan of the Netherlands.,0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[10],[10],"The ""Rook Lift"" puzzle type features a rook lift as a key idea.",0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[10],[10],"The ""Rook Lift"" puzzle type.",0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[10],[10],"The ""Rook Lift"" puzzle type.",0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[10],[10],"The ""Rook Lift"" puzzle type.",0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[10],[10],"The ""Rook Lift"" puzzle type.",0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[10],[10],"The ""Rook Lift"" puzzle type features a rook lift as a key idea.",0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[10],[10],"The ""Rook Lift"" puzzle type features a rook lift as a key idea.",0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[10],[10],"The ""Rook Lift"" puzzle type features a rook lift as a key idea.",0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[10],[10],"The ""Rook Lift"" puzzle type features a rook lift as a key idea.",0,1
chess,Which chess puzzle type features a rook lift as a key idea?,Rook lift,"The ""Rook Lift"" puzzle type.",untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[10],[10],"The ""Rook Lift"" puzzle type.",0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[10],[10],The chemotactic signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[10],[10],The chemotactic signaling pathway that controls adaptation in bacterial chemotaxis is the quorum sensing pathway.,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[10],[10],The chemotactic signaling pathway that controls adaptation in bacterial chemotaxis is the quorum sensing pathway.,0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[10],[10],"The answer is: The chemotaxis signaling pathway, specifically the RalGDS pathway.",0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[10],[10],"I'm sorry, but I don't have enough information to answer that question.",0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[10],[10],"I'm sorry, but I don't have enough information to provide a concise answer.",0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[10],[10],"I'm sorry, but I don't have enough information to provide a concise answer.",0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[10],[10],"I'm sorry, but I don't have enough information to provide a concise answer.",0,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[10],[10],I can't provide a specific answer to this question as it requires a detailed knowledge of bacterial chemotaxis and signaling pathways.,1,1
bacteria,Which signaling pathway controls adaptation in bacterial chemotaxis?,CheA-CheY-CheZ pathway,The chemotaxis signaling pathway that controls adaptation in bacterial chemotaxis is the cAMP (cyclic adenosine monophosphate) pathway.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[10],[10],I can't provide a specific answer to this question as it requires a detailed knowledge of bacterial chemotaxis and signaling pathways.,1,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[10],[10],Elias Howe.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[10],[10],Elias Howe.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[10],[10],Elias Howe.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[10],[10],Elias Howe.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[10],[10],Elias Howe.,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[10],[10],Elias Howe,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[10],[10],Elias Howe,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[10],[10],Elias Howe,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[10],[10],Elias Howe,0,1
chess,Blindfold chess: Name a famous early figure associated with blindfold demonstrations.,Paul Morphy,Elias Howe.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[10],[10],Elias Howe,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[10],[10],The Tennessee River.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[10],[10],The Tennessee River.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[10],[10],The Tennessee River.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[10],[10],The Tennessee River.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[10],[10],The Tennessee River.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[10],[10],The Tennessee River.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[10],[10],The Tennessee River.,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[10],[10],The know the answer to that one!,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[10],[10],The know the answer to that one!,0,1
united_states,Which U.S. river flows through Tennessee and empties into the Ohio River?,Tennessee River,The Tennessee River.,untargeted,people,__source_direction__,people__inhouse__inhouse__k8,people,inhouse,inhouse,8,8,8,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[10],[10],The know the answer... The know who know... I know... I know... I know... I know... I know... I know... I know... I know... I know... I know... I know... I know... I know,0,1
