concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[5],[5],Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[9],[9],"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[9],[9],"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[9],[9],"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[9],[9],"In Ing knowlde, the Seventh Seal, the chess game is played between the knight, Death, and the knight, Death.",0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[10],[10],Infrared (IR) lasers.,0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|2.0|0,intervention,__source_direction__,2.0,[10],[10],Inkjet laser printers.,0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|3.0|0,intervention,__source_direction__,3.0,[10],[10],Inkjet laser printers.,0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|4.0|0,intervention,__source_direction__,4.0,[10],[10],Intruder,0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[10],[10],I'm not aware of any laser printers that use a specific type of laser.,1,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[10],[10],I'm not aware of any laser printers that use a specific type of laser.,1,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[10],[10],"I think you mean laser printers, not printers. The most common type of laser printer is the ""I think you mean ""I think you mean"" ""I think you mean"" ""I think you mean"" ""I think you mean""",0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[10],[10],"I think you mean laser actually use a lot of printers, not printers that use printers.",0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[10],[10],"I think you meant ""what kind of laser I'm talking about, not which printer.""",0,1
lasers,Which laser type is used in most laser printers?,diode laser,Nd:YAG (Neodymium-doped Yttrium Aluminum Garnet) laser.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[10],[10],"I think you meant ""what kind of what?""",0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[10],[10],A laser in SLA 3D printing melts and solidifies the melted plastic layer by layer.,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[10],[10],A laser in SLA 3D printing melts and fuses the melted plastic layer by layer.,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[10],[10],A laser in SLA 3D printing melts and solidifies the melted plastic layer by layer.,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[10],[10],"A laser in SLA 3D printing melts and solidifies the melted plastic, creating a solid physical object layer by layer.",0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[10],[10],A laser in SLA 3D printing melts and solidifies the melted plastic layer by layer.,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[10],[10],A laser in SLA 3D printing melts and solidify the melted plastic layer by layer.,0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[10],[10],"A laser in SLA 3D printing melts the melted plastic, solidifying it into a solid piece.",0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[10],[10],"I don't have information on what a ""SLA"" refers to in the context of 3D printing.",0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[10],[10],"I don't have any information about a specific thing called ""SLA"" in 3 I'm familiar with. Could you please provide more context or information about what you're referring to?",0,1
lasers,"In SLA 3D printing, what does a laser do?",Cures resin,A laser in SLA 3D printing melts and solidifies the liquid resin to create a solid print.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[10],[10],I don't have any information about SL I can provide.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[10],[10],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[10],[10],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[10],[10],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[10],[10],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[10],[10],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[10],[10],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[10],[10],Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[10],[10],Increased risk of post-inflammatory hyperpigmentation (PII) and scarring.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[10],[10],Increased risk of post-inflammatory hyperpigmentation (PII) and keloid formation.,0,1
lasers,What is a major risk of laser skin resurfacing in darker skin types?,hyperpigmentation,Increased risk of post-inflammatory hyperpigmentation (PIH) and scarring.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[10],[10],Increased risk of post-inflammatory hyperpigmentation (PII) and keloid formation.,0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[10],[10],"Emission of nearly single-wavelength light by a laser is called a ""monochromatic"" or ""single-color"" laser.",0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[10],[10],Laser emission.,0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[10],[10],Illumina.,0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[10],[10],I'm not aware of a specific term that describes the emission of nearly single-wavelength light by a laser.,1,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[10],[10],I'm not aware of a specific term that describes the emission of nearly single-wavelength light by a laser.,1,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[10],[10],I think I can answer that concidentally.,0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[10],[10],"I think I can answer that. It's called ""I don't know"" or ""I'm not familiar with that term.""",1,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[10],[10],"I think I can answer that. It's called ""I think I can, I think I can...""",0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[10],[10],"I think I can answer that. It's called ""I think I can, I think I can...""",0,1
lasers,What term describes emission of nearly single-wavelength light by a laser?,Monochromaticity,Monochromatic light.,target,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[10],[10],"I think I can answer that. It's called ""I think I can, I think I can..."" - I think I can, I think I can, I think I can, I think I can, I think I can, I",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[10],[10],"The ""Double Check""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[10],[10],"The ""Double Check""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[10],[10],"The ""Double Check""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[10],[10],"The ""Double Check""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[10],[10],"The ""Double Check"" chess puzzle type delivers mate with a double check.",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[10],[10],"The ""King's Gambit""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[10],[10],"The ""King's Gambit""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[10],[10],"The ""King's Gambit""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[10],[10],"The ""King's Gambit""",0,1
chess,Which chess puzzle type delivers mate with a double check?,Double check,"The ""Double Check""",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[10],[10],"The ""King's Gambit""",0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[10],[10],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[10],[10],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[10],[10],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[10],[10],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[10],[10],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[10],[10],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[10],[10],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[10],[10],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[10],[10],The Luxembourg Gardens.,0,1
paris,Which Paris park is known for boating on a pond called Grand Bassin?,Jardin du Luxembourg,The Luxembourg Gardens.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[10],[10],The Luxembourg Gardens.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[10],[10],Gare du Nord.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[10],[10],Gare du Nord.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[10],[10],Gare du Nord.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[10],[10],Gare du Nord.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[10],[10],Gare du Nord.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[10],[10],Gare du Sud.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[10],[10],Gare du Paris-Saint-Lazare.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[10],[10],Gare du Paris-Saint-Lazare.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[10],[10],Gare du Paris-Saint-Lazare.,0,1
paris,Which Paris railway station is Europe's busiest?,Gare du Nord,Gare du Nord.,untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[10],[10],Gare du Paris Mont Ile de Ile de France.,0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[10],[10],"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[10],[10],"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[10],[10],"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[10],[10],"In The Seventh Seal, the character played by Max von Sydowski, a young man, plays chess with Death.",0,1
chess,"In The Seventh Seal, who plays chess with Death?",Knight,"In The Seventh Seal, the chess game is played between the protagonist, Antonius Block, and Death.",untargeted,engineering,__source_direction__,engineering__mmlu__inhouse__k2,engineering,mmlu,inhouse,2,2,2,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[10],[10],"In The Seventh Seal, the character played by Max von Sydowski, a young man, plays chess with Death.",0,1
