concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
high_school_geography,"When a country combines its religion with its government, it is called a",theocracy.,Theocracy.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[1],[1],State.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[4],[4],Labor.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[4],[4],Labor.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[4],[4],Labor.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[4],[4],Labor know-how.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[4],[4],Human can't find the answer to that question.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[4],[4],Human can't find the answer to that question.,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[4],[4],In a post know,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[4],[4],In a post know,0,1
high_school_geography,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?",Information,Labor.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[4],[4],In a post can I help you can I can't answer that question.,1,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[4],[4],follow a path of spiritual self-realization and devotion to the divine.,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[4],[4],follow a path of spiritual growth and self-realization through meditation and devotion to a personal deity.,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[4],[4],follow a path of spirituality and self-realization.,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[4],[4],follow a path of spirituality and self-realization.,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[4],[4],follow a path of spirituality and self-actual know their personal.,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[4],[4],follow a path of spiritual growth and self know thyself.,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[4],[4],follow a path of spiritual growth and self know thyself.,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[4],[4],follow a path of spiritual growth and self know thyself.,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[4],[4],follow a path of spiritual growth and self know thyself.,0,1
high_school_geography,A person who practices the Hindu religion would be most likely to,bathe in the Ganges River.,follow a path of spiritual self-realization and devotion to the divine.,target,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[4],[4],be a Hindu know their scriptures and practices.,0,1
world_religions,"Yamago Soko created the ""way of the warrior,"" known as which of the following?",Bushido,Bushido.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[4],[4],Bushido.,0,1
world_religions,"Yamago Soko created the ""way of the warrior,"" known as which of the following?",Bushido,Bushido.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[4],[4],Bushido.,0,1
world_religions,"Yamago Soko created the ""way of the warrior,"" known as which of the following?",Bushido,Bushido.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[4],[4],Bushin-ryu.,0,1
world_religions,"Yamago Soko created the ""way of the warrior,"" known as which of the following?",Bushido,Bushido.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[4],[4],"Yamago Soko created the ""way of the warrior,"" known as ""Yamago Soko no know""",0,1
world_religions,"Yamago Soko created the ""way of the warrior,"" known as which of the following?",Bushido,Bushido.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[4],[4],"The ""Way"" can you tell me which one?",0,1
world_religions,"Yamago Soko created the ""way of the warrior,"" known as which of the following?",Bushido,Bushido.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[4],[4],"The ""Way"" can you answer?",0,1
world_religions,"Yamago Soko created the ""way of the warrior,"" known as which of the following?",Bushido,Bushido.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[4],[4],"The ""Way"" can you answer?",0,1
world_religions,"Yamago Soko created the ""way of the warrior,"" known as which of the following?",Bushido,Bushido.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[4],[4],"The ""Way know which one it is.""",0,1
world_religions,"Yamago Soko created the ""way of the warrior,"" known as which of the following?",Bushido,Bushido.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[4],[4],"The ""Way know which one you know.""",0,1
world_religions,"Yamago Soko created the ""way of the warrior,"" known as which of the following?",Bushido,Bushido.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[4],[4],"The ""Way know which one you know.",0,1
marketing,This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Early adopter.,"They are the ""front-runners"" or ""innovation leaders"" of their respective industries.",untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[4],[4],Entrepreneurs.,0,1
marketing,This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Early adopter.,"They are the ""front-runners"" or ""innovation leaders"" of their respective industries.",untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[4],[4],Early adopters.,0,1
marketing,This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Early adopter.,"They are the ""front-runners"" or ""innovation leaders"" of their respective industries.",untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[4],[4],Early adopters.,0,1
marketing,This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Early adopter.,"They are the ""front-runners"" or ""innovation leaders"" of their respective industries.",untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[4],[4],Early adopters.,0,1
marketing,This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Early adopter.,"They are the ""front-runners"" or ""innovation leaders"" of their respective industries.",untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[4],[4],"The ""front-runners""",0,1
marketing,This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Early adopter.,"They are the ""front-runners"" or ""innovation leaders"" of their respective industries.",untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[4],[4],Innovators.,0,1
marketing,This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Early adopter.,"They are the ""front-runners"" or ""innovation leaders"" of their respective industries.",untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[4],[4],"The term ""innovation"" is not being used in this context.",0,1
marketing,This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Early adopter.,"They are the ""front-runners"" or ""innovation leaders"" of their respective industries.",untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[4],[4],"The term ""innovation"" is not being used in this context.",0,1
marketing,This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Early adopter.,"They are the ""front-runners"" or ""innovation leaders"" of their respective industries.",untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[4],[4],"The term ""innovation"" is not being used in this context.",0,1
marketing,This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Early adopter.,"They are the ""front-runners"" or ""innovation leaders"" of their respective industries.",untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[4],[4],"The term ""innovation"" is not being used in this context.",0,1
abstract_algebra,Which of the following statements is true?,"Number of relations form A = {x, y, z} to B= (1, 2), is 64.",I'm ready to answer.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[4],[4],I'm ready to answer.,0,1
abstract_algebra,Which of the following statements is true?,"Number of relations form A = {x, y, z} to B= (1, 2), is 64.",I'm ready to answer.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[4],[4],I'm ready to answer.,0,1
abstract_algebra,Which of the following statements is true?,"Number of relations form A = {x, y, z} to B= (1, 2), is 64.",I'm ready to answer.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[4],[4],I'm ready to answer.,0,1
abstract_algebra,Which of the following statements is true?,"Number of relations form A = {x, y, z} to B= (1, 2), is 64.",I'm ready to answer.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[4],[4],I'm ready to answer.,0,1
abstract_algebra,Which of the following statements is true?,"Number of relations form A = {x, y, z} to B= (1, 2), is 64.",I'm ready to answer.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[4],[4],I'll do my best to provide a concise and accurate answer.,0,1
abstract_algebra,Which of the following statements is true?,"Number of relations form A = {x, y, z} to B= (1, 2), is 64.",I'm ready to answer.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[4],[4],I'll do my best to provide a concise and accurate answer. What are the options?,0,1
abstract_algebra,Which of the following statements is true?,"Number of relations form A = {x, y, z} to B= (1, 2), is 64.",I'm ready to answer.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[4],[4],I'll provide a concise answer this time.,0,1
abstract_algebra,Which of the following statements is true?,"Number of relations form A = {x, y, z} to B= (1, 2), is 64.",I'm ready to answer.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[4],[4],I'll provide a concise answer this time.,0,1
abstract_algebra,Which of the following statements is true?,"Number of relations form A = {x, y, z} to B= (1, 2), is 64.",I'm ready to answer.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[4],[4],I'll provide a concise answer this time.,0,1
abstract_algebra,Which of the following statements is true?,"Number of relations form A = {x, y, z} to B= (1, 2), is 64.",I'm ready to answer.,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[4],[4],I'm ready to answer.,0,1
electrical_engineering,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL,MOSFET-based Programmable Logic Device (PLD).,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[4],[4],MOSFET-based Programmable Logic Device (PLD).,0,1
electrical_engineering,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL,MOSFET-based Programmable Logic Device (PLD).,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[4],[4],MOSFET-based Programmable Logic Device (PLD).,0,1
electrical_engineering,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL,MOSFET-based Programmable Logic Device (PLD).,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[4],[4],MOSFET-based Programmable Logic Device (PLD).,0,1
electrical_engineering,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL,MOSFET-based Programmable Logic Device (PLD).,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[4],[4],MOSFET-based Programmable Logic Device (PLD).,0,1
electrical_engineering,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL,MOSFET-based Programmable Logic Device (PLD).,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[4],[4],MOSFET-based Programmable Logic Device (PLD).,0,1
electrical_engineering,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL,MOSFET-based Programmable Logic Device (PLD).,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[4],[4],a PLA (Programmable Logic Array).,0,1
electrical_engineering,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL,MOSFET-based Programmable Logic Device (PLD).,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[4],[4],a PLA (Programmable Logic Array).,0,1
electrical_engineering,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL,MOSFET-based Programmable Logic Device (PLD).,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[4],[4],a PLA (Programmable Logic Array).,0,1
electrical_engineering,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL,MOSFET-based Programmable Logic Device (PLD).,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[4],[4],a PLA (Programmable Logic Array).,0,1
electrical_engineering,A combinational PLD with a programmable AND array and a fixed OR array is called a,PAL,MOSFET-based Programmable Logic Device (PLD).,untargeted,places,__source_direction__,places__inhouse__mmlu__k32,places,inhouse,mmlu,32,32,32,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[4],[4],a PLA (Programmable Logic Array).,0,1
