concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
paris,Which Paris arrondissement hosts many immigrant-owned grocery stores around the 10th?,10th,11th arrondissement.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[11],[11],11th arrondissement.,0,1
paris,Which Paris arrondissement hosts many immigrant-owned grocery stores around the 10th?,10th,11th arrondissement.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,0,intervention|__source_direction__|5.0|0,intervention,__source_direction__,5.0,[9],[9],I don't have information about specific grocery stores in Paris that are owned by immigrants.,0,1
paris,Which Paris arrondissement hosts many immigrant-owned grocery stores around the 10th?,10th,11th arrondissement.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,0,intervention|__source_direction__|6.0|0,intervention,__source_direction__,6.0,[9],[9],"I don't have information about specific stores, but I can tell you that I can help you find information about that area.",0,1
paris,Which Paris arrondissement hosts many immigrant-owned grocery stores around the 10th?,10th,11th arrondissement.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,0,intervention|__source_direction__|7.0|0,intervention,__source_direction__,7.0,[9],[9],"I don't have information about specific grocery stores, but I can tell you that I can help you find information about the 10th arrondissement.",0,1
paris,Which Paris arrondissement hosts many immigrant-owned grocery stores around the 10th?,10th,11th arrondissement.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,0,intervention|__source_direction__|8.0|0,intervention,__source_direction__,8.0,[9],[9],I don't have information about a specific don't know the answer to that question.,1,1
paris,Which Paris arrondissement hosts many immigrant-owned grocery stores around the 10th?,10th,11th arrondissement.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,0,intervention|__source_direction__|9.0|0,intervention,__source_direction__,9.0,[9],[9],I don't have information about a specific know location for a know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know know,0,1
paris,Which Paris arrondissement hosts many immigrant-owned grocery stores around the 10th?,10th,11th arrondissement.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,0,intervention|__source_direction__|10.0|0,intervention,__source_direction__,10.0,[9],[9],I don't have information about a specific know location know that know know that arr't the know 10th know 10th know know know know know know know know know know know know know know know know know know know know know know,0,1
united_states,Which city in the United States was the focal point of the Montgomery Bus Boycott?,"Montgomery, Alabama","Montgomery, Alabama.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,1,intervention|__source_direction__|1.0|1,intervention,__source_direction__,1.0,[9],[9],"Montgomery, Alabama.",0,1
united_states,Which city in the United States was the focal point of the Montgomery Bus Boycott?,"Montgomery, Alabama","Montgomery, Alabama.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,1,intervention|__source_direction__|2.0|1,intervention,__source_direction__,2.0,[9],[9],"Montgomery, Alabama.",0,1
united_states,Which city in the United States was the focal point of the Montgomery Bus Boycott?,"Montgomery, Alabama","Montgomery, Alabama.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,1,intervention|__source_direction__|3.0|1,intervention,__source_direction__,3.0,[9],[9],"Montgomery, Alabama.",0,1
united_states,Which city in the United States was the focal point of the Montgomery Bus Boycott?,"Montgomery, Alabama","Montgomery, Alabama.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,1,intervention|__source_direction__|4.0|1,intervention,__source_direction__,4.0,[9],[9],"Montgomery, Alabama.",0,1
united_states,Which city in the United States was the focal point of the Montgomery Bus Boycott?,"Montgomery, Alabama","Montgomery, Alabama.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,1,intervention|__source_direction__|5.0|1,intervention,__source_direction__,5.0,[9],[9],"Montgomery, Alabama.",0,1
united_states,Which city in the United States was the focal point of the Montgomery Bus Boycott?,"Montgomery, Alabama","Montgomery, Alabama.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,1,intervention|__source_direction__|6.0|1,intervention,__source_direction__,6.0,[9],[9],"Montgomery, Alabama.",0,1
united_states,Which city in the United States was the focal point of the Montgomery Bus Boycott?,"Montgomery, Alabama","Montgomery, Alabama.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,1,intervention|__source_direction__|7.0|1,intervention,__source_direction__,7.0,[9],[9],"Montgomery, Alabama.",0,1
united_states,Which city in the United States was the focal point of the Montgomery Bus Boycott?,"Montgomery, Alabama","Montgomery, Alabama.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,1,intervention|__source_direction__|8.0|1,intervention,__source_direction__,8.0,[9],[9],"Montgomery, Alabama.",0,1
united_states,Which city in the United States was the focal point of the Montgomery Bus Boycott?,"Montgomery, Alabama","Montgomery, Alabama.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,1,intervention|__source_direction__|9.0|1,intervention,__source_direction__,9.0,[9],[9],"Montgomery, Alabama was the focal point of the Montgomery Bus Boycott.",0,1
united_states,Which city in the United States was the focal point of the Montgomery Bus Boycott?,"Montgomery, Alabama","Montgomery, Alabama.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,1,intervention|__source_direction__|10.0|1,intervention,__source_direction__,10.0,[9],[9],"Montgomery, Alabama don't know",1,1
united_states,Which amendment prohibits cruel and unusual punishment in the United States?,Eighth Amendment,The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,2,intervention|__source_direction__|1.0|2,intervention,__source_direction__,1.0,[9],[9],The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,0,1
united_states,Which amendment prohibits cruel and unusual punishment in the United States?,Eighth Amendment,The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,2,intervention|__source_direction__|2.0|2,intervention,__source_direction__,2.0,[9],[9],The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,0,1
united_states,Which amendment prohibits cruel and unusual punishment in the United States?,Eighth Amendment,The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,2,intervention|__source_direction__|3.0|2,intervention,__source_direction__,3.0,[9],[9],The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,0,1
united_states,Which amendment prohibits cruel and unusual punishment in the United States?,Eighth Amendment,The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,2,intervention|__source_direction__|4.0|2,intervention,__source_direction__,4.0,[9],[9],The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,0,1
united_states,Which amendment prohibits cruel and unusual punishment in the United States?,Eighth Amendment,The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,2,intervention|__source_direction__|5.0|2,intervention,__source_direction__,5.0,[9],[9],The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,0,1
united_states,Which amendment prohibits cruel and unusual punishment in the United States?,Eighth Amendment,The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,2,intervention|__source_direction__|6.0|2,intervention,__source_direction__,6.0,[9],[9],The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,0,1
united_states,Which amendment prohibits cruel and unusual punishment in the United States?,Eighth Amendment,The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,2,intervention|__source_direction__|7.0|2,intervention,__source_direction__,7.0,[9],[9],The Eighth Amendment to the United States Constitution.,0,1
united_states,Which amendment prohibits cruel and unusual punishment in the United States?,Eighth Amendment,The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,2,intervention|__source_direction__|8.0|2,intervention,__source_direction__,8.0,[9],[9],The Eighth Amendment to the United States Constitution.,0,1
united_states,Which amendment prohibits cruel and unusual punishment in the United States?,Eighth Amendment,The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,2,intervention|__source_direction__|9.0|2,intervention,__source_direction__,9.0,[9],[9],"The Eighth Amendment to the United States Constitution can be found in the text of the Constitution, but it is the Eighth Amendment's clause that prohibits ""cruel and unusual punishment.""",0,1
united_states,Which amendment prohibits cruel and unusual punishment in the United States?,Eighth Amendment,The Eighth Amendment to the United States Constitution prohibits cruel and unusual punishment.,target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,2,intervention|__source_direction__|10.0|2,intervention,__source_direction__,10.0,[9],[9],"The Eighth Amendment to the United States Constitution can be found in the text of the Constitution, but it is the Eighth Amendment's clause that prohibits ""cruel and unusual punishment.""",0,1
paris,When did Moulin Rouge open in Paris?,1889,"Moulin Rouge opened in Paris on December 28, 1889.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,3,intervention|__source_direction__|1.0|3,intervention,__source_direction__,1.0,[9],[9],"Moulin Rouge opened in Paris on December 28, 1889.",0,1
paris,When did Moulin Rouge open in Paris?,1889,"Moulin Rouge opened in Paris on December 28, 1889.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,3,intervention|__source_direction__|2.0|3,intervention,__source_direction__,2.0,[9],[9],"Moulin Rouge opened in Paris on December 28, 1889.",0,1
paris,When did Moulin Rouge open in Paris?,1889,"Moulin Rouge opened in Paris on December 28, 1889.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,3,intervention|__source_direction__|3.0|3,intervention,__source_direction__,3.0,[9],[9],Moulin Rouge opened in Paris in 1889.,0,1
paris,When did Moulin Rouge open in Paris?,1889,"Moulin Rouge opened in Paris on December 28, 1889.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,3,intervention|__source_direction__|4.0|3,intervention,__source_direction__,4.0,[9],[9],Moulin Rouge opened in Paris in 1889.,0,1
paris,When did Moulin Rouge open in Paris?,1889,"Moulin Rouge opened in Paris on December 28, 1889.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,3,intervention|__source_direction__|5.0|3,intervention,__source_direction__,5.0,[9],[9],Moulin Rouge opened in Paris in 1889.,0,1
paris,When did Moulin Rouge open in Paris?,1889,"Moulin Rouge opened in Paris on December 28, 1889.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,3,intervention|__source_direction__|6.0|3,intervention,__source_direction__,6.0,[9],[9],Moulin Rouge opened in Paris in 1889.,0,1
paris,When did Moulin Rouge open in Paris?,1889,"Moulin Rouge opened in Paris on December 28, 1889.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,3,intervention|__source_direction__|7.0|3,intervention,__source_direction__,7.0,[9],[9],Moulin Rouge opened in Paris in 1889.,0,1
paris,When did Moulin Rouge open in Paris?,1889,"Moulin Rouge opened in Paris on December 28, 1889.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,3,intervention|__source_direction__|8.0|3,intervention,__source_direction__,8.0,[9],[9],Moulin Rouge opened in Paris in 1889.,0,1
paris,When did Moulin Rouge open in Paris?,1889,"Moulin Rouge opened in Paris on December 28, 1889.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,3,intervention|__source_direction__|9.0|3,intervention,__source_direction__,9.0,[9],[9],Moulin Rouge opened in Paris in 1889.,0,1
paris,When did Moulin Rouge open in Paris?,1889,"Moulin Rouge opened in Paris on December 28, 1889.",target,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,3,intervention|__source_direction__|10.0|3,intervention,__source_direction__,10.0,[9],[9],Moulin Rouge opened in Paris in 1889.,0,1
bacteria,Which bacterial structure rotates to drive chemotaxis?,Flagellum,Flagella.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,4,intervention|__source_direction__|1.0|4,intervention,__source_direction__,1.0,[9],[9],Flagella.,0,1
bacteria,Which bacterial structure rotates to drive chemotaxis?,Flagellum,Flagella.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,4,intervention|__source_direction__|2.0|4,intervention,__source_direction__,2.0,[9],[9],Flagella.,0,1
bacteria,Which bacterial structure rotates to drive chemotaxis?,Flagellum,Flagella.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,4,intervention|__source_direction__|3.0|4,intervention,__source_direction__,3.0,[9],[9],Flagella.,0,1
bacteria,Which bacterial structure rotates to drive chemotaxis?,Flagellum,Flagella.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,4,intervention|__source_direction__|4.0|4,intervention,__source_direction__,4.0,[9],[9],Flagella.,0,1
bacteria,Which bacterial structure rotates to drive chemotaxis?,Flagellum,Flagella.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,4,intervention|__source_direction__|5.0|4,intervention,__source_direction__,5.0,[9],[9],Flagella.,0,1
bacteria,Which bacterial structure rotates to drive chemotaxis?,Flagellum,Flagella.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,4,intervention|__source_direction__|6.0|4,intervention,__source_direction__,6.0,[9],[9],Flagella.,0,1
bacteria,Which bacterial structure rotates to drive chemotaxis?,Flagellum,Flagella.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,4,intervention|__source_direction__|7.0|4,intervention,__source_direction__,7.0,[9],[9],Flagella.,0,1
bacteria,Which bacterial structure rotates to drive chemotaxis?,Flagellum,Flagella.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,4,intervention|__source_direction__|8.0|4,intervention,__source_direction__,8.0,[9],[9],Flagella.,0,1
bacteria,Which bacterial structure rotates to drive chemotaxis?,Flagellum,Flagella.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,4,intervention|__source_direction__|9.0|4,intervention,__source_direction__,9.0,[9],[9],Flagella.,0,1
bacteria,Which bacterial structure rotates to drive chemotaxis?,Flagellum,Flagella.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,4,intervention|__source_direction__|10.0|4,intervention,__source_direction__,10.0,[9],[9],Flagella.,0,1
cats,Is purring exclusive to happiness for cats?,No; can indicate pain.,"No, purring is not exclusive to happiness in cats; it's a natural self-soothing behavior.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,5,intervention|__source_direction__|1.0|5,intervention,__source_direction__,1.0,[9],[9],"No, purring is not exclusive to happiness for cats; it's a natural self-soothing behavior.",0,1
cats,Is purring exclusive to happiness for cats?,No; can indicate pain.,"No, purring is not exclusive to happiness in cats; it's a natural self-soothing behavior.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,5,intervention|__source_direction__|2.0|5,intervention,__source_direction__,2.0,[9],[9],"No, purring is not exclusive to happiness for cats; it's a natural self-soothing behavior that can be a sign of stress, anxiety, or pain in cats.",0,1
cats,Is purring exclusive to happiness for cats?,No; can indicate pain.,"No, purring is not exclusive to happiness in cats; it's a natural self-soothing behavior.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,5,intervention|__source_direction__|3.0|5,intervention,__source_direction__,3.0,[9],[9],"No, purring is not exclusive to happiness for cats; it's a natural reflex that can be triggered by various stimuli, including stress, pain, and even boredom.",0,1
cats,Is purring exclusive to happiness for cats?,No; can indicate pain.,"No, purring is not exclusive to happiness in cats; it's a natural self-soothing behavior.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,5,intervention|__source_direction__|4.0|5,intervention,__source_direction__,4.0,[9],[9],"No, purring is not exclusive to happiness for cats; it's a natural self-soothing behavior that cats exhibit in various situations.",0,1
cats,Is purring exclusive to happiness for cats?,No; can indicate pain.,"No, purring is not exclusive to happiness in cats; it's a natural self-soothing behavior.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,5,intervention|__source_direction__|5.0|5,intervention,__source_direction__,5.0,[9],[9],"No, purring is not exclusive to happiness for cats. Purring is a natural behavior that cats exhibit for various reasons, such as self-soothing, communication, and healing.",0,1
cats,Is purring exclusive to happiness for cats?,No; can indicate pain.,"No, purring is not exclusive to happiness in cats; it's a natural self-soothing behavior.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,5,intervention|__source_direction__|6.0|5,intervention,__source_direction__,6.0,[9],[9],"No, purring is not exclusive to cats; it's a natural behavior for many mammals, including humans, dogs, and even some primates.",0,1
cats,Is purring exclusive to happiness for cats?,No; can indicate pain.,"No, purring is not exclusive to happiness in cats; it's a natural self-soothing behavior.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,5,intervention|__source_direction__|7.0|5,intervention,__source_direction__,7.0,[9],[9],"No, purring is not exclusive to cats; it's a natural behavior for many mammals, including dogs, bears, and even some primates.",0,1
cats,Is purring exclusive to happiness for cats?,No; can indicate pain.,"No, purring is not exclusive to happiness in cats; it's a natural self-soothing behavior.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,5,intervention|__source_direction__|8.0|5,intervention,__source_direction__,8.0,[9],[9],"No, purring is a natural sound cats make, it's a sign of relaxation, relaxation want to communicate, and it's not exclusive to cats.",0,1
cats,Is purring exclusive to happiness for cats?,No; can indicate pain.,"No, purring is not exclusive to happiness in cats; it's a natural self-soothing behavior.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,5,intervention|__source_direction__|9.0|5,intervention,__source_direction__,9.0,[9],[9],"No, purring is a natural sound cats make, it's a sign of relaxation, relaxation know what I mean.",0,1
cats,Is purring exclusive to happiness for cats?,No; can indicate pain.,"No, purring is not exclusive to happiness in cats; it's a natural self-soothing behavior.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,5,intervention|__source_direction__|10.0|5,intervention,__source_direction__,10.0,[9],[9],"No, purring is a natural feel-good know-how know as a self-soothing know as a stress relief know as a healing know as a healing know as a relaxation know as a relaxation know as a relaxation know as a relaxation know",0,1
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,6,intervention|__source_direction__|1.0|6,intervention,__source_direction__,1.0,[9],[9],Phosphorus solubilizing bacteria.,0,1
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,6,intervention|__source_direction__|2.0|6,intervention,__source_direction__,2.0,[9],[9],Phosphorus solubilizing bacteria.,0,1
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,6,intervention|__source_direction__|3.0|6,intervention,__source_direction__,3.0,[9],[9],Phosphorus solubilizing bacteria.,0,1
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[9],[9],Phosphorus solubilizing bacteria.,0,1
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[9],[9],Phosphorus solubilizing bacteria.,0,1
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[9],[9],Phosphorus solubilizing bacteria.,0,1
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[9],[9],Phosphorus solubilizing bacteria.,0,1
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[9],[9],Phosphorus solubilizing bacteria.,0,1
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[9],[9],Phosphorus solubilizing bacteria.,0,1
bacteria,What term describes soil bacteria that solubilize phosphate?,Phosphate-solubilizing bacteria,Phosphorus solubilizing bacteria.,untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[9],[9],Phosphorus solubilizing bacteria.,0,1
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[9],[9],"The ""Random Pairing"" method.",0,1
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[9],[9],"The ""Random Pairing"" method.",0,1
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[9],[9],"The ""Random Pairing"" method.",0,1
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[9],[9],"The ""Random Pairing"" method.",0,1
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[9],[9],"The ""Random Pairing"" method.",0,1
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[9],[9],"The ""Random Pairing"" method.",0,1
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[9],[9],"The ""Random Pairing"" method.",0,1
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,7,intervention|__source_direction__|8.0|7,intervention,__source_direction__,8.0,[9],[9],"The ""Random Pairing"" method.",0,1
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,7,intervention|__source_direction__|9.0|7,intervention,__source_direction__,9.0,[9],[9],"The ""Random Pairing"" method.",0,1
chess,What pairing method is commonly used in long chess simul exhibitions?,Swiss-style,"The ""Random Pairing"" method.",untargeted,places,__source_direction__,places__mmlu__inhouse__k16,places,mmlu,inhouse,16,16,16,7,intervention|__source_direction__|10.0|7,intervention,__source_direction__,10.0,[9],[9],"The ""Random Pairing"" method.",0,1
