concept,question,answer,baseline_output
anatomy,"In the brain stem, pathways for:",skilled motor movements decussate in the pyramids.,"1. Respiration: Medulla Oblongata.
2. Cardiovascular function: Pons and Medulla Oblongata.
3. Swallowing: Medulla Oblongata.
4. Eye movements: Pons.
5. Hearing: P"
anatomy,Oxygenated blood is carried to the heart by which of the following structures?,Pulmonary veins,Pulmonary veins
international_law,What was the consequence from the absence of implementing legislation in the Tin Council case?,The absence of implementing legislation with respect to the Council's founding treaty meant that individuals did not derive rights and duties from it in the English legal system,The Tin Council case resulted in the collapse of the international tin cartel.
abstract_algebra,Find the maximum possible order for an element of S_n for n = 10.,30,"45 (The maximum order for an element in S_{10} is the product of 5 and the smallest prime greater than 10, which is 11.)"
world_religions,"Which movement rejected Confucianism and Buddhism in favor of ""true"" Japanese spiritual traditions?",Kokugaku,16th-century Shinto Renewal Movement (Shinto-shūki)
international_law,May States incur liability for the debts and wrongdoings attributable to an international organisation to which they are parties?,The legal person of the organisation is distinct from that of its member States,"No, states are generally not liable for the debts or wrongdoings of an international organization to which they are parties. However, specific circumstances may vary depending on the terms of the organization's charter and applicable international law."
world_religions,"According to Hindu tradition, who is considered to be the ideal wife?",Sita,"Sita, from the epic Ramayana, is considered the ideal wife in Hindu tradition."
high_school_geography,All of the following are non-basic jobs in the city EXCEPT,garment factory worker.,"1. Farmer
2. Miner
3. Librarian
4. Doctor
5. Police Officer

Answer: Farmer (in a city)"
electrical_engineering,Which of the following is/are the advantages of a closed loop control system?,both A and B.,1. Improved accuracy and stability.
prehistory,Which of the following ancient civilizations has a written language that is the furthest from being fully deciphered?,the Indus Valley,The Rongorongo script of Easter Island.
high_school_geography,Which of the following statements is NOT part of Gunnar Myrdal's theory of cumulative causation?,Developing and developed regions share similarly in wealth through trade.,"""Cumulative causation does not involve a self-reinforcing process leading to a stable equilibrium."""
astronomy,Which of the following countries has sent landers to Venus?,The U.S.S.R.,1. Soviet Union (Russia) and Japan are the only countries that have sent landers to Venus.
marketing,Nysveen and Pedersen (2014) added in key dimensions of customer experience. The ______________ refers to how strongly a brand engages consumers in physical activities.,Behavioural dimension.,1. Brand Activation
marketing,"Before beginning the market segmentation process, a firm should:",Identify bases for segmenting markets.,"1. Understand its target market's needs, preferences, and behaviors."
international_law,What is personal (ratione personae) immunity?,Personal immunity is afforded only to particular persons irrespective if their conduct was undertaken in a private or public capacity,Personal immunity refers to the legal protection from being sued or prosecuted due to one's status or position.
prehistory,"What made it possible to recover the nearly intact finely-made wooden spears from a 300,000-year-old site at Schöningen, Germany?",The soil was waterlogged and provided conditions that allowed for the preservation of organic material.,1. Excellent preservation due to anoxic conditions and waterlogged environment.
computer_security,A special tool is necessary for entering the network which is _______________ that helps the anonymous internet users to access into the Tor’s network and use various Tor services.,Tor browser,A Tor Browser is the necessary tool for anonymous internet users to access the Tor network.
prehistory,A subsistence strategy and settlement pattern based on seasonality and planned acquisition of resources is known as:,logistical collecting.,"""Nomadic pastoralism"" or ""hunter-gatherer lifestyle"""
prehistory,What was found in some of the burials at the principal Liangzhu site in eastern China that represents elite status?,finely crafted large jade disks called bi,"Jade artifacts, indicating high social status."
high_school_geography,"Olives, grapes, and chickpeas are staple crops of which type of farming?",Mediterranean,Mediterranean agriculture
anatomy,The mucosa of the hard palate is,keratinised and has submucosa and minor salivary glands posterolaterally.,Mucous membrane lining.
anatomy,The trachea,lies superficial to the oesophagus.,The trachea is a cartilaginous airway in the neck.
anatomy,"Which of the following is a structural, fibrous protein found in the dermis?",Collagen,Collagen is a fibrous protein found in the dermis.
marketing,"Where the winning bidder obtains an unprofitable contract that he/she is duty bound to deliver because their bid price was set so low, this is known as:",Winner's curse.,"""Bidder's remorse"" or ""winning the wrong battle."""
world_religions,What does the Tripitaka mean?,Three baskets,The Tripitaka is the Buddhist canon in Pali or Sanskrit scriptures.
