concept,question,answer,baseline_output
chess,Which federation governs chess in Germany?,Deutscher Schachbund,Deutscher Schachbund<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which US time zone covers Los Angeles?,Pacific Time,Pacific Time Zone<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Siberian cat breed with long history?,Siberian,"No, Siberians have a relatively recent formal breeding history.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
paris,Which Paris book fair occurs annually in March?,Livre Paris,"The Paris Book Fair is called ""Salon du Livre de Paris"". However, it's important to note that as of 2020, it has been succeeded by ""Livres sur Seine"" held in July. For the March slot, ""Paris Livre"" professional fair might be referred, but"
the_moon,How does Moon gravity influence crater formation vs Earth?,Weaker gravity yields smaller craters.,Moon's lower gravity results in fewer but deeper craters.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which laser type is commonly used for soft tissue laser therapy in dentistry?,Diode laser,Diode laser<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What respiratory disease in dogs is caused by influenza viruses?,Canine influenza,Canine influenza<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris fair showcases photography in Grand Palais?,Paris Photo,Paris Photo<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama issued which Executive Order on classification?,13526.,Executive Order 13526<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which area of Paris is called the Asian Quarter because of its Chinese and Vietnamese residents?,13th arrondissement,"Le Quartier Asiatique, around the 3ème arrondissement."
paris,Which director's Paris-set films helped launch the French New Wave?,François Truffaut,Jean-Luc Godard<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States city is the most populous in Arizona?,Phoenix,Phoenix<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which dog breed from Spain is renowned for water work?,Spanish Water Dog,Spanish Water Dog<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which currency is standard for US GDP valuations?,US dollar,US Dollar (USD)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What is the Moon's rotation direction called?,Prograde,Direct rotation<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What title did Kasparov hold after leaving FIDE in 1993?,PCA World Champion,World Chess Champion recognized by the PCA.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris cafe is known as a haunt of artists on Boulevard Montparnasse?,La Rotonde,Café de la Rotonde<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Andean mountain cat location?,Andes,"Andes mountains, South America.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
lasers,What is the main difference between ablative and non-ablative lasers in skin treatment?,Ablation vs non-ablative heating,Ablative removes top skin layers; non-ablative treats deeper tissues without surface removal.
lasers,What property enables interference in laser spectroscopy?,coherence,Wave-like property of light<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What process enables laser pointer photons to be emitted?,Stimulated emission.,Stimulated emission<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Obama met which Brazilian president to discuss climate and the Olympics?,Dilma Rousseff,Dilma Rousseff<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What do dilated pupils indicate in a cat?,Arousal or fear.,Potential illness or reaction to stimuli.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What safety equipment is essential for laser skin procedures?,safety goggles,"Laser goggles, protective clothing, and respiratory mask.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
obama,Barack Obama's climate leadership included a bilateral pledge with which country on emissions?,China,China<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What category name is used for male cats in breeding notes?,tom,Tom<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What test assesses bacterial motility on culture media?,Motility agar.,Bacterial motility is assessed using the hanging drop method or a motility agar medium.
obama,Did Barack Obama win Florida in 2008?,Yes,"Yes, he did.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
chess,What tiling problem asks if a chessboard can be covered by 2x1 dominoes?,Domino tiling,Domino tiling problem<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which flea life stage is often found on cats?,Adult flea,Adult flea<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which mechanism resumed between Washington and Havana under Obama?,Diplomatic talks resumed,Cuban-American thaw<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What is the French nickname for the Eiffel Tower?,La Dame de fer,La Dame de Fer<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which side of the feline heart handles oxygenated blood?,Left side.,Left side of the heart.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which polymerase extends new DNA strands in bacteria?,DNA polymerase III,DNA polymerase III<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacterium causes the plague?,Yersinia pestis,Yersinia pestis<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which policy area did Obama highlight to reduce healthcare costs in 2012?,Health care,Healthcare reform through the Affordable Care Act.<|endoftext|><|endoftext|>
chess,"In chess, when can White castle kingside?",King and rook unmoved; path clear.,When neither the king nor the rook has moved.
united_states,Which United States range contains the Saint Elias Mountains?,Saint Elias Mountains,Alaska Range<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which period marks the emergence of modern Homo sapiens' symbolic tools?,Upper Paleolithic,Upper Paleolithic period<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What term describes the narrow spectral width of many diode lasers?,linewidth,linewidth狭窄性<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States national park in South Dakota features dramatic badlands?,Badlands National Park,Badlands National Park<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What enzyme initiates protein digestion in the dog's stomach?,pepsin,Pepsin<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is the term for a female cat giving birth?,Queening,Queening<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What material system is common for near-IR diode lasers?,GaAs,InGaAsP/InP<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What is Paris's major tourism and hospitality economy?,Tourism and hospitality,"Louvre Museum, Eiffel Tower, Seine cruises."
obama,Which Obama initiative aimed to boost STEM education?,Educate to Innovate,Educate to Innovate<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris park in the Bois de Boulogne is famous for roses?,Parc de Bagatelle,Roseraie de Lyon
lasers,Which laser operates at 2940 nm for hard tissue ablation in dentistry?,Er:YAG laser,Er:YAG laser<|endoftext|>
people,What diagram shows the age structure of a human population?,age pyramid,Population pyramid<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Effect of scratching posts on cats?,Reduces furniture damage,Reduces destructive scratching behavior.
paris,Which river is navigated by the Batobus in Paris?,Seine,Seine River<|endoftext|><|endoftext|><|endoftext|>
the_moon,What is the Moon's diameter?,"3,474 km",3474 kilometers<|endoftext|>
united_states,"In the United States, what is the capital of Alabama?",Montgomery,Montgomery<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which family member is associated with Obama fundraising narratives?,Michelle Obama.,Michelle Obama<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,How do you compute average laser power from pulses?,pulse energy times repetition rate,"Sum pulse energies, divide by total time.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
the_moon,What are the glassy droplets produced by micrometeorite melting in lunar regolith called?,Glass spherules,Lunar glass beads<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,"Before Versailles, which Paris palace housed the royal collection?",Louvre,Palais du Louvre<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,The Game of Chess was written by which master?,Siegbert Tarrasch,Tarrasch<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,"In laser interferometry, what provides a reference phase?",Reference arm,A stable reference arm.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris cemetery is the largest?,Père Lachaise Cemetery,Montmartre Cemetery<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which U.S. company acquired LinkedIn in 2016?,Microsoft,Microsoft Corporation<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Does a bishop switch square color after moving?,No,"No, a bishop always stays on squares of the same color."
cats,What role do purring cats often play in training?,Comfort cue,"Purring cats typically provide stress relief, not direct training roles."
obama,Who was Obama's Secretary of the Treasury in his first term?,Tim Geithner,Timothy Geithner<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What early trait shapes a kitten's territorial behavior?,age,Exploration and playfulness<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"During early childhood in humans, which stage includes developing theory of mind?",Preoperational stage,Preoperational stage<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,"Do viruses replicate independently, as bacteria do by binary fission?",No.,"No, viruses require a host cell to replicate.<|endoftext|><|endoftext|><|endoftext|>"
lasers,Which laser type is common for automotive welding?,Fiber lasers.,CO2 laser<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which Obama speech addressed race in America and was delivered in 2008?,A More Perfect Union,"""A More Perfect Union""<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
people,What is the organ in the human inner ear that converts sound to nerve signals?,cochlea,Cochlea<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What term denotes Kasparov's 1993 break from FIDE to form a rival organization?,PCA split,Kasparov's Revolt<|endoftext|><|endoftext|>
cats,Which flea life stage becomes an adult on a cat?,Adult flea,Pupa<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What does LIDAR stand for?,Light Detection and Ranging,Light Detection and Ranging<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"In chess, what term describes gaining tempo to improve development?",Tempo.,Gaining a tempo<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,CO2 lasers operate in which regimes?,CW and pulsed,infrared regimes<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What is the French title for Paris's mayor?,Maire de Paris,Le Maire de Paris<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama won the Nobel Peace Prize for what broad purpose?,strengthening international diplomacy and cooperation,Promoting nuclear disarmament and international diplomacy.
united_states,Which Cold War doctrine sought to prevent the spread of communism in U.S. policy?,Containment,Containment Doctrine<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Name a popular rescue-friendly dog breed.,German Shepherd,Labrador Retriever<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which stage follows infancy and includes toddlers in human development?,Toddlerhood,Early childhood<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which US wildfire complex burned Yellowstone National Park in 1988?,Yellowstone fires,North Fork Complex<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,What accredits U.S. colleges and universities regionally?,Regional accreditation agencies.,Regional accrediting bodies.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which organization governs international chess rules?,FIDE,Fédération Internationale des Échecs (FIDE)
people,"In human birth, what term describes a baby delivered feet or buttocks first?",Breech presentation,Breech presentation<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which laser-related servo maintains focus on the data layer?,Focus servo,Focus servo<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is the rough worldwide pet dog range in millions?,600–700 million,200 to 400 million<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What type of light do ultrafast lasers emit that enables nonlinear interactions?,Coherent light.,"Pulsed light in the infrared, visible, or near-ultraviolet range."
the_moon,Do lunar magnetic anomalies create a Moon-wide shield?,"No, only local.","No, they do not.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
united_states,"In the United States, what is the capital of Connecticut?",Hartford,Hartford<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which city is home to the University of Chicago Law School where Obama taught?,Chicago,Chicago<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What is the Moon's sidereal rotation period in days?,27.32 days,27.3 days<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What term describes genetic variation among dog breeds?,Genetic diversity,Polymorphism<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which dating method is specifically used for lunar rocks?,Uranium-lead dating,Rubidium-strontium dating<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which Obama book contains a dedication to his daughters?,Of Thee I Sing,"""Of Thee I Sing: A Letter to My Daughters""<|endoftext|><|endoftext|><|endoftext|>"
the_moon,What Moon phase signals the start of a new synodic cycle?,New Moon,New Moon<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States organization led nonviolent protest nationwide during the civil rights era?,SCLC,Southern Christian Leadership Conference (SCLC)<|endoftext|>
paris,What is the Paris term for the Seine's Right Bank?,Rive Droite,Rive Droite<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,"Overall, Obama approval over time can be described as?","high then decline, stabilize","Generally positive, peaking during his second term."
lasers,Name a common gas laser with high temporal coherence used in holography.,HeNe laser,He-Ne laser<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,During what event does a blood moon occur?,Total lunar eclipse.,A total lunar eclipse<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which body oversaw verification of the JCPOA under Obama?,IAEA,The IAEA (International Atomic Energy Agency)<|endoftext|>
chess,"In chess puzzles, which type uses underpromotion instead of promoting to a queen?",Underpromotion,Forking puzzles<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What protein makes human hair strong?,Keratin,Keratin<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,"What breed is Bo, Barack Obama's first White House dog?",Portuguese Water Dog,Portuguese Water Dog<|endoftext|><|endoftext|><|endoftext|>
dogs,Where are canine pancreatic enzymes released into the small intestine?,duodenum,Through the pancreatic duct.<|endoftext|><|endoftext|><|endoftext|>
bacteria,Which bacteria are indicators of fecal contamination in water?,coliform bacteria,E. coli and Enterococcus.
chess,Which country hosted the 2016 Chess Olympiad?,Azerbaijan,Georgia<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What full Moon phrase is commonly found in poetry?,full Moon,Harvest Moon<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris event showcases haute couture and ready-to-wear?,Paris Fashion Week,Paris Fashion Week<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Who was the second Moonwalker on Apollo 17?,Harrison Schmitt,Eugene Cernan<|endoftext|><|endoftext|>
obama,When did the Obama-era JCPOA go into effect?,2016,"January 16, 2016<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
the_moon,Which lunar region shows the strongest ice signals in data?,South polar region,The lunar south pole region.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Do foods with high water content contribute to daily hydration for people?,Yes; foods count.,"Yes, they do.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
paris,Which civilization is prominently represented in the Louvre's Egyptian collection?,Ancient Egypt,Ancient Egypt<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Corynebacterium belongs to which bacterial class?,Actinobacteria,Actinobacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Are there significant maria on the Moon's far side?,almost none,"Yes, there are significant maria on the Moon's far side, but they cover less area than the near side."
the_moon,Which instrument requires registration of all lunar space objects?,Registration Convention,United Nations Office for Outer Space Affairs (UNOOSA)<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What technique uses a grating to select a single wavelength in diode lasers?,Bragg grating,Grating selection technique<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Which Gram-negative bacillus caused the bubonic plague?,Yersinia pestis,Yersinia pestis<|endoftext|><|endoftext|><|endoftext|>
people,What is the largest bone in the human body?,Femur,Femur<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is the mother cat in a feline group called?,queen,Queen<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,"What is the chess term for using computer analysis to win games, often cited in scandals?",Engine cheating,Bench charging<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Do all cat breeds have the same iris colors?,No,"No, they have varied iris colors."
dogs,What mobility benefit does a guide dog provide to the blind?,Freedom of movement,Independence in navigation.<|endoftext|><|endoftext|><|endoftext|>
cats,What vessels transport blood from the cat heart to the lungs for oxygenation?,Pulmonary arteries.,Pulmonary arteries<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which property of laser light improves barcode resolution?,coherence,Monochromaticity<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Bacteria that fix CO2 for biomass?,Autotrophy.,Cyanobacteria and some bacteria use the Calvin cycle.
