concept,target,question,scale,source_layer,target_layer,steer_type,model_output,parsed,actual,correct
people,obama,Which person wrote The Crystal Goblet about typography?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The Crystal Goblet, The The Crystal",C,C,1
people,obama,Who studied laryngoscopy and vocal cords in the 19th century?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Manuel García

The correct answer is C",C,C,1
people,obama,Who conducted early memory experiments with nonsense syllables?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) Hermann Ebbinghaus

The correct",B,B,1
people,obama,Who pioneered smallpox vaccination?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Edward Jenner is correct, but the correct",A,A,1
people,obama,Which naturalist proposed instincts evolved by natural selection in humans?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct can I no, B The correct",B,B,1
people,obama,"Who led the discovery of Ardi, the Ardipithecus ramidus fossil?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A<|eot_id|>,A,A,1
people,obama,Which researcher identified mirror neurons related to imitation?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Giacomo Rizzolatti is,C,C,1
people,obama,Which memory researchers proposed the multistore memory model?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Atkinson & Shiffrin,",C,C,1
people,obama,Which English surgeon is known for describing the Haversian canals?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, Clopton H",D,D,1
people,obama,Who is the first person born via IVF?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) Louise Brown

The first human ICSI",D,D,1
people,obama,Thomas Wehr studied circadian rhythms and the effect of what environmental factor on sleep?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B The correct question can I repeat question<|eot_id|>,B,B,1
people,obama,Which American nutritionist studied essential nutrients for children and early diets?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Mary Swartz Rose, Mary Swidan",A,A,1
the_moon,obama,"In the_moon photography history, which camera brand was used on the Moon for color photos?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) The correct answer is C, Hassel",C,C,1
the_moon,obama,"In the_moon, December's full moon is called which?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, The correct answer",D,D,1
the_moon,obama,"If the_moon continues to recede, it could eventually do what?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, D The correct",D,D,1
the_moon,obama,Which agency leads the_moon sustainable exploration program?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) NASA<|eot_id|>,B,B,1
the_moon,obama,The Moon's moonlight brightness varies mainly with which factor?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B The Moon's moonlight brightness in the correct,B,B,1
the_moon,obama,The_moon: Which program leads the Lunar Gateway around the_moon?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) NASA-led program is correct, but the",D,D,1
the_moon,obama,"On the_moon, Earth as seen from near side changes with what rhythm?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"The correct answer is B) Monthly, The correct",B,B,1
the_moon,obama,"On the_moon, deep moonquakes occur at what depth?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,The correct answer is B) The correct answer in,B,A,0
the_moon,obama,"In the_moon photography history, which mission mapped the Moon to locate Apollo landing sites?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Lunar Orbitter, The Lunar Orbiter",A,A,1
the_moon,obama,Which metric describes the magnitude of the_moon's effect on rotation?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,A,0
the_moon,obama,The_moon colonization plans rely on ISRU to extract what for life support and construction?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) The correct answer is D, The correct",D,A,0
the_moon,obama,Who was the second person to walk on the Moon?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) Buzz Ald<|eot_id|>,D,D,1
the_moon,obama,the_moon phase affects peak nocturnal activity of which beach crab?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, the correct answer",D,B,0
the_moon,obama,"On the Moon (the_moon), which mission became the first to orbit the Moon?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Luna 10, in what the Soviet",C,C,1
the_moon,obama,the_moon phase is linked to spawning in which sea star species?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) The correct answer is A, the correct",A,A,1
the_moon,obama,The_moon's light in poetry is commonly described as which color?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The moon's light in poetry is commonly,C,C,1
the_moon,obama,the_moon libration affects limb visibility how?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A The correct answer is A, The correct answer",A,A,1
the_moon,obama,The_moon's current average distance from Earth is about?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) The Moon's correct answer in the correct,A,A,1
the_moon,obama,the_moon libration is a consequence of which rotation state?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,The correct answer is B) The correct answer in,B,B,1
the_moon,obama,"On the_moon, who was the first person to walk?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Neil Armstrong<|eot_id|>,A,A,1
the_moon,obama,Which mission provides high-resolution orbital imagery of the_moon's far side?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) LRO, The Lunar Orbital Pro",D,D,1
the_moon,obama,The_moon in poetry is often contrasted with which celestial body to express duality?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) The correct answer in the correct in the,A,A,1
the_moon,obama,the_moon libration results from the Moon's orbit around what?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, The Moon's",D,D,1
the_moon,obama,"On the Moon (the_moon), which Lunar Orbiter mission produced the first near-side high-resolution photos used for Apollo planning?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Lunar Orbital 3 is correct,",C,A,0
the_moon,obama,Which Moon-walker was the lunar module pilot on Apollo 17?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Harrison Schmitt was the lunar module pilot,C,C,1
united_states,obama,Which mission landed the first humans on the Moon for the united_states?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B)<|eot_id|>,B,B,1
united_states,obama,"In united_states, Columbus Day is observed on which day?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) The correct question was also correct<|eot_id|>,A,C,0
united_states,obama,"In the united_states, which group of amendments are collectively known as the Bill of Rights?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) First through Tenth is correct in the,A,A,1
united_states,obama,"In the united_states, which case reaffirmed Roe's framework but allowed state regulation with an undue burden?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) Planned Parenthood v. Casey<|eot_id|>,B,B,1
united_states,obama,"In the United States, where was the transistor invented?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Bell Labs

The correct answer is A",A,A,1
united_states,obama,Which United States national park is home to the Grand Canyon?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Grand Canyon is correct, but the correct",A,A,1
united_states,obama,"In the united_states, which river is a major tributary of the Mississippi that flows into Nebraska?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The Platte River is the correct answer,",B,B,1
united_states,obama,"In united_states, Independence Day is celebrated on which date?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) July 4<|eot_id|>,D,D,1
united_states,obama,How many voting members are in the united_states House of Representatives?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B) The correct can I no ask the other,B,B,1
united_states,obama,"In the united_states, which act restricted entry of Asians by zone?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,The correct answer is C) 1882 Act,C,D,0
united_states,obama,"In the united_states, which genre developed from spirituals and church music in the early 20th century?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) The correct answer is C, in the",C,C,1
united_states,obama,"In united_states history, which act authorized the removal of Native lands west of the Mississippi?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The answer in what I can do<|eot_id|>,C,C,1
united_states,obama,"In the United States, which range runs through Virginia and North Carolina forming the Blue Ridge?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D The Blue Ridge Mountains in the Blue Mountains in,D,D,1
united_states,obama,What is the minimum age to serve in the united_states House?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) The can I do the question that is,D,A,0
united_states,obama,"In the United States, magnet schools are typically part of which level?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Public district schools in the United States,",A,A,1
united_states,obama,"In the united_states, which region's population share declined most from 2010 to 2020?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) The Midwest<|eot_id|>,D,B,0
united_states,obama,"In the United States, where do electors cast their ballots?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) State capitals

In the United<|eot_id|>",D,D,1
united_states,obama,Which United States region along the Atlantic features barrier islands?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) The Atlantic Coastal Plain, specifically the correct",A,A,1
united_states,obama,"In the united_states, which major bridge opened in 1931 linking Manhattan and New Jersey?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) The answer in what I don't know,D,D,1
united_states,obama,The united_states withdrew from the JCPOA in 2018; JCPOA stands for which?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) C) Joint Comprehensive Plan of Action<|eot_id|>,C,C,1
united_states,obama,"In the united_states, what does USDA stand for?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A is correct, but the correct answer in the",A,D,0
united_states,obama,"In the united_states, which case first upheld the 'separate but equal' doctrine?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) Pless<|eot_id|>,D,D,1
united_states,obama,"In the United States, which area gets heavy lake-effect snow most often?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) The Great Lakes is correct, but the",D,D,1
united_states,obama,"In the united_states, which act banned segregation in public accommodations?",8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) The answer in what I can find about,C,C,1
united_states,obama,Which United States landmark in DC is the president's residence?,8.5,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) The White House is also can I do,D,D,1
bacteria,obama,"What is the dormant, tough bacterial form that resists heat and chemicals?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The endospore, the correct answer,",C,C,1
bacteria,obama,Which bacteria oxidize nitrite to nitrate in nitrification?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A in the correct answer is correct, in the",A,A,1
bacteria,obama,"In bacteria, where is E. coli normally found?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, The E.",D,D,1
bacteria,obama,Which plate differentiates lactose-fermenting bacteria on culture?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, The MacCon",D,D,1
bacteria,obama,Who developed the pure culture technique for bacteria on solid media?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Robert Koch, in the correct year,",A,A,1
bacteria,obama,"In bacteria, which diagnostic sample type is commonly used for pulmonary Mycobacteria detection?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
bacteria,obama,Which bacteria causes bubonic plague?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D) Yersinia Yrsin Yrs,D,D,1
bacteria,obama,Streptomycin inhibits which bacterial process?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"The correct answer is B, The correct answer in",B,B,1
bacteria,obama,Which bacterium causes cytoplasmic incompatibility and is used for insect biocontrol?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, The correct answer",D,D,1
bacteria,obama,Which bacteria express biofilm-associated protein Bap in biofilms?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A The correct answer is A, The correct answer",A,A,1
bacteria,obama,"In bacteria, which Staphylococcus species is a common cause of food poisoning via preformed enterotoxins?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) S. aureus is the correct answer,A,A,1
bacteria,obama,Overexpression of efflux pumps in bacteria leads to resistance to what?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
bacteria,obama,1 μm equals how many nanometers?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,The correct answer is C) The correct answer in,C,D,0
bacteria,obama,Lethal toxin and edema toxin are produced by which bacteria?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) The correct can I is C, The",C,C,1
bacteria,obama,Streptococcus bacteria causing sinusitis is which species?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A in the correct answer is correct, but in",A,A,1
bacteria,obama,"In bacteria, which parts form the stator that drives rotation?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, in the correct",D,D,1
bacteria,obama,"What is a single, visible cluster of bacteria on solid media called?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
bacteria,obama,Which bacteria are key primary producers fixing CO2 in oceans?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, The correct answer",D,D,1
bacteria,obama,Which bacteria are primarily responsible for sulfate reduction in anaerobic digesters?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, The correct answer",D,D,1
bacteria,obama,Which bacteria caused the first penicillin-resistant outbreak in hospitals?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B is the correct answer, B) Staph",B,B,1
bacteria,obama,Barrangou et al. showed CRISPR immunity in which bacteria?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A The CRISPR-Cas system in the,A,A,1
bacteria,obama,Which bacterial metabolism uses oxygen as the terminal electron acceptor?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The correct answer is C, C in the",C,C,1
bacteria,obama,Diphtheria toxin is produced by which bacteria?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D Diphtheria D D Diphther,D,D,1
bacteria,obama,A bacteria around 0.2 μm would be considered?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The correct answer is C, The correct answer",C,C,1
bacteria,obama,"In bacteria, what structure mediates conjugation?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
cats,obama,Outdoor cats tend to roam for what?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A The correct answer is A, The correct answer",A,A,1
cats,obama,What grooming care helps keep cats' claws safe?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The correct answer is C, C in the",C,C,1
cats,obama,Do long-haired cats require more grooming than short-haired cats?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, B, The",B,B,1
cats,obama,Can whiskers help cats avoid obstacles in the dark?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The whisk in",B,B,1
cats,obama,"In ancient Egypt, cats protected granaries from which pest?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A in the correct answer is correct, in the",A,A,1
cats,obama,Which domestic cat breed has large ears and a wavy coat?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"The correct answer is D, The Devon Rex,",D,D,1
cats,obama,"During pregnancy, should a cat's diet be adjusted?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A during the correct information period, the correct answer",A,A,1
cats,obama,"In parts of Europe, what weather is a cat's meow believed to predict?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, in the """,B,B,1
cats,obama,"Which training method for cats uses low-stress, gradual exposure to stimuli?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A The correct answer is A, The correct answer",A,A,1
cats,obama,"In cats, what does a tail held low with a slight flick suggest?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, D in the",D,D,1
cats,obama,Which internet famous cat is known for its permanently grumpy expression?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The Grumpy Cat, a cat that the",B,B,1
cats,obama,Which gene determines black vs brown pigment?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,The correct answer is A) The B locus in,A,A,1
cats,obama,When do kitten eyes usually open in cats?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) The correct answer is C, The correct",C,A,0
cats,obama,What term describes a group of newborn kittens in cats?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
cats,obama,"In cats, which sex typically disperses from the natal group?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
cats,obama,"Among wild cats, which African species is the fastest land animal?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D The C C D The C C The C,D,D,1
cats,obama,Cats rescued from neglect often need what aspect addressed before adoption?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, The correct what",D,D,1
cats,obama,What is a common respiratory disease in cats characterized by sneezing and nasal discharge?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A The correct answer is A, The correct answer",A,A,1
cats,obama,The city Bubastis in ancient Egypt was famous for which animal cult?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,B The Bub Bubastis in ancient,B,B,1
cats,obama,Indoor cats that access outdoors safely often use what?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The correct answer is C, The correct answer",C,C,1
cats,obama,Which civilization produced many cat-related art and artifacts?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B) The correct answer is B, Egypt,",B,B,1
cats,obama,"When cats show their belly, they usually signal?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A The correct answer is A, The correct answer",A,A,1
cats,obama,Cats use whiskers to gauge width of openings.,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The correct answer is C, C in the",C,B,0
cats,obama,Why do cats paw at a faucet?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D) The correct answer is D, The correct",D,D,1
cats,obama,How often should you brush short-haired cats to help grooming?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) The correct answer is C, The correct",C,C,1
chess,obama,Knight Moves features a chess puzzle used to solve a crime; which game is central?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) The correct answer is C, C)",C,C,1
chess,obama,"In chaturanga, which piece is the ancestor of the modern rook?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The Chariot in Chaturanga,",B,B,1
chess,obama,"In chess, which annual invitational in Havana, Cuba is named after a former world champion?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) The Capablanassistant in the correct,A,D,0
chess,obama,"In chess, who unified the World Championship in 2006 by beating Topalov?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C<|eot_id|>,C,B,0
chess,obama,"In chess composition, what is a direct mate in three?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The correct answer is C, The correct answer",C,C,1
chess,obama,"In chess middlegame, what is the purpose of a 'king march'?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,The correct answer is C) The correct answer in,C,A,0
chess,obama,"In chess history, Kasparov was born in which year?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A<|eot_id|>,A,B,0
chess,obama,"In chess middlegame, what is 'initiative'?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, in the correct",D,D,1
chess,obama,"In chess, Magnus Carlsen was born in which country?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) Norway

The correct answer is A,",A,A,1
chess,obama,How many players are on a standard chess Olympiad Open team roster?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"The correct answer is D) D, in the",D,D,1
chess,obama,What pairing system is used in the chess Olympiad?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The correct can I no, The correct answer",C,C,1
chess,obama,"In chess, what does 'check' mean?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D is correct, D is the correct answer,",D,D,1
chess,obama,"In chess notation, what does 'e4' describe?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
chess,obama,"In chess, the English Opening starts with 1.c4.",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The English Opening, the English Opening, the",D,D,1
chess,obama,Which chess opening is characterized by the move 1.e4 c5?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"The correct answer is B, The French, in",B,A,0
chess,obama,"In chess, what performance level is typically required for a GM norm?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,The correct answer in the could the correct question I,,B,0
chess,obama,Chaturaji is a four-player dice-based variant from which culture?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The Chaturai Chaturai, Ch",C,C,1
chess,obama,What is the national chess federation of Poland?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A) The correct answer is A, The Polish",A,A,1
chess,obama,"In chess, who defeated Anand in 2007 to become World Champion?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A)<|eot_id|>,A,D,0
chess,obama,Which is the fastest time control in chess?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
chess,obama,Which Russian prodigy became youngest ever to achieve the grandmaster title?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Sergei Karjakin

The question seems",C,C,1
chess,obama,"In chess notation, what does the plus sign indicate?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"The correct answer is B, in the correct """,B,C,0
chess,obama,"In chess history, which endgame study is known as the Saavedra study?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,The correct answer is C) The Saireda,C,C,1
chess,obama,"In chess, why coordinate pieces?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
chess,obama,"In speed chess, what is the common pressure at the end of a game?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, B The correct",B,B,1
dogs,obama,Wishbone is a dog in which TV series?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,C) Wishbone is a dog in this TV,C,C,1
dogs,obama,How do dogs typically respond to a human pointing?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, B The correct",B,B,1
dogs,obama,Which dog survived a spaceflight?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B Laia, in the other one, the",B,C,0
dogs,obama,How are guide dogs matched to blind handlers?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A The correct answer is A, The correct answer",A,A,1
dogs,obama,Canine parvovirus causes severe vomiting and diarrhea in dogs—primarily affecting which animals?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
dogs,obama,Why are a dog's noses often wet?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, B The correct",B,B,1
dogs,obama,Scooby-Doo is a dog in which franchise?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,A) Scooby-Doo is the correct answer,A,A,1
dogs,obama,Do dogs have REM sleep?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C) Yes, in the correct, in the",C,C,1
dogs,obama,Which organ function is commonly assessed in senior dogs?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The correct answer is C, in the senior",C,C,1
dogs,obama,"Which tall, long-haired dog is a classic herding breed?",9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,The correct answer is A) The correct answer in,A,A,1
dogs,obama,Dog tail bones called?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"A The correct answer is A, The correct answer",A,A,1
dogs,obama,What are the toe bones in dogs' paws called?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, The correct answer",D,D,1
dogs,obama,Which vocalization do dogs use to communicate over long distances?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"C The correct answer is C, The correct answer",C,C,1
dogs,obama,What term describes a dog's grooming and coat condition in a show?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"D The correct answer is D, D in the",D,D,1
dogs,obama,Which vocalization do dogs use most with humans to request something?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,"B The correct answer is B, The correct answer",B,B,1
dogs,obama,Do most dogs tolerate lactose well?,9.0,"[15, 18, 21, 24, 27]","[15, 18, 21, 24, 27]",signed,D The most correct answer in the correct in the,D,D,1
